date,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,ZLAB_adj_close,ZLAB_cashflow,ZLAB_cml_units,ZLAB_cml_cost,ZLAB_gain_loss,ZLAB_avg_price,ZLAB_mktvalue,CBIO_adj_close,CBIO_cashflow,CBIO_cml_units,CBIO_cml_cost,CBIO_gain_loss,CBIO_avg_price,CBIO_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2021-02-17,3.58,-4999.04,5000.0,4999.04,0.0,1.0,17900.0,176.8,-4992.3,217.391,4992.3,0.0,22.965,38434.783,7.15,-4994.37,714.286,4994.37,0.0,6.992,5107.143,20.36,-4999.54,2500.0,4999.54,0.0,2.0,50900.002,17.466,-4998.737,1250.0,4998.737,0.0,3.999,21832.037,6.0,-4998.0,833.333,4998.0,0.0,5.998,5000.0,1.88,-4998.96,5000.0,4998.96,0.0,1.0,9400.0
2021-02-18,3.47,-4999.04,5000.0,4999.04,0.0,1.0,17350.0,171.47,-4992.3,217.391,4992.3,0.0,22.965,37276.087,6.73,-4994.37,714.286,4994.37,0.0,6.992,4807.143,19.37,-4999.54,2500.0,4999.54,0.0,2.0,48425.002,16.716,-4998.737,1250.0,4998.737,0.0,3.999,20894.992,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667,1.86,-4998.96,5000.0,4998.96,0.0,1.0,9300.0
2021-02-19,3.85,-4999.04,5000.0,4999.04,0.0,1.0,19250.0,175.36,-4992.3,217.391,4992.3,0.0,22.965,38121.739,6.83,-4994.37,714.286,4994.37,0.0,6.992,4878.571,19.84,-4999.54,2500.0,4999.54,0.0,2.0,49600.0,17.018,-4998.737,1250.0,4998.737,0.0,3.999,21271.963,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333,1.88,-4998.96,5000.0,4998.96,0.0,1.0,9400.0
2021-02-22,3.8,-4999.04,5000.0,4999.04,0.0,1.0,19000.0,166.79,-4992.3,217.391,4992.3,0.0,22.965,36258.694,6.1,-4994.37,714.286,4994.37,0.0,6.992,4357.143,19.0,-4999.54,2500.0,4999.54,0.0,2.0,47500.0,16.716,-4998.737,1250.0,4998.737,0.0,3.999,20894.992,8.1,-4998.0,833.333,4998.0,0.0,5.998,6750.0,1.85,-4998.96,5000.0,4998.96,0.0,1.0,9250.0
2021-02-23,3.5,-4999.04,5000.0,4999.04,0.0,1.0,17500.0,161.68,-4992.3,217.391,4992.3,0.0,22.965,35147.824,5.88,-4994.37,714.286,4994.37,0.0,6.992,4200.0,18.06,-4999.54,2500.0,4999.54,0.0,2.0,45149.999,16.32,-4998.737,1250.0,4998.737,0.0,3.999,20399.544,8.05,-4998.0,833.333,4998.0,0.0,5.998,6708.333,1.83,-4998.96,5000.0,4998.96,0.0,1.0,9150.0
2021-02-24,3.49,-4999.04,5000.0,4999.04,0.0,1.0,17450.0,156.9,-4992.3,217.391,4992.3,0.0,22.965,34108.694,6.05,-4994.37,714.286,4994.37,0.0,6.992,4321.429,18.36,-4999.54,2500.0,4999.54,0.0,2.0,45900.002,16.32,-4998.737,1250.0,4998.737,0.0,3.999,20399.544,7.05,-4998.0,833.333,4998.0,0.0,5.998,5875.0,1.78,-4998.96,5000.0,4998.96,0.0,1.0,8900.0
2021-02-25,3.25,-4999.04,5000.0,4999.04,0.0,1.0,16250.0,147.39,-4992.3,217.391,4992.3,0.0,22.965,32041.304,6.12,-4994.37,714.286,4994.37,0.0,6.992,4371.428,18.36,-4999.54,2500.0,4999.54,0.0,2.0,45900.002,16.32,-4998.737,1250.0,4998.737,0.0,3.999,20399.544,7.24,-4998.0,833.333,4998.0,0.0,5.998,6033.333,1.75,-4998.96,5000.0,4998.96,0.0,1.0,8750.0
2021-02-26,3.31,-4999.04,5000.0,4999.04,0.0,1.0,16550.0,147.52,-4992.3,217.391,4992.3,0.0,22.965,32069.566,6.03,-4994.37,714.286,4994.37,0.0,6.992,4307.143,17.75,-4999.54,2500.0,4999.54,0.0,2.0,44375.0,16.371,-4998.737,1250.0,4998.737,0.0,3.999,20464.168,7.98,-4998.0,833.333,4998.0,0.0,5.998,6650.0,1.84,-4998.96,5000.0,4998.96,0.0,1.0,9200.0
2021-03-01,3.45,-4999.04,5000.0,4999.04,0.0,1.0,17250.0,162.02,-4992.3,217.391,4992.3,0.0,22.965,35221.74,6.23,-4994.37,714.286,4994.37,0.0,6.992,4450.0,18.85,-4999.54,2500.0,4999.54,0.0,2.0,47125.001,16.776,-4998.737,1250.0,4998.737,0.0,3.999,20970.385,7.2,-4998.0,833.333,4998.0,0.0,5.998,6000.0,1.85,-4998.96,5000.0,4998.96,0.0,1.0,9250.0
2021-03-02,3.41,-4999.04,5000.0,4999.04,0.0,1.0,17050.0,148.01,-4992.3,217.391,4992.3,0.0,22.965,32176.086,6.12,-4994.37,714.286,4994.37,0.0,6.992,4371.428,18.75,-4999.54,2500.0,4999.54,0.0,2.0,46875.0,16.199,-4998.737,1250.0,4998.737,0.0,3.999,20248.754,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,1.81,-4998.96,5000.0,4998.96,0.0,1.0,9050.0
2021-03-03,3.43,-4999.04,5000.0,4999.04,0.0,1.0,17150.0,140.67,-4992.3,217.391,4992.3,0.0,22.965,30580.434,6.26,-4994.37,714.286,4994.37,0.0,6.992,4471.429,18.0,-4999.54,2500.0,4999.54,0.0,2.0,45000.0,16.199,-4998.737,1250.0,4998.737,0.0,3.999,20248.754,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,1.84,-4998.96,5000.0,4998.96,0.0,1.0,9200.0
2021-03-04,3.25,-4999.04,5000.0,4999.04,0.0,1.0,16250.0,133.07,-4992.3,217.391,4992.3,0.0,22.965,28928.262,5.89,-4994.37,714.286,4994.37,0.0,6.992,4207.143,18.32,-4999.54,2500.0,4999.54,0.0,2.0,45799.999,15.604,-4998.737,1250.0,4998.737,0.0,3.999,19505.583,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333,1.84,-4998.96,5000.0,4998.96,0.0,1.0,9200.0
2021-03-05,3.16,-4999.04,5000.0,4999.04,0.0,1.0,15800.0,137.25,-4992.3,217.391,4992.3,0.0,22.965,29836.957,5.69,-4994.37,714.286,4994.37,0.0,6.992,4064.286,19.42,-4999.54,2500.0,4999.54,0.0,2.0,48550.0,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672,7.7,-4998.0,833.333,4998.0,0.0,5.998,6416.667,1.83,-4998.96,5000.0,4998.96,0.0,1.0,9150.0
2021-03-08,2.95,-4999.04,5000.0,4999.04,0.0,1.0,14750.0,127.56,-4992.3,217.391,4992.3,0.0,22.965,27730.434,5.79,-4994.37,714.286,4994.37,0.0,6.992,4135.714,18.06,-4999.54,2500.0,4999.54,0.0,2.0,45149.999,16.147,-4998.737,1250.0,4998.737,0.0,3.999,20184.131,7.76,-4998.0,833.333,4998.0,0.0,5.998,6466.667,1.85,-4998.96,5000.0,4998.96,0.0,1.0,9250.0
2021-03-09,3.25,-4999.04,5000.0,4999.04,0.0,1.0,16250.0,135.14,-4992.3,217.391,4992.3,0.0,22.965,29378.261,6.09,-4994.37,714.286,4994.37,0.0,6.992,4350.0,18.3,-4999.54,2500.0,4999.54,0.0,2.0,45749.998,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.86,-4998.96,5000.0,4998.96,0.0,1.0,9300.0
2021-03-10,3.52,-4999.04,5000.0,4999.04,0.0,1.0,17600.0,135.65,-4992.3,217.391,4992.3,0.0,22.965,29489.129,5.98,-4994.37,714.286,4994.37,0.0,6.992,4271.429,18.28,-4999.54,2500.0,4999.54,0.0,2.0,45700.002,16.578,-4998.737,1250.0,4998.737,0.0,3.999,20722.661,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333,1.85,-4998.96,5000.0,4998.96,0.0,1.0,9250.0
2021-03-11,3.18,-4999.04,5000.0,4999.04,0.0,1.0,15900.0,148.66,-4992.3,217.391,4992.3,0.0,22.965,32317.392,6.19,-4994.37,714.286,4994.37,0.0,6.992,4421.429,19.93,-4999.54,2500.0,4999.54,0.0,2.0,49825.001,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2021-03-12,3.05,-4999.04,5000.0,4999.04,0.0,1.0,15250.0,143.69,-4992.3,217.391,4992.3,0.0,22.965,31236.957,6.15,-4994.37,714.286,4994.37,0.0,6.992,4392.857,20.45,-4999.54,2500.0,4999.54,0.0,2.0,51125.002,17.199,-4998.737,1250.0,4998.737,0.0,3.999,21498.146,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,1.92,-4998.96,5000.0,4998.96,0.0,1.0,9600.0
2021-03-15,3.13,-4999.04,5000.0,4999.04,0.0,1.0,15650.001,142.28,-4992.3,217.391,4992.3,0.0,22.965,30930.435,5.96,-4994.37,714.286,4994.37,0.0,6.992,4257.143,20.35,-4999.54,2500.0,4999.54,0.0,2.0,50875.001,17.405,-4998.737,1250.0,4998.737,0.0,3.999,21756.642,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.89,-4998.96,5000.0,4998.96,0.0,1.0,9450.0
2021-03-16,2.92,-4999.04,5000.0,4999.04,0.0,1.0,14600.0,142.25,-4992.3,217.391,4992.3,0.0,22.965,30923.913,6.1,-4994.37,714.286,4994.37,0.0,6.992,4357.143,19.94,-4999.54,2500.0,4999.54,0.0,2.0,49850.001,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2021-03-17,2.79,-4999.04,5000.0,4999.04,0.0,1.0,13950.0,140.3,-4992.3,217.391,4992.3,0.0,22.965,30500.001,6.12,-4994.37,714.286,4994.37,0.0,6.992,4371.428,19.35,-4999.54,2500.0,4999.54,0.0,2.0,48375.001,16.871,-4998.737,1250.0,4998.737,0.0,3.999,21088.862,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.88,-4998.96,5000.0,4998.96,0.0,1.0,9400.0
2021-03-18,2.82,-4999.04,5000.0,4999.04,0.0,1.0,14100.0,132.5,-4992.3,217.391,4992.3,0.0,22.965,28804.348,5.83,-4994.37,714.286,4994.37,0.0,6.992,4164.286,18.44,-4999.54,2500.0,4999.54,0.0,2.0,46100.001,16.604,-4998.737,1250.0,4998.737,0.0,3.999,20754.974,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2021-03-19,2.74,-4999.04,5000.0,4999.04,0.0,1.0,13700.0,132.47,-4992.3,217.391,4992.3,0.0,22.965,28797.826,5.7,-4994.37,714.286,4994.37,0.0,6.992,4071.428,17.7,-4999.54,2500.0,4999.54,0.0,2.0,44250.002,16.974,-4998.737,1250.0,4998.737,0.0,3.999,21218.112,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2021-03-22,2.61,-4999.04,5000.0,4999.04,0.0,1.0,13049.999,138.5,-4992.3,217.391,4992.3,0.0,22.965,30108.696,5.67,-4994.37,714.286,4994.37,0.0,6.992,4050.0,17.61,-4999.54,2500.0,4999.54,0.0,2.0,44025.002,16.837,-4998.737,1250.0,4998.737,0.0,3.999,21045.783,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667,1.91,-4998.96,5000.0,4998.96,0.0,1.0,9550.0
2021-03-23,2.27,-4999.04,5000.0,4999.04,0.0,1.0,11350.0,132.12,-4992.3,217.391,4992.3,0.0,22.965,28721.738,5.4,-4994.37,714.286,4994.37,0.0,6.992,3857.143,17.0,-4999.54,2500.0,4999.54,0.0,2.0,42500.0,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,7.51,-4998.0,833.333,4998.0,0.0,5.998,6258.334,1.89,-4998.96,5000.0,4998.96,0.0,1.0,9450.0
2021-03-24,2.3,-4999.04,5000.0,4999.04,0.0,1.0,11500.0,126.27,-4992.3,217.391,4992.3,0.0,22.965,27449.999,5.25,-4994.37,714.286,4994.37,0.0,6.992,3750.0,16.88,-4999.54,2500.0,4999.54,0.0,2.0,42199.998,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2021-03-25,2.47,-4999.04,5000.0,4999.04,0.0,1.0,12350.0,130.08,-4992.3,217.391,4992.3,0.0,22.965,28278.261,5.24,-4994.37,714.286,4994.37,0.0,6.992,3742.857,17.5,-4999.54,2500.0,4999.54,0.0,2.0,43750.0,16.354,-4998.737,1250.0,4998.737,0.0,3.999,20442.626,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2021-03-26,2.32,-4999.04,5000.0,4999.04,0.0,1.0,11600.0,128.42,-4992.3,217.391,4992.3,0.0,22.965,27917.391,5.15,-4994.37,714.286,4994.37,0.0,6.992,3678.571,16.44,-4999.54,2500.0,4999.54,0.0,2.0,41100.001,16.397,-4998.737,1250.0,4998.737,0.0,3.999,20496.48,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2021-03-29,2.24,-4999.04,5000.0,4999.04,0.0,1.0,11200.0,127.59,-4992.3,217.391,4992.3,0.0,22.965,27736.956,4.94,-4994.37,714.286,4994.37,0.0,6.992,3528.571,15.14,-4999.54,2500.0,4999.54,0.0,2.0,37850.001,16.242,-4998.737,1250.0,4998.737,0.0,3.999,20302.608,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333,1.95,-4998.96,5000.0,4998.96,0.0,1.0,9750.0
2021-03-30,2.34,-4999.04,5000.0,4999.04,0.0,1.0,11700.0,129.4,-4992.3,217.391,4992.3,0.0,22.965,28130.433,4.93,-4994.37,714.286,4994.37,0.0,6.992,3521.428,15.52,-4999.54,2500.0,4999.54,0.0,2.0,38800.001,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,7.98,-4998.0,833.333,4998.0,0.0,5.998,6650.0,1.97,-4998.96,5000.0,4998.96,0.0,1.0,9850.0
2021-03-31,2.47,-4999.04,5000.0,4999.04,0.0,1.0,12350.0,133.43,-4992.3,217.391,4992.3,0.0,22.965,29006.52,5.04,-4994.37,714.286,4994.37,0.0,6.992,3600.0,15.21,-4999.54,2500.0,4999.54,0.0,2.0,38025.0,14.795,-4998.737,1250.0,4998.737,0.0,3.999,18493.145,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0
2021-04-01,2.51,-4999.04,5000.0,4999.04,0.0,1.0,12550.0,130.96,-4992.3,217.391,4992.3,0.0,22.965,28469.567,5.33,-4994.37,714.286,4994.37,0.0,6.992,3807.143,16.47,-4999.54,2500.0,4999.54,0.0,2.0,41174.998,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2021-04-05,2.51,-4999.04,5000.0,4999.04,0.0,1.0,12550.0,125.11,-4992.3,217.391,4992.3,0.0,22.965,27197.826,5.19,-4994.37,714.286,4994.37,0.0,6.992,3707.143,17.13,-4999.54,2500.0,4999.54,0.0,2.0,42824.998,14.993,-4998.737,1250.0,4998.737,0.0,3.999,18740.869,6.66,-4998.0,833.333,4998.0,0.0,5.998,5550.0,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0
2021-04-06,2.5,-4999.04,5000.0,4999.04,0.0,1.0,12500.0,127.69,-4992.3,217.391,4992.3,0.0,22.965,27758.696,5.08,-4994.37,714.286,4994.37,0.0,6.992,3628.571,17.56,-4999.54,2500.0,4999.54,0.0,2.0,43899.999,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,7.11,-4998.0,833.333,4998.0,0.0,5.998,5925.0,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0
2021-04-07,2.5,-4999.04,5000.0,4999.04,0.0,1.0,12500.0,135.28,-4992.3,217.391,4992.3,0.0,22.965,29408.695,5.06,-4994.37,714.286,4994.37,0.0,6.992,3614.286,16.29,-4999.54,2500.0,4999.54,0.0,2.0,40725.002,14.527,-4998.737,1250.0,4998.737,0.0,3.999,18159.257,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2021-04-08,2.55,-4999.04,5000.0,4999.04,0.0,1.0,12750.0,132.88,-4992.3,217.391,4992.3,0.0,22.965,28886.958,5.17,-4994.37,714.286,4994.37,0.0,6.992,3692.857,16.35,-4999.54,2500.0,4999.54,0.0,2.0,40875.001,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.41,-4998.96,5000.0,4998.96,0.0,1.0,12050.0
2021-04-09,2.66,-4999.04,5000.0,4999.04,0.0,1.0,13300.0,132.63,-4992.3,217.391,4992.3,0.0,22.965,28832.61,5.11,-4994.37,714.286,4994.37,0.0,6.992,3650.0,16.13,-4999.54,2500.0,4999.54,0.0,2.0,40324.998,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.33,-4998.96,5000.0,4998.96,0.0,1.0,11650.0
2021-04-12,2.79,-4999.04,5000.0,4999.04,0.0,1.0,13950.0,132.05,-4992.3,217.391,4992.3,0.0,22.965,28706.522,5.05,-4994.37,714.286,4994.37,0.0,6.992,3607.143,16.15,-4999.54,2500.0,4999.54,0.0,2.0,40374.999,14.433,-4998.737,1250.0,4998.737,0.0,3.999,18040.779,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0
2021-04-13,2.63,-4999.04,5000.0,4999.04,0.0,1.0,13150.001,161.29,-4992.3,217.391,4992.3,0.0,22.965,35063.042,5.0,-4994.37,714.286,4994.37,0.0,6.992,3571.429,15.74,-4999.54,2500.0,4999.54,0.0,2.0,39349.999,14.372,-4998.737,1250.0,4998.737,0.0,3.999,17965.385,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0
2021-04-14,2.67,-4999.04,5000.0,4999.04,0.0,1.0,13350.0,164.83,-4992.3,217.391,4992.3,0.0,22.965,35832.609,5.0,-4994.37,714.286,4994.37,0.0,6.992,3571.429,16.79,-4999.54,2500.0,4999.54,0.0,2.0,41975.002,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0
2021-04-15,2.76,-4999.04,5000.0,4999.04,0.0,1.0,13800.0,163.6,-4992.3,217.391,4992.3,0.0,22.965,35565.219,4.81,-4994.37,714.286,4994.37,0.0,6.992,3435.714,16.47,-4999.54,2500.0,4999.54,0.0,2.0,41174.998,14.812,-4998.737,1250.0,4998.737,0.0,3.999,18514.687,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0
2021-04-16,2.76,-4999.04,5000.0,4999.04,0.0,1.0,13800.0,164.29,-4992.3,217.391,4992.3,0.0,22.965,35715.216,4.74,-4994.37,714.286,4994.37,0.0,6.992,3385.714,17.47,-4999.54,2500.0,4999.54,0.0,2.0,43674.998,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001
2021-04-19,2.83,-4999.04,5000.0,4999.04,0.0,1.0,14150.0,164.33,-4992.3,217.391,4992.3,0.0,22.965,35723.913,4.55,-4994.37,714.286,4994.37,0.0,6.992,3250.0,16.77,-4999.54,2500.0,4999.54,0.0,2.0,41925.001,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.37,-4998.96,5000.0,4998.96,0.0,1.0,11849.999
2021-04-20,2.73,-4999.04,5000.0,4999.04,0.0,1.0,13650.0,150.77,-4992.3,217.391,4992.3,0.0,22.965,32776.088,4.55,-4994.37,714.286,4994.37,0.0,6.992,3250.0,18.71,-4999.54,2500.0,4999.54,0.0,2.0,46774.998,14.2,-4998.737,1250.0,4998.737,0.0,3.999,17749.972,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.29,-4998.96,5000.0,4998.96,0.0,1.0,11450.0
2021-04-21,2.84,-4999.04,5000.0,4999.04,0.0,1.0,14200.0,157.47,-4992.3,217.391,4992.3,0.0,22.965,34232.609,4.98,-4994.37,714.286,4994.37,0.0,6.992,3557.143,20.05,-4999.54,2500.0,4999.54,0.0,2.0,50124.998,14.493,-4998.737,1250.0,4998.737,0.0,3.999,18116.174,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.41,-4998.96,5000.0,4998.96,0.0,1.0,12050.0
2021-04-22,2.94,-4999.04,5000.0,4999.04,0.0,1.0,14700.0,164.48,-4992.3,217.391,4992.3,0.0,22.965,35756.521,4.83,-4994.37,714.286,4994.37,0.0,6.992,3450.0,24.4,-4999.54,2500.0,4999.54,0.0,2.0,60999.999,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.42,-4998.96,5000.0,4998.96,0.0,1.0,12100.0
2021-04-23,2.93,-4999.04,5000.0,4999.04,0.0,1.0,14650.0,173.07,-4992.3,217.391,4992.3,0.0,22.965,37623.915,5.11,-4994.37,714.286,4994.37,0.0,6.992,3650.0,24.42,-4999.54,2500.0,4999.54,0.0,2.0,61050.0,14.57,-4998.737,1250.0,4998.737,0.0,3.999,18213.109,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.43,-4998.96,5000.0,4998.96,0.0,1.0,12150.0
2021-04-26,3.02,-4999.04,5000.0,4999.04,0.0,1.0,15100.0,173.91,-4992.3,217.391,4992.3,0.0,22.965,37806.523,5.04,-4994.37,714.286,4994.37,0.0,6.992,3600.0,25.07,-4999.54,2500.0,4999.54,0.0,2.0,62674.999,15.07,-4998.737,1250.0,4998.737,0.0,3.999,18837.805,7.01,-4998.0,833.333,4998.0,0.0,5.998,5841.667,2.44,-4998.96,5000.0,4998.96,0.0,1.0,12200.0
2021-04-27,3.12,-4999.04,5000.0,4999.04,0.0,1.0,15599.999,177.19,-4992.3,217.391,4992.3,0.0,22.965,38519.566,4.95,-4994.37,714.286,4994.37,0.0,6.992,3535.714,27.49,-4999.54,2500.0,4999.54,0.0,2.0,68724.999,15.01,-4998.737,1250.0,4998.737,0.0,3.999,18762.411,7.1,-4998.0,833.333,4998.0,0.0,5.998,5916.667,2.4,-4998.96,5000.0,4998.96,0.0,1.0,12000.0
2021-04-28,3.19,-4999.04,5000.0,4999.04,0.0,1.0,15950.0,176.67,-4992.3,217.391,4992.3,0.0,22.965,38406.521,5.13,-4994.37,714.286,4994.37,0.0,6.992,3664.286,25.68,-4999.54,2500.0,4999.54,0.0,2.0,64200.001,15.372,-4998.737,1250.0,4998.737,0.0,3.999,19214.777,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001
2021-04-29,2.98,-4999.04,5000.0,4999.04,0.0,1.0,14900.0,168.26,-4992.3,217.391,4992.3,0.0,22.965,36578.26,5.2,-4994.37,714.286,4994.37,0.0,6.992,3714.286,25.17,-4999.54,2500.0,4999.54,0.0,2.0,62925.0,15.355,-4998.737,1250.0,4998.737,0.0,3.999,19193.234,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.38,-4998.96,5000.0,4998.96,0.0,1.0,11900.001
2021-04-30,3.07,-4999.04,5000.0,4999.04,0.0,1.0,15350.0,166.21,-4992.3,217.391,4992.3,0.0,22.965,36132.61,5.04,-4994.37,714.286,4994.37,0.0,6.992,3600.0,24.13,-4999.54,2500.0,4999.54,0.0,2.0,60324.998,14.717,-4998.737,1250.0,4998.737,0.0,3.999,18396.209,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.38,-4998.96,5000.0,4998.96,0.0,1.0,11900.001
2021-05-03,2.98,-4999.04,5000.0,4999.04,0.0,1.0,14900.0,161.07,-4992.3,217.391,4992.3,0.0,22.965,35015.219,4.99,-4994.37,714.286,4994.37,0.0,6.992,3564.286,21.9,-4999.54,2500.0,4999.54,0.0,2.0,54749.999,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.37,-4998.96,5000.0,4998.96,0.0,1.0,11849.999
2021-05-04,2.85,-4999.04,5000.0,4999.04,0.0,1.0,14250.0,156.01,-4992.3,217.391,4992.3,0.0,22.965,33915.216,4.72,-4994.37,714.286,4994.37,0.0,6.992,3371.428,22.5,-4999.54,2500.0,4999.54,0.0,2.0,56250.0,14.622,-4998.737,1250.0,4998.737,0.0,3.999,18277.732,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2021-05-05,2.7,-4999.04,5000.0,4999.04,0.0,1.0,13500.0,151.46,-4992.3,217.391,4992.3,0.0,22.965,32926.088,4.64,-4994.37,714.286,4994.37,0.0,6.992,3314.286,21.21,-4999.54,2500.0,4999.54,0.0,2.0,53024.998,14.355,-4998.737,1250.0,4998.737,0.0,3.999,17943.844,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2021-05-06,2.62,-4999.04,5000.0,4999.04,0.0,1.0,13099.999,155.58,-4992.3,217.391,4992.3,0.0,22.965,33821.74,4.53,-4994.37,714.286,4994.37,0.0,6.992,3235.714,19.86,-4999.54,2500.0,4999.54,0.0,2.0,49650.002,14.691,-4998.737,1250.0,4998.737,0.0,3.999,18363.897,7.57,-4998.0,833.333,4998.0,0.0,5.998,6308.333,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
2021-05-07,2.72,-4999.04,5000.0,4999.04,0.0,1.0,13600.0,158.14,-4992.3,217.391,4992.3,0.0,22.965,34378.261,4.51,-4994.37,714.286,4994.37,0.0,6.992,3221.429,21.39,-4999.54,2500.0,4999.54,0.0,2.0,53474.998,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,7.93,-4998.0,833.333,4998.0,0.0,5.998,6608.333,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999
