date,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2021-05-03,31.336,-4997.067,312.5,4997.067,0.0,15.991,9792.593,6.16,-4999.02,2500.0,4999.02,0.0,2.0,15400.0,5.502,-4998.036,1000.0,4998.036,0.0,4.998,5501.641,21.9,-4999.54,2500.0,4999.54,0.0,2.0,54749.999,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,49.25,-4997.3,625.0,4997.3,0.0,7.996,30781.25,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-04,30.984,-4997.067,312.5,4997.067,0.0,15.991,9682.599,6.25,-4999.02,2500.0,4999.02,0.0,2.0,15625.0,5.286,-4998.036,1000.0,4998.036,0.0,4.998,5285.506,22.5,-4999.54,2500.0,4999.54,0.0,2.0,56250.0,14.622,-4998.737,1250.0,4998.737,0.0,3.999,18277.732,47.95,-4997.3,625.0,4997.3,0.0,7.996,29968.75,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-05,30.515,-4997.067,312.5,4997.067,0.0,15.991,9535.939,6.4,-4999.02,2500.0,4999.02,0.0,2.0,16000.0,5.364,-4998.036,1000.0,4998.036,0.0,4.998,5364.1,21.21,-4999.54,2500.0,4999.54,0.0,2.0,53024.998,14.355,-4998.737,1250.0,4998.737,0.0,3.999,17943.844,49.05,-4997.3,625.0,4997.3,0.0,7.996,30656.25,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-06,30.183,-4997.067,312.5,4997.067,0.0,15.991,9432.055,6.37,-4999.02,2500.0,4999.02,0.0,2.0,15925.0,5.462,-4998.036,1000.0,4998.036,0.0,4.998,5462.343,19.86,-4999.54,2500.0,4999.54,0.0,2.0,49650.002,14.691,-4998.737,1250.0,4998.737,0.0,3.999,18363.897,47.79,-4997.3,625.0,4997.3,0.0,7.996,29868.751,7.57,-4998.0,833.333,4998.0,0.0,5.998,6308.333
2021-05-07,30.701,-4997.067,312.5,4997.067,0.0,15.991,9593.992,5.8,-4999.02,2500.0,4999.02,0.0,2.0,14500.0,5.62,-4998.036,1000.0,4998.036,0.0,4.998,5619.533,21.39,-4999.54,2500.0,4999.54,0.0,2.0,53474.998,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,47.62,-4997.3,625.0,4997.3,0.0,7.996,29762.499,7.93,-4998.0,833.333,4998.0,0.0,5.998,6608.333
2021-05-10,30.583,-4997.067,312.5,4997.067,0.0,15.991,9557.327,5.59,-4999.02,2500.0,4999.02,0.0,2.0,13975.0,5.865,-4998.036,1000.0,4998.036,0.0,4.998,5865.142,20.67,-4999.54,2500.0,4999.54,0.0,2.0,51675.0,14.639,-4998.737,1250.0,4998.737,0.0,3.999,18299.273,46.46,-4997.3,625.0,4997.3,0.0,7.996,29037.499,8.22,-4998.0,833.333,4998.0,0.0,5.998,6850.0
2021-05-11,29.977,-4997.067,312.5,4997.067,0.0,15.991,9367.892,5.63,-4999.02,2500.0,4999.02,0.0,2.0,14075.0,5.767,-4998.036,1000.0,4998.036,0.0,4.998,5766.899,21.44,-4999.54,2500.0,4999.54,0.0,2.0,53600.001,15.096,-4998.737,1250.0,4998.737,0.0,3.999,18870.116,45.74,-4997.3,625.0,4997.3,0.0,7.996,28587.501,8.47,-4998.0,833.333,4998.0,0.0,5.998,7058.334
2021-05-12,28.99,-4997.067,312.5,4997.067,0.0,15.991,9059.295,5.59,-4999.02,2500.0,4999.02,0.0,2.0,13975.0,5.698,-4998.036,1000.0,4998.036,0.0,4.998,5698.129,19.92,-4999.54,2500.0,4999.54,0.0,2.0,49800.0,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,45.07,-4997.3,625.0,4997.3,0.0,7.996,28168.75,8.75,-4998.0,833.333,4998.0,0.0,5.998,7291.667
2021-05-13,29.41,-4997.067,312.5,4997.067,0.0,15.991,9190.677,5.5,-4999.02,2500.0,4999.02,0.0,2.0,13750.0,5.757,-4998.036,1000.0,4998.036,0.0,4.998,5757.075,20.61,-4999.54,2500.0,4999.54,0.0,2.0,51525.002,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,45.05,-4997.3,625.0,4997.3,0.0,7.996,28156.25,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334
2021-05-14,30.183,-4997.067,312.5,4997.067,0.0,15.991,9432.055,5.62,-4999.02,2500.0,4999.02,0.0,2.0,14050.0,5.904,-4998.036,1000.0,4998.036,0.0,4.998,5904.44,22.33,-4999.54,2500.0,4999.54,0.0,2.0,55825.0,14.743,-4998.737,1250.0,4998.737,0.0,3.999,18428.522,46.03,-4997.3,625.0,4997.3,0.0,7.996,28768.749,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667
2021-05-17,30.495,-4997.067,312.5,4997.067,0.0,15.991,9529.828,5.72,-4999.02,2500.0,4999.02,0.0,2.0,14299.999,5.747,-4998.036,1000.0,4998.036,0.0,4.998,5747.25,18.89,-4999.54,2500.0,4999.54,0.0,2.0,47224.998,14.898,-4998.737,1250.0,4998.737,0.0,3.999,18622.394,45.62,-4997.3,625.0,4997.3,0.0,7.996,28512.499,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667
2021-05-18,30.114,-4997.067,312.5,4997.067,0.0,15.991,9410.667,5.85,-4999.02,2500.0,4999.02,0.0,2.0,14625.0,5.787,-4998.036,1000.0,4998.036,0.0,4.998,5786.548,19.66,-4999.54,2500.0,4999.54,0.0,2.0,49150.0,14.734,-4998.737,1250.0,4998.737,0.0,3.999,18417.751,45.31,-4997.3,625.0,4997.3,0.0,7.996,28318.751,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-05-19,29.997,-4997.067,312.5,4997.067,0.0,15.991,9374.002,6.03,-4999.02,2500.0,4999.02,0.0,2.0,15075.001,5.747,-4998.036,1000.0,4998.036,0.0,4.998,5747.25,19.8,-4999.54,2500.0,4999.54,0.0,2.0,49499.998,14.889,-4998.737,1250.0,4998.737,0.0,3.999,18611.623,45.35,-4997.3,625.0,4997.3,0.0,7.996,28343.749,8.87,-4998.0,833.333,4998.0,0.0,5.998,7391.667
2021-05-20,30.505,-4997.067,312.5,4997.067,0.0,15.991,9532.884,6.12,-4999.02,2500.0,4999.02,0.0,2.0,15300.0,5.708,-4998.036,1000.0,4998.036,0.0,4.998,5707.952,20.46,-4999.54,2500.0,4999.54,0.0,2.0,51149.998,15.131,-4998.737,1250.0,4998.737,0.0,3.999,18913.199,45.72,-4997.3,625.0,4997.3,0.0,7.996,28575.001,8.84,-4998.0,833.333,4998.0,0.0,5.998,7366.667
2021-05-21,30.3,-4997.067,312.5,4997.067,0.0,15.991,9468.72,6.33,-4999.02,2500.0,4999.02,0.0,2.0,15825.0,5.767,-4998.036,1000.0,4998.036,0.0,4.998,5766.899,20.78,-4999.54,2500.0,4999.54,0.0,2.0,51950.002,15.208,-4998.737,1250.0,4998.737,0.0,3.999,19010.134,45.86,-4997.3,625.0,4997.3,0.0,7.996,28662.5,8.57,-4998.0,833.333,4998.0,0.0,5.998,7141.666
2021-05-24,30.691,-4997.067,312.5,4997.067,0.0,15.991,9590.936,6.05,-4999.02,2500.0,4999.02,0.0,2.0,15125.0,5.669,-4998.036,1000.0,4998.036,0.0,4.998,5668.655,20.05,-4999.54,2500.0,4999.54,0.0,2.0,50124.998,14.777,-4998.737,1250.0,4998.737,0.0,3.999,18471.603,46.5,-4997.3,625.0,4997.3,0.0,7.996,29062.5,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0
2021-05-25,30.652,-4997.067,312.5,4997.067,0.0,15.991,9578.714,5.7,-4999.02,2500.0,4999.02,0.0,2.0,14250.0,5.62,-4998.036,1000.0,4998.036,0.0,4.998,5619.533,19.7,-4999.54,2500.0,4999.54,0.0,2.0,49250.002,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,46.37,-4997.3,625.0,4997.3,0.0,7.996,28981.249,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0
2021-05-26,30.701,-4997.067,312.5,4997.067,0.0,15.991,9593.992,5.83,-4999.02,2500.0,4999.02,0.0,2.0,14575.0,5.6,-4998.036,1000.0,4998.036,0.0,4.998,5599.885,21.6,-4999.54,2500.0,4999.54,0.0,2.0,54000.001,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,46.73,-4997.3,625.0,4997.3,0.0,7.996,29206.25,8.66,-4998.0,833.333,4998.0,0.0,5.998,7216.667
2021-05-27,30.192,-4997.067,312.5,4997.067,0.0,15.991,9435.11,5.85,-4999.02,2500.0,4999.02,0.0,2.0,14625.0,5.911,-4998.036,1000.0,4998.036,0.0,4.998,5910.715,23.59,-4999.54,2500.0,4999.54,0.0,2.0,58975.0,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,47.25,-4997.3,625.0,4997.3,0.0,7.996,29531.25,8.74,-4998.0,833.333,4998.0,0.0,5.998,7283.333
2021-05-28,30.437,-4997.067,312.5,4997.067,0.0,15.991,9511.496,6.06,-4999.02,2500.0,4999.02,0.0,2.0,15150.0,5.703,-4998.036,1000.0,4998.036,0.0,4.998,5703.495,21.51,-4999.54,2500.0,4999.54,0.0,2.0,53775.001,14.863,-4998.737,1250.0,4998.737,0.0,3.999,18579.31,50.82,-4997.3,625.0,4997.3,0.0,7.996,31762.5,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-01,30.965,-4997.067,312.5,4997.067,0.0,15.991,9676.488,6.19,-4999.02,2500.0,4999.02,0.0,2.0,15475.0,5.792,-4998.036,1000.0,4998.036,0.0,4.998,5792.304,21.89,-4999.54,2500.0,4999.54,0.0,2.0,54724.998,14.829,-4998.737,1250.0,4998.737,0.0,3.999,18536.227,52.7,-4997.3,625.0,4997.3,0.0,7.996,32937.5,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2021-06-02,31.082,-4997.067,312.5,4997.067,0.0,15.991,9713.153,6.4,-4999.02,2500.0,4999.02,0.0,2.0,16000.0,5.812,-4998.036,1000.0,4998.036,0.0,4.998,5812.039,24.43,-4999.54,2500.0,4999.54,0.0,2.0,61075.001,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,53.1,-4997.3,625.0,4997.3,0.0,7.996,33187.499,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-03,31.033,-4997.067,312.5,4997.067,0.0,15.991,9697.875,6.33,-4999.02,2500.0,4999.02,0.0,2.0,15825.0,5.911,-4998.036,1000.0,4998.036,0.0,4.998,5910.715,24.24,-4999.54,2500.0,4999.54,0.0,2.0,60599.999,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,52.81,-4997.3,625.0,4997.3,0.0,7.996,33006.251,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334
2021-06-04,31.082,-4997.067,312.5,4997.067,0.0,15.991,9713.153,6.38,-4999.02,2500.0,4999.02,0.0,2.0,15950.0,5.95,-4998.036,1000.0,4998.036,0.0,4.998,5950.186,24.72,-4999.54,2500.0,4999.54,0.0,2.0,61799.998,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,55.1,-4997.3,625.0,4997.3,0.0,7.996,34437.499,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-07,31.571,-4997.067,312.5,4997.067,0.0,15.991,9865.924,6.15,-4999.02,2500.0,4999.02,0.0,2.0,15375.0,5.822,-4998.036,1000.0,4998.036,0.0,4.998,5821.907,23.88,-4999.54,2500.0,4999.54,0.0,2.0,59699.998,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,54.78,-4997.3,625.0,4997.3,0.0,7.996,34237.499,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2021-06-08,32.402,-4997.067,312.5,4997.067,0.0,15.991,10125.633,6.06,-4999.02,2500.0,4999.02,0.0,2.0,15150.0,5.832,-4998.036,1000.0,4998.036,0.0,4.998,5831.774,23.82,-4999.54,2500.0,4999.54,0.0,2.0,59549.999,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,54.84,-4997.3,625.0,4997.3,0.0,7.996,34275.0,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-06-09,31.923,-4997.067,312.5,4997.067,0.0,15.991,9975.919,6.23,-4999.02,2500.0,4999.02,0.0,2.0,15575.0,5.812,-4998.036,1000.0,4998.036,0.0,4.998,5812.039,21.08,-4999.54,2500.0,4999.54,0.0,2.0,52700.0,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,56.35,-4997.3,625.0,4997.3,0.0,7.996,35218.749,8.93,-4998.0,833.333,4998.0,0.0,5.998,7441.667
2021-06-10,32.099,-4997.067,312.5,4997.067,0.0,15.991,10030.917,6.35,-4999.02,2500.0,4999.02,0.0,2.0,15875.0,5.812,-4998.036,1000.0,4998.036,0.0,4.998,5812.039,22.15,-4999.54,2500.0,4999.54,0.0,2.0,55374.999,14.708,-4998.737,1250.0,4998.737,0.0,3.999,18385.439,56.64,-4997.3,625.0,4997.3,0.0,7.996,35400.0,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-06-11,32.07,-4997.067,312.5,4997.067,0.0,15.991,10021.749,6.48,-4999.02,2500.0,4999.02,0.0,2.0,16200.0,5.832,-4998.036,1000.0,4998.036,0.0,4.998,5831.774,22.21,-4999.54,2500.0,4999.54,0.0,2.0,55524.998,14.614,-4998.737,1250.0,4998.737,0.0,3.999,18266.962,58.8,-4997.3,625.0,4997.3,0.0,7.996,36750.0,8.98,-4998.0,833.333,4998.0,0.0,5.998,7483.333
2021-06-14,32.089,-4997.067,312.5,4997.067,0.0,15.991,10027.86,6.48,-4999.02,2500.0,4999.02,0.0,2.0,16200.0,5.763,-4998.036,1000.0,4998.036,0.0,4.998,5762.701,21.35,-4999.54,2500.0,4999.54,0.0,2.0,53375.001,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55,59.48,-4997.3,625.0,4997.3,0.0,7.996,37175.0,8.96,-4998.0,833.333,4998.0,0.0,5.998,7466.667
2021-06-15,31.903,-4997.067,312.5,4997.067,0.0,15.991,9969.808,7.38,-4999.02,2500.0,4999.02,0.0,2.0,18450.0,5.773,-4998.036,1000.0,4998.036,0.0,4.998,5772.568,20.91,-4999.54,2500.0,4999.54,0.0,2.0,52275.0,14.019,-4998.737,1250.0,4998.737,0.0,3.999,17523.791,61.85,-4997.3,625.0,4997.3,0.0,7.996,38656.249,8.96,-4998.0,833.333,4998.0,0.0,5.998,7466.667
2021-06-16,31.913,-4997.067,312.5,4997.067,0.0,15.991,9972.863,6.93,-4999.02,2500.0,4999.02,0.0,2.0,17325.0,5.871,-4998.036,1000.0,4998.036,0.0,4.998,5871.245,21.41,-4999.54,2500.0,4999.54,0.0,2.0,53525.0,13.993,-4998.737,1250.0,4998.737,0.0,3.999,17491.478,61.36,-4997.3,625.0,4997.3,0.0,7.996,38350.0,8.97,-4998.0,833.333,4998.0,0.0,5.998,7475.0
2021-06-17,31.61,-4997.067,312.5,4997.067,0.0,15.991,9878.145,6.75,-4999.02,2500.0,4999.02,0.0,2.0,16875.0,5.723,-4998.036,1000.0,4998.036,0.0,4.998,5723.23,21.51,-4999.54,2500.0,4999.54,0.0,2.0,53775.001,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,61.6,-4997.3,625.0,4997.3,0.0,7.996,38499.999,8.99,-4998.0,833.333,4998.0,0.0,5.998,7491.666
2021-06-18,30.515,-4997.067,312.5,4997.067,0.0,15.991,9535.939,6.7,-4999.02,2500.0,4999.02,0.0,2.0,16750.0,5.694,-4998.036,1000.0,4998.036,0.0,4.998,5693.627,22.17,-4999.54,2500.0,4999.54,0.0,2.0,55425.0,13.726,-4998.737,1250.0,4998.737,0.0,3.999,17157.589,60.68,-4997.3,625.0,4997.3,0.0,7.996,37925.0,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2021-06-21,31.317,-4997.067,312.5,4997.067,0.0,15.991,9786.482,6.72,-4999.02,2500.0,4999.02,0.0,2.0,16799.999,5.644,-4998.036,1000.0,4998.036,0.0,4.998,5644.289,22.17,-4999.54,2500.0,4999.54,0.0,2.0,55425.0,13.64,-4998.737,1250.0,4998.737,0.0,3.999,17049.882,61.68,-4997.3,625.0,4997.3,0.0,7.996,38550.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333
2021-06-22,31.19,-4997.067,312.5,4997.067,0.0,15.991,9746.762,6.81,-4999.02,2500.0,4999.02,0.0,2.0,17025.0,5.555,-4998.036,1000.0,4998.036,0.0,4.998,5555.48,22.13,-4999.54,2500.0,4999.54,0.0,2.0,55324.998,13.967,-4998.737,1250.0,4998.737,0.0,3.999,17459.165,61.35,-4997.3,625.0,4997.3,0.0,7.996,38343.749,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-06-23,30.962,-4997.067,312.5,4997.067,0.0,15.991,9675.753,7.06,-4999.02,2500.0,4999.02,0.0,2.0,17650.0,5.644,-4998.036,1000.0,4998.036,0.0,4.998,5644.289,22.81,-4999.54,2500.0,4999.54,0.0,2.0,57024.999,14.114,-4998.737,1250.0,4998.737,0.0,3.999,17642.266,61.4,-4997.3,625.0,4997.3,0.0,7.996,38375.001,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-06-24,30.735,-4997.067,312.5,4997.067,0.0,15.991,9604.744,6.96,-4999.02,2500.0,4999.02,0.0,2.0,17400.0,5.723,-4998.036,1000.0,4998.036,0.0,4.998,5723.23,23.84,-4999.54,2500.0,4999.54,0.0,2.0,59600.0,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402,63.27,-4997.3,625.0,4997.3,0.0,7.996,39543.75,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-06-25,31.496,-4997.067,312.5,4997.067,0.0,15.991,9842.47,7.15,-4999.02,2500.0,4999.02,0.0,2.0,17875.0,5.832,-4998.036,1000.0,4998.036,0.0,4.998,5831.774,25.08,-4999.54,2500.0,4999.54,0.0,2.0,62700.0,14.76,-4998.737,1250.0,4998.737,0.0,3.999,18450.061,64.15,-4997.3,625.0,4997.3,0.0,7.996,40093.751,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667
2021-06-28,30.943,-4997.067,312.5,4997.067,0.0,15.991,9669.578,6.82,-4999.02,2500.0,4999.02,0.0,2.0,17050.0,5.773,-4998.036,1000.0,4998.036,0.0,4.998,5772.568,13.69,-4999.54,2500.0,4999.54,0.0,2.0,34224.999,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,64.05,-4997.3,625.0,4997.3,0.0,7.996,40031.252,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667
2021-06-29,30.666,-4997.067,312.5,4997.067,0.0,15.991,9583.133,6.88,-4999.02,2500.0,4999.02,0.0,2.0,17200.0,5.629,-4998.036,1000.0,4998.036,0.0,4.998,5628.873,12.83,-4999.54,2500.0,4999.54,0.0,2.0,32075.0,14.26,-4998.737,1250.0,4998.737,0.0,3.999,17825.366,63.84,-4997.3,625.0,4997.3,0.0,7.996,39900.0,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667
2021-06-30,30.646,-4997.067,312.5,4997.067,0.0,15.991,9576.958,6.87,-4999.02,2500.0,4999.02,0.0,2.0,17175.0,5.649,-4998.036,1000.0,4998.036,0.0,4.998,5648.694,8.68,-4999.54,2500.0,4999.54,0.0,2.0,21700.001,14.269,-4998.737,1250.0,4998.737,0.0,3.999,17836.137,65.15,-4997.3,625.0,4997.3,0.0,7.996,40718.751,7.2,-4998.0,833.333,4998.0,0.0,5.998,6000.0
2021-07-01,30.696,-4997.067,312.5,4997.067,0.0,15.991,9592.395,7.21,-4999.02,2500.0,4999.02,0.0,2.0,18025.0,5.609,-4998.036,1000.0,4998.036,0.0,4.998,5609.054,8.65,-4999.54,2500.0,4999.54,0.0,2.0,21624.999,14.26,-4998.737,1250.0,4998.737,0.0,3.999,17825.366,65.61,-4997.3,625.0,4997.3,0.0,7.996,41006.25,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-07-02,30.715,-4997.067,312.5,4997.067,0.0,15.991,9598.569,7.07,-4999.02,2500.0,4999.02,0.0,2.0,17675.0,5.688,-4998.036,1000.0,4998.036,0.0,4.998,5688.334,8.05,-4999.54,2500.0,4999.54,0.0,2.0,20125.0,14.372,-4998.737,1250.0,4998.737,0.0,3.999,17965.385,65.62,-4997.3,625.0,4997.3,0.0,7.996,41012.502,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-07-06,30.538,-4997.067,312.5,4997.067,0.0,15.991,9542.997,7.05,-4999.02,2500.0,4999.02,0.0,2.0,17625.0,5.629,-4998.036,1000.0,4998.036,0.0,4.998,5628.873,8.0,-4999.54,2500.0,4999.54,0.0,2.0,20000.0,13.838,-4998.737,1250.0,4998.737,0.0,3.999,17297.606,67.46,-4997.3,625.0,4997.3,0.0,7.996,42162.499,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-07-07,30.429,-4997.067,312.5,4997.067,0.0,15.991,9509.036,7.01,-4999.02,2500.0,4999.02,0.0,2.0,17525.001,5.589,-4998.036,1000.0,4998.036,0.0,4.998,5589.234,8.68,-4999.54,2500.0,4999.54,0.0,2.0,21700.001,14.863,-4998.737,1250.0,4998.737,0.0,3.999,18579.31,67.47,-4997.3,625.0,4997.3,0.0,7.996,42168.751,6.5,-4998.0,833.333,4998.0,0.0,5.998,5416.667
2021-07-08,30.33,-4997.067,312.5,4997.067,0.0,15.991,9478.163,6.98,-4999.02,2500.0,4999.02,0.0,2.0,17450.0,5.569,-4998.036,1000.0,4998.036,0.0,4.998,5569.414,8.48,-4999.54,2500.0,4999.54,0.0,2.0,21199.999,15.036,-4998.737,1250.0,4998.737,0.0,3.999,18794.723,63.35,-4997.3,625.0,4997.3,0.0,7.996,39593.749,6.4,-4998.0,833.333,4998.0,0.0,5.998,5333.333
2021-07-09,31.061,-4997.067,312.5,4997.067,0.0,15.991,9706.627,7.06,-4999.02,2500.0,4999.02,0.0,2.0,17650.0,5.609,-4998.036,1000.0,4998.036,0.0,4.998,5609.054,8.89,-4999.54,2500.0,4999.54,0.0,2.0,22225.001,15.484,-4998.737,1250.0,4998.737,0.0,3.999,19354.793,64.25,-4997.3,625.0,4997.3,0.0,7.996,40156.25,6.4,-4998.0,833.333,4998.0,0.0,5.998,5333.333
2021-07-12,31.476,-4997.067,312.5,4997.067,0.0,15.991,9836.295,7.1,-4999.02,2500.0,4999.02,0.0,2.0,17750.0,5.718,-4998.036,1000.0,4998.036,0.0,4.998,5718.064,8.67,-4999.54,2500.0,4999.54,0.0,2.0,21675.0,15.579,-4998.737,1250.0,4998.737,0.0,3.999,19473.271,64.76,-4997.3,625.0,4997.3,0.0,7.996,40475.001,6.4,-4998.0,833.333,4998.0,0.0,5.998,5333.333
2021-07-13,30.913,-4997.067,312.5,4997.067,0.0,15.991,9660.317,7.16,-4999.02,2500.0,4999.02,0.0,2.0,17900.0,5.698,-4998.036,1000.0,4998.036,0.0,4.998,5698.244,8.16,-4999.54,2500.0,4999.54,0.0,2.0,20400.0,15.716,-4998.737,1250.0,4998.737,0.0,3.999,19645.6,64.22,-4997.3,625.0,4997.3,0.0,7.996,40137.501,6.4,-4998.0,833.333,4998.0,0.0,5.998,5333.333
2021-07-14,30.893,-4997.067,312.5,4997.067,0.0,15.991,9654.142,7.05,-4999.02,2500.0,4999.02,0.0,2.0,17625.0,5.678,-4998.036,1000.0,4998.036,0.0,4.998,5678.424,7.81,-4999.54,2500.0,4999.54,0.0,2.0,19525.0,15.57,-4998.737,1250.0,4998.737,0.0,3.999,19462.5,63.96,-4997.3,625.0,4997.3,0.0,7.996,39974.999,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2021-07-15,30.992,-4997.067,312.5,4997.067,0.0,15.991,9685.016,6.95,-4999.02,2500.0,4999.02,0.0,2.0,17375.0,5.56,-4998.036,1000.0,4998.036,0.0,4.998,5559.504,7.65,-4999.54,2500.0,4999.54,0.0,2.0,19125.0,16.57,-4998.737,1250.0,4998.737,0.0,3.999,20712.5,63.39,-4997.3,625.0,4997.3,0.0,7.996,39618.75,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2021-07-16,30.765,-4997.067,312.5,4997.067,0.0,15.991,9614.006,6.88,-4999.02,2500.0,4999.02,0.0,2.0,17200.0,5.51,-4998.036,1000.0,4998.036,0.0,4.998,5509.953,7.93,-4999.54,2500.0,4999.54,0.0,2.0,19825.0,16.33,-4998.737,1250.0,4998.737,0.0,3.999,20412.5,62.63,-4997.3,625.0,4997.3,0.0,7.996,39143.751,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2021-07-19,30.014,-4997.067,312.5,4997.067,0.0,15.991,9379.367,6.79,-4999.02,2500.0,4999.02,0.0,2.0,16975.0,5.381,-4998.036,1000.0,4998.036,0.0,4.998,5381.124,7.65,-4999.54,2500.0,4999.54,0.0,2.0,19125.0,15.67,-4998.737,1250.0,4998.737,0.0,3.999,19587.5,61.5,-4997.3,625.0,4997.3,0.0,7.996,38437.5,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2021-07-20,31.288,-4997.067,312.5,4997.067,0.0,15.991,9777.636,6.87,-4999.02,2500.0,4999.02,0.0,2.0,17175.0,5.441,-4998.036,1000.0,4998.036,0.0,4.998,5440.584,7.64,-4999.54,2500.0,4999.54,0.0,2.0,19100.0,15.95,-4998.737,1250.0,4998.737,0.0,3.999,19937.5,62.65,-4997.3,625.0,4997.3,0.0,7.996,39156.251,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2021-07-21,31.634,-4997.067,312.5,4997.067,0.0,15.991,9885.693,7.0,-4999.02,2500.0,4999.02,0.0,2.0,17500.0,5.441,-4998.036,1000.0,4998.036,0.0,4.998,5440.584,8.18,-4999.54,2500.0,4999.54,0.0,2.0,20450.001,16.11,-4998.737,1250.0,4998.737,0.0,3.999,20137.501,64.7,-4997.3,625.0,4997.3,0.0,7.996,40437.498,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2021-07-22,31.209,-4997.067,312.5,4997.067,0.0,15.991,9752.937,6.85,-4999.02,2500.0,4999.02,0.0,2.0,17125.0,5.262,-4998.036,1000.0,4998.036,0.0,4.998,5262.204,7.87,-4999.54,2500.0,4999.54,0.0,2.0,19675.0,15.9,-4998.737,1250.0,4998.737,0.0,3.999,19875.0,64.63,-4997.3,625.0,4997.3,0.0,7.996,40393.748,4.0,-4998.0,833.333,4998.0,0.0,5.998,3333.333
