date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CBIO_adj_close,CBIO_cashflow,CBIO_cml_units,CBIO_cml_cost,CBIO_gain_loss,CBIO_avg_price,CBIO_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2021-02-18,17.528,-4994.313,500.0,4994.313,0.0,9.989,8763.877,12.132,-4994.581,384.615,4994.581,0.0,12.986,4665.962,35.259,-4977.852,142.857,4977.852,0.0,34.845,5037.052,3.47,-4999.04,5000.0,4999.04,0.0,1.0,17350.0,6.467,-4998.036,1000.0,4998.036,0.0,4.998,6467.175,6.73,-4994.37,714.286,4994.37,0.0,6.992,4807.143,19.37,-4999.54,2500.0,4999.54,0.0,2.0,48425.002,16.716,-4998.737,1250.0,4998.737,0.0,3.999,20894.992,56.5,-4997.3,625.0,4997.3,0.0,7.996,35312.5,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667
2021-02-19,17.338,-4994.313,500.0,4994.313,0.0,9.989,8669.159,12.022,-4994.581,384.615,4994.581,0.0,12.986,4623.961,35.309,-4977.852,142.857,4977.852,0.0,34.845,5044.151,3.85,-4999.04,5000.0,4999.04,0.0,1.0,19250.0,6.438,-4998.036,1000.0,4998.036,0.0,4.998,6438.26,6.83,-4994.37,714.286,4994.37,0.0,6.992,4878.571,19.84,-4999.54,2500.0,4999.54,0.0,2.0,49600.0,17.018,-4998.737,1250.0,4998.737,0.0,3.999,21271.963,56.87,-4997.3,625.0,4997.3,0.0,7.996,35543.749,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-02-22,16.9,-4994.313,500.0,4994.313,0.0,9.989,8449.813,12.36,-4994.581,384.615,4994.581,0.0,12.986,4753.783,35.09,-4977.852,142.857,4977.852,0.0,34.845,5012.918,3.8,-4999.04,5000.0,4999.04,0.0,1.0,19000.0,6.361,-4998.036,1000.0,4998.036,0.0,4.998,6361.156,6.1,-4994.37,714.286,4994.37,0.0,6.992,4357.143,19.0,-4999.54,2500.0,4999.54,0.0,2.0,47500.0,16.716,-4998.737,1250.0,4998.737,0.0,3.999,20894.992,55.84,-4997.3,625.0,4997.3,0.0,7.996,34900.0,8.1,-4998.0,833.333,4998.0,0.0,5.998,6750.0
2021-02-23,17.209,-4994.313,500.0,4994.313,0.0,9.989,8604.352,12.787,-4994.581,384.615,4994.581,0.0,12.986,4917.97,35.567,-4977.852,142.857,4977.852,0.0,34.845,5081.063,3.5,-4999.04,5000.0,4999.04,0.0,1.0,17500.0,6.332,-4998.036,1000.0,4998.036,0.0,4.998,6332.242,5.88,-4994.37,714.286,4994.37,0.0,6.992,4200.0,18.06,-4999.54,2500.0,4999.54,0.0,2.0,45149.999,16.32,-4998.737,1250.0,4998.737,0.0,3.999,20399.544,54.3,-4997.3,625.0,4997.3,0.0,7.996,33937.5,8.05,-4998.0,833.333,4998.0,0.0,5.998,6708.333
2021-02-24,17.627,-4994.313,500.0,4994.313,0.0,9.989,8813.728,12.817,-4994.581,384.615,4994.581,0.0,12.986,4929.425,35.657,-4977.852,142.857,4977.852,0.0,34.845,5093.84,3.49,-4999.04,5000.0,4999.04,0.0,1.0,17450.0,6.4,-4998.036,1000.0,4998.036,0.0,4.998,6399.708,6.05,-4994.37,714.286,4994.37,0.0,6.992,4321.429,18.36,-4999.54,2500.0,4999.54,0.0,2.0,45900.002,16.32,-4998.737,1250.0,4998.737,0.0,3.999,20399.544,53.9,-4997.3,625.0,4997.3,0.0,7.996,33687.501,7.05,-4998.0,833.333,4998.0,0.0,5.998,5875.0
2021-02-25,17.119,-4994.313,500.0,4994.313,0.0,9.989,8559.485,12.568,-4994.581,384.615,4994.581,0.0,12.986,4833.968,33.202,-4977.852,142.857,4977.852,0.0,34.845,4743.177,3.25,-4999.04,5000.0,4999.04,0.0,1.0,16250.0,6.117,-4998.036,1000.0,4998.036,0.0,4.998,6116.619,6.12,-4994.37,714.286,4994.37,0.0,6.992,4371.428,18.36,-4999.54,2500.0,4999.54,0.0,2.0,45900.002,16.32,-4998.737,1250.0,4998.737,0.0,3.999,20399.544,54.48,-4997.3,625.0,4997.3,0.0,7.996,34050.0,7.24,-4998.0,833.333,4998.0,0.0,5.998,6033.333
2021-02-26,16.561,-4994.313,500.0,4994.313,0.0,9.989,8280.318,12.161,-4994.581,384.615,4994.581,0.0,12.986,4677.417,33.242,-4977.852,142.857,4977.852,0.0,34.845,4748.855,3.31,-4999.04,5000.0,4999.04,0.0,1.0,16550.0,6.078,-4998.036,1000.0,4998.036,0.0,4.998,6077.907,6.03,-4994.37,714.286,4994.37,0.0,6.992,4307.143,17.75,-4999.54,2500.0,4999.54,0.0,2.0,44375.0,16.371,-4998.737,1250.0,4998.737,0.0,3.999,20464.168,53.99,-4997.3,625.0,4997.3,0.0,7.996,33743.751,7.98,-4998.0,833.333,4998.0,0.0,5.998,6650.0
2021-03-01,16.88,-4994.313,500.0,4994.313,0.0,9.989,8439.842,12.34,-4994.581,384.615,4994.581,0.0,12.986,4746.147,34.146,-4977.852,142.857,4977.852,0.0,34.845,4878.047,3.45,-4999.04,5000.0,4999.04,0.0,1.0,17250.0,6.262,-4998.036,1000.0,4998.036,0.0,4.998,6261.793,6.23,-4994.37,714.286,4994.37,0.0,6.992,4450.0,18.85,-4999.54,2500.0,4999.54,0.0,2.0,47125.001,16.776,-4998.737,1250.0,4998.737,0.0,3.999,20970.385,56.05,-4997.3,625.0,4997.3,0.0,7.996,35031.25,7.2,-4998.0,833.333,4998.0,0.0,5.998,6000.0
2021-03-02,16.79,-4994.313,500.0,4994.313,0.0,9.989,8394.977,12.251,-4994.581,384.615,4994.581,0.0,12.986,4711.782,33.471,-4977.852,142.857,4977.852,0.0,34.845,4781.508,3.41,-4999.04,5000.0,4999.04,0.0,1.0,17050.0,6.146,-4998.036,1000.0,4998.036,0.0,4.998,6145.653,6.12,-4994.37,714.286,4994.37,0.0,6.992,4371.428,18.75,-4999.54,2500.0,4999.54,0.0,2.0,46875.0,16.199,-4998.737,1250.0,4998.737,0.0,3.999,20248.754,54.83,-4997.3,625.0,4997.3,0.0,7.996,34268.751,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-03-03,17.099,-4994.313,500.0,4994.313,0.0,9.989,8549.516,12.251,-4994.581,384.615,4994.581,0.0,12.986,4711.782,33.282,-4977.852,142.857,4977.852,0.0,34.845,4754.535,3.43,-4999.04,5000.0,4999.04,0.0,1.0,17150.0,6.117,-4998.036,1000.0,4998.036,0.0,4.998,6116.619,6.26,-4994.37,714.286,4994.37,0.0,6.992,4471.429,18.0,-4999.54,2500.0,4999.54,0.0,2.0,45000.0,16.199,-4998.737,1250.0,4998.737,0.0,3.999,20248.754,52.73,-4997.3,625.0,4997.3,0.0,7.996,32956.25,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-03-04,16.91,-4994.313,500.0,4994.313,0.0,9.989,8454.798,12.429,-4994.581,384.615,4994.581,0.0,12.986,4780.511,33.043,-4977.852,142.857,4977.852,0.0,34.845,4720.462,3.25,-4999.04,5000.0,4999.04,0.0,1.0,16250.0,6.097,-4998.036,1000.0,4998.036,0.0,4.998,6097.263,5.89,-4994.37,714.286,4994.37,0.0,6.992,4207.143,18.32,-4999.54,2500.0,4999.54,0.0,2.0,45799.999,15.604,-4998.737,1250.0,4998.737,0.0,3.999,19505.583,50.02,-4997.3,625.0,4997.3,0.0,7.996,31262.5,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333
2021-03-05,16.91,-4994.313,500.0,4994.313,0.0,9.989,8454.798,13.224,-4994.581,384.615,4994.581,0.0,12.986,5085.975,33.202,-4977.852,142.857,4977.852,0.0,34.845,4743.177,3.16,-4999.04,5000.0,4999.04,0.0,1.0,15800.0,6.078,-4998.036,1000.0,4998.036,0.0,4.998,6077.907,5.69,-4994.37,714.286,4994.37,0.0,6.992,4064.286,19.42,-4999.54,2500.0,4999.54,0.0,2.0,48550.0,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672,49.01,-4997.3,625.0,4997.3,0.0,7.996,30631.249,7.7,-4998.0,833.333,4998.0,0.0,5.998,6416.667
2021-03-08,16.73,-4994.313,500.0,4994.313,0.0,9.989,8365.066,12.936,-4994.581,384.615,4994.581,0.0,12.986,4975.244,32.805,-4977.852,142.857,4977.852,0.0,34.845,4686.389,2.95,-4999.04,5000.0,4999.04,0.0,1.0,14750.0,6.059,-4998.036,1000.0,4998.036,0.0,4.998,6058.551,5.79,-4994.37,714.286,4994.37,0.0,6.992,4135.714,18.06,-4999.54,2500.0,4999.54,0.0,2.0,45149.999,16.147,-4998.737,1250.0,4998.737,0.0,3.999,20184.131,48.74,-4997.3,625.0,4997.3,0.0,7.996,30462.501,7.76,-4998.0,833.333,4998.0,0.0,5.998,6466.667
2021-03-09,17.288,-4994.313,500.0,4994.313,0.0,9.989,8644.234,12.876,-4994.581,384.615,4994.581,0.0,12.986,4952.335,33.282,-4977.852,142.857,4977.852,0.0,34.845,4754.535,3.25,-4999.04,5000.0,4999.04,0.0,1.0,16250.0,6.175,-4998.036,1000.0,4998.036,0.0,4.998,6174.688,6.09,-4994.37,714.286,4994.37,0.0,6.992,4350.0,18.3,-4999.54,2500.0,4999.54,0.0,2.0,45749.998,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,52.1,-4997.3,625.0,4997.3,0.0,7.996,32562.499,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-10,17.199,-4994.313,500.0,4994.313,0.0,9.989,8599.367,13.273,-4994.581,384.615,4994.581,0.0,12.986,5105.067,33.878,-4977.852,142.857,4977.852,0.0,34.845,4839.716,3.52,-4999.04,5000.0,4999.04,0.0,1.0,17600.0,6.31,-4998.036,1000.0,4998.036,0.0,4.998,6310.183,5.98,-4994.37,714.286,4994.37,0.0,6.992,4271.429,18.28,-4999.54,2500.0,4999.54,0.0,2.0,45700.002,16.578,-4998.737,1250.0,4998.737,0.0,3.999,20722.661,51.98,-4997.3,625.0,4997.3,0.0,7.996,32487.5,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333
2021-03-11,17.388,-4994.313,500.0,4994.313,0.0,9.989,8694.085,13.323,-4994.581,384.615,4994.581,0.0,12.986,5124.158,34.325,-4977.852,142.857,4977.852,0.0,34.845,4903.602,3.18,-4999.04,5000.0,4999.04,0.0,1.0,15900.0,6.359,-4998.036,1000.0,4998.036,0.0,4.998,6358.574,6.19,-4994.37,714.286,4994.37,0.0,6.992,4421.429,19.93,-4999.54,2500.0,4999.54,0.0,2.0,49825.001,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,53.29,-4997.3,625.0,4997.3,0.0,7.996,33306.251,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-03-12,16.78,-4994.313,500.0,4994.313,0.0,9.989,8389.991,13.174,-4994.581,384.615,4994.581,0.0,12.986,5066.884,34.176,-4977.852,142.857,4977.852,0.0,34.845,4882.306,3.05,-4999.04,5000.0,4999.04,0.0,1.0,15250.0,6.242,-4998.036,1000.0,4998.036,0.0,4.998,6242.436,6.15,-4994.37,714.286,4994.37,0.0,6.992,4392.857,20.45,-4999.54,2500.0,4999.54,0.0,2.0,51125.002,17.199,-4998.737,1250.0,4998.737,0.0,3.999,21498.146,52.68,-4997.3,625.0,4997.3,0.0,7.996,32925.0,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-03-15,16.62,-4994.313,500.0,4994.313,0.0,9.989,8310.229,13.928,-4994.581,384.615,4994.581,0.0,12.986,5357.074,34.355,-4977.852,142.857,4977.852,0.0,34.845,4907.86,3.13,-4999.04,5000.0,4999.04,0.0,1.0,15650.001,6.32,-4998.036,1000.0,4998.036,0.0,4.998,6319.861,5.96,-4994.37,714.286,4994.37,0.0,6.992,4257.143,20.35,-4999.54,2500.0,4999.54,0.0,2.0,50875.001,17.405,-4998.737,1250.0,4998.737,0.0,3.999,21756.642,52.18,-4997.3,625.0,4997.3,0.0,7.996,32612.5,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-16,16.66,-4994.313,500.0,4994.313,0.0,9.989,8330.169,13.72,-4994.581,384.615,4994.581,0.0,12.986,5276.89,33.908,-4977.852,142.857,4977.852,0.0,34.845,4843.975,2.92,-4999.04,5000.0,4999.04,0.0,1.0,14600.0,6.291,-4998.036,1000.0,4998.036,0.0,4.998,6290.827,6.1,-4994.37,714.286,4994.37,0.0,6.992,4357.143,19.94,-4999.54,2500.0,4999.54,0.0,2.0,49850.001,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,53.07,-4997.3,625.0,4997.3,0.0,7.996,33168.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-17,16.361,-4994.313,500.0,4994.313,0.0,9.989,8180.615,13.77,-4994.581,384.615,4994.581,0.0,12.986,5295.982,33.858,-4977.852,142.857,4977.852,0.0,34.845,4836.876,2.79,-4999.04,5000.0,4999.04,0.0,1.0,13950.0,6.184,-4998.036,1000.0,4998.036,0.0,4.998,6184.367,6.12,-4994.37,714.286,4994.37,0.0,6.992,4371.428,19.35,-4999.54,2500.0,4999.54,0.0,2.0,48375.001,16.871,-4998.737,1250.0,4998.737,0.0,3.999,21088.862,52.79,-4997.3,625.0,4997.3,0.0,7.996,32993.751,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-18,15.833,-4994.313,500.0,4994.313,0.0,9.989,7916.403,12.995,-4994.581,384.615,4994.581,0.0,12.986,4998.154,33.371,-4977.852,142.857,4977.852,0.0,34.845,4767.312,2.82,-4999.04,5000.0,4999.04,0.0,1.0,14100.0,6.126,-4998.036,1000.0,4998.036,0.0,4.998,6126.297,5.83,-4994.37,714.286,4994.37,0.0,6.992,4164.286,18.44,-4999.54,2500.0,4999.54,0.0,2.0,46100.001,16.604,-4998.737,1250.0,4998.737,0.0,3.999,20754.974,51.73,-4997.3,625.0,4997.3,0.0,7.996,32331.25,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-19,16.122,-4994.313,500.0,4994.313,0.0,9.989,8060.972,13.273,-4994.581,384.615,4994.581,0.0,12.986,5105.067,33.262,-4977.852,142.857,4977.852,0.0,34.845,4751.695,2.74,-4999.04,5000.0,4999.04,0.0,1.0,13700.0,6.097,-4998.036,1000.0,4998.036,0.0,4.998,6097.263,5.7,-4994.37,714.286,4994.37,0.0,6.992,4071.428,17.7,-4999.54,2500.0,4999.54,0.0,2.0,44250.002,16.974,-4998.737,1250.0,4998.737,0.0,3.999,21218.112,52.78,-4997.3,625.0,4997.3,0.0,7.996,32987.499,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-22,15.873,-4994.313,500.0,4994.313,0.0,9.989,7936.343,13.263,-4994.581,384.615,4994.581,0.0,12.986,5101.248,32.894,-4977.852,142.857,4977.852,0.0,34.845,4699.166,2.61,-4999.04,5000.0,4999.04,0.0,1.0,13049.999,6.01,-4998.036,1000.0,4998.036,0.0,4.998,6010.159,5.67,-4994.37,714.286,4994.37,0.0,6.992,4050.0,17.61,-4999.54,2500.0,4999.54,0.0,2.0,44025.002,16.837,-4998.737,1250.0,4998.737,0.0,3.999,21045.783,52.72,-4997.3,625.0,4997.3,0.0,7.996,32950.001,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667
2021-03-23,15.893,-4994.313,500.0,4994.313,0.0,9.989,7946.313,12.568,-4994.581,384.615,4994.581,0.0,12.986,4833.968,32.715,-4977.852,142.857,4977.852,0.0,34.845,4673.612,2.27,-4999.04,5000.0,4999.04,0.0,1.0,11350.0,6.146,-4998.036,1000.0,4998.036,0.0,4.998,6145.653,5.4,-4994.37,714.286,4994.37,0.0,6.992,3857.143,17.0,-4999.54,2500.0,4999.54,0.0,2.0,42500.0,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,51.36,-4997.3,625.0,4997.3,0.0,7.996,32100.0,7.51,-4998.0,833.333,4998.0,0.0,5.998,6258.334
2021-03-24,15.594,-4994.313,500.0,4994.313,0.0,9.989,7796.76,12.797,-4994.581,384.615,4994.581,0.0,12.986,4921.788,32.417,-4977.852,142.857,4977.852,0.0,34.845,4631.021,2.3,-4999.04,5000.0,4999.04,0.0,1.0,11500.0,6.117,-4998.036,1000.0,4998.036,0.0,4.998,6116.619,5.25,-4994.37,714.286,4994.37,0.0,6.992,3750.0,16.88,-4999.54,2500.0,4999.54,0.0,2.0,42199.998,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672,50.84,-4997.3,625.0,4997.3,0.0,7.996,31775.0,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-25,15.893,-4994.313,500.0,4994.313,0.0,9.989,7946.313,12.608,-4994.581,384.615,4994.581,0.0,12.986,4849.241,32.815,-4977.852,142.857,4977.852,0.0,34.845,4687.81,2.47,-4999.04,5000.0,4999.04,0.0,1.0,12350.0,5.991,-4998.036,1000.0,4998.036,0.0,4.998,5990.803,5.24,-4994.37,714.286,4994.37,0.0,6.992,3742.857,17.5,-4999.54,2500.0,4999.54,0.0,2.0,43750.0,16.354,-4998.737,1250.0,4998.737,0.0,3.999,20442.626,51.39,-4997.3,625.0,4997.3,0.0,7.996,32118.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-26,16.192,-4994.313,500.0,4994.313,0.0,9.989,8095.868,12.787,-4994.581,384.615,4994.581,0.0,12.986,4917.97,31.871,-4977.852,142.857,4977.852,0.0,34.845,4552.939,2.32,-4999.04,5000.0,4999.04,0.0,1.0,11600.0,6.068,-4998.036,1000.0,4998.036,0.0,4.998,6068.229,5.15,-4994.37,714.286,4994.37,0.0,6.992,3678.571,16.44,-4999.54,2500.0,4999.54,0.0,2.0,41100.001,16.397,-4998.737,1250.0,4998.737,0.0,3.999,20496.48,51.9,-4997.3,625.0,4997.3,0.0,7.996,32437.501,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-03-29,15.962,-4994.313,500.0,4994.313,0.0,9.989,7981.21,12.757,-4994.581,384.615,4994.581,0.0,12.986,4906.515,31.861,-4977.852,142.857,4977.852,0.0,34.845,4551.519,2.24,-4999.04,5000.0,4999.04,0.0,1.0,11200.0,5.933,-4998.036,1000.0,4998.036,0.0,4.998,5932.734,4.94,-4994.37,714.286,4994.37,0.0,6.992,3528.571,15.14,-4999.54,2500.0,4999.54,0.0,2.0,37850.001,16.242,-4998.737,1250.0,4998.737,0.0,3.999,20302.608,51.38,-4997.3,625.0,4997.3,0.0,7.996,32112.501,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-03-30,16.142,-4994.313,500.0,4994.313,0.0,9.989,8070.942,12.618,-4994.581,384.615,4994.581,0.0,12.986,4853.059,31.761,-4977.852,142.857,4977.852,0.0,34.845,4537.322,2.34,-4999.04,5000.0,4999.04,0.0,1.0,11700.0,6.01,-4998.036,1000.0,4998.036,0.0,4.998,6010.159,4.93,-4994.37,714.286,4994.37,0.0,6.992,3521.428,15.52,-4999.54,2500.0,4999.54,0.0,2.0,38800.001,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,51.34,-4997.3,625.0,4997.3,0.0,7.996,32087.5,7.98,-4998.0,833.333,4998.0,0.0,5.998,6650.0
2021-03-31,15.982,-4994.313,500.0,4994.313,0.0,9.989,7991.18,12.727,-4994.581,384.615,4994.581,0.0,12.986,4895.06,31.791,-4977.852,142.857,4977.852,0.0,34.845,4541.581,2.47,-4999.04,5000.0,4999.04,0.0,1.0,12350.0,6.02,-4998.036,1000.0,4998.036,0.0,4.998,6019.837,5.04,-4994.37,714.286,4994.37,0.0,6.992,3600.0,15.21,-4999.54,2500.0,4999.54,0.0,2.0,38025.0,14.795,-4998.737,1250.0,4998.737,0.0,3.999,18493.145,53.36,-4997.3,625.0,4997.3,0.0,7.996,33350.0,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667
2021-04-01,16.162,-4994.313,500.0,4994.313,0.0,9.989,8080.912,12.737,-4994.581,384.615,4994.581,0.0,12.986,4898.879,31.844,-4977.852,142.857,4977.852,0.0,34.845,4549.194,2.51,-4999.04,5000.0,4999.04,0.0,1.0,12550.0,5.986,-4998.036,1000.0,4998.036,0.0,4.998,5985.559,5.33,-4994.37,714.286,4994.37,0.0,6.992,3807.143,16.47,-4999.54,2500.0,4999.54,0.0,2.0,41174.998,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,56.61,-4997.3,625.0,4997.3,0.0,7.996,35381.25,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-05,15.783,-4994.313,500.0,4994.313,0.0,9.989,7891.477,12.529,-4994.581,384.615,4994.581,0.0,12.986,4818.694,32.422,-4977.852,142.857,4977.852,0.0,34.845,4631.7,2.51,-4999.04,5000.0,4999.04,0.0,1.0,12550.0,6.102,-4998.036,1000.0,4998.036,0.0,4.998,6102.16,5.19,-4994.37,714.286,4994.37,0.0,6.992,3707.143,17.13,-4999.54,2500.0,4999.54,0.0,2.0,42824.998,14.993,-4998.737,1250.0,4998.737,0.0,3.999,18740.869,56.25,-4997.3,625.0,4997.3,0.0,7.996,35156.25,6.66,-4998.0,833.333,4998.0,0.0,5.998,5550.0
2021-04-06,15.434,-4994.313,500.0,4994.313,0.0,9.989,7716.997,12.509,-4994.581,384.615,4994.581,0.0,12.986,4811.058,32.442,-4977.852,142.857,4977.852,0.0,34.845,4634.545,2.5,-4999.04,5000.0,4999.04,0.0,1.0,12500.0,6.131,-4998.036,1000.0,4998.036,0.0,4.998,6131.311,5.08,-4994.37,714.286,4994.37,0.0,6.992,3628.571,17.56,-4999.54,2500.0,4999.54,0.0,2.0,43899.999,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,56.31,-4997.3,625.0,4997.3,0.0,7.996,35193.751,7.11,-4998.0,833.333,4998.0,0.0,5.998,5925.0
2021-04-07,15.544,-4994.313,500.0,4994.313,0.0,9.989,7771.834,12.648,-4994.581,384.615,4994.581,0.0,12.986,4864.514,32.661,-4977.852,142.857,4977.852,0.0,34.845,4665.84,2.5,-4999.04,5000.0,4999.04,0.0,1.0,12500.0,6.073,-4998.036,1000.0,4998.036,0.0,4.998,6073.009,5.06,-4994.37,714.286,4994.37,0.0,6.992,3614.286,16.29,-4999.54,2500.0,4999.54,0.0,2.0,40725.002,14.527,-4998.737,1250.0,4998.737,0.0,3.999,18159.257,57.38,-4997.3,625.0,4997.3,0.0,7.996,35862.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
