date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2020-03-09,28.8,-4995.62,121.951,4995.62,0.0,40.964,3512.195,13.0,-4999.54,2500.0,4999.54,0.0,2.0,32500.0,9.065,-4998.737,1250.0,4998.737,0.0,3.999,11330.687,10.4,-4998.0,833.333,4998.0,0.0,5.998,8666.666
2020-03-10,29.56,-4995.62,121.951,4995.62,0.0,40.964,3604.878,11.11,-4999.54,2500.0,4999.54,0.0,2.0,27774.999,9.478,-4998.737,1250.0,4998.737,0.0,3.999,11847.676,9.25,-4998.0,833.333,4998.0,0.0,5.998,7708.333
2020-03-11,29.01,-4995.62,121.951,4995.62,0.0,40.964,3537.805,9.74,-4999.54,2500.0,4999.54,0.0,2.0,24349.999,9.237,-4998.737,1250.0,4998.737,0.0,3.999,11546.099,8.75,-4998.0,833.333,4998.0,0.0,5.998,7291.667
2020-03-12,25.71,-4995.62,121.951,4995.62,0.0,40.964,3135.366,8.79,-4999.54,2500.0,4999.54,0.0,2.0,21975.0,8.522,-4998.737,1250.0,4998.737,0.0,3.999,10652.138,8.3,-4998.0,833.333,4998.0,0.0,5.998,6916.667
2020-03-13,28.05,-4995.62,121.951,4995.62,0.0,40.964,3420.732,10.02,-4999.54,2500.0,4999.54,0.0,2.0,25050.001,8.823,-4998.737,1250.0,4998.737,0.0,3.999,11029.109,7.65,-4998.0,833.333,4998.0,0.0,5.998,6375.0
2020-03-16,24.62,-4995.62,121.951,4995.62,0.0,40.964,3002.439,9.15,-4999.54,2500.0,4999.54,0.0,2.0,22874.999,7.66,-4998.737,1250.0,4998.737,0.0,3.999,9575.077,6.6,-4998.0,833.333,4998.0,0.0,5.998,5500.0
2020-03-17,24.53,-4995.62,121.951,4995.62,0.0,40.964,2991.463,10.73,-4999.54,2500.0,4999.54,0.0,2.0,26824.999,8.72,-4998.737,1250.0,4998.737,0.0,3.999,10899.862,6.1,-4998.0,833.333,4998.0,0.0,5.998,5083.333
2020-03-18,22.89,-4995.62,121.951,4995.62,0.0,40.964,2791.463,11.1,-4999.54,2500.0,4999.54,0.0,2.0,27750.001,8.504,-4998.737,1250.0,4998.737,0.0,3.999,10630.597,6.1,-4998.0,833.333,4998.0,0.0,5.998,5083.333
2020-03-19,21.56,-4995.62,121.951,4995.62,0.0,40.964,2629.268,11.68,-4999.54,2500.0,4999.54,0.0,2.0,29200.001,8.909,-4998.737,1250.0,4998.737,0.0,3.999,11136.816,6.0,-4998.0,833.333,4998.0,0.0,5.998,5000.0
2020-03-20,22.54,-4995.62,121.951,4995.62,0.0,40.964,2748.781,11.95,-4999.54,2500.0,4999.54,0.0,2.0,29875.0,8.134,-4998.737,1250.0,4998.737,0.0,3.999,10167.459,6.0,-4998.0,833.333,4998.0,0.0,5.998,5000.0
2020-03-23,21.14,-4995.62,121.951,4995.62,0.0,40.964,2578.049,12.87,-4999.54,2500.0,4999.54,0.0,2.0,32175.0,8.367,-4998.737,1250.0,4998.737,0.0,3.999,10458.267,6.1,-4998.0,833.333,4998.0,0.0,5.998,5083.333
2020-03-24,23.99,-4995.62,121.951,4995.62,0.0,40.964,2925.61,11.59,-4999.54,2500.0,4999.54,0.0,2.0,28975.0,8.573,-4998.737,1250.0,4998.737,0.0,3.999,10716.761,6.1,-4998.0,833.333,4998.0,0.0,5.998,5083.333
2020-03-25,25.78,-4995.62,121.951,4995.62,0.0,40.964,3143.903,11.76,-4999.54,2500.0,4999.54,0.0,2.0,29400.001,8.694,-4998.737,1250.0,4998.737,0.0,3.999,10867.55,6.1,-4998.0,833.333,4998.0,0.0,5.998,5083.333
2020-03-26,27.55,-4995.62,121.951,4995.62,0.0,40.964,3359.756,12.11,-4999.54,2500.0,4999.54,0.0,2.0,30274.999,8.16,-4998.737,1250.0,4998.737,0.0,3.999,10199.772,6.77,-4998.0,833.333,4998.0,0.0,5.998,5641.667
2020-03-27,27.55,-4995.62,121.951,4995.62,0.0,40.964,3359.756,11.62,-4999.54,2500.0,4999.54,0.0,2.0,29050.0,8.453,-4998.737,1250.0,4998.737,0.0,3.999,10565.974,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2020-03-30,27.76,-4995.62,121.951,4995.62,0.0,40.964,3385.366,11.81,-4999.54,2500.0,4999.54,0.0,2.0,29525.001,8.832,-4998.737,1250.0,4998.737,0.0,3.999,11039.879,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2020-03-31,27.19,-4995.62,121.951,4995.62,0.0,40.964,3315.854,11.54,-4999.54,2500.0,4999.54,0.0,2.0,28850.0,9.151,-4998.737,1250.0,4998.737,0.0,3.999,11438.392,6.1,-4998.0,833.333,4998.0,0.0,5.998,5083.333
2020-04-01,24.82,-4995.62,121.951,4995.62,0.0,40.964,3026.829,10.12,-4999.54,2500.0,4999.54,0.0,2.0,25300.0,8.953,-4998.737,1250.0,4998.737,0.0,3.999,11190.668,5.7,-4998.0,833.333,4998.0,0.0,5.998,4750.0
2020-04-02,25.52,-4995.62,121.951,4995.62,0.0,40.964,3112.195,10.2,-4999.54,2500.0,4999.54,0.0,2.0,25500.0,9.426,-4998.737,1250.0,4998.737,0.0,3.999,11783.051,5.75,-4998.0,833.333,4998.0,0.0,5.998,4791.667
2020-04-03,24.88,-4995.62,121.951,4995.62,0.0,40.964,3034.146,9.75,-4999.54,2500.0,4999.54,0.0,2.0,24375.0,9.9,-4998.737,1250.0,4998.737,0.0,3.999,12375.436,4.96,-4998.0,833.333,4998.0,0.0,5.998,4133.333
2020-04-06,26.77,-4995.62,121.951,4995.62,0.0,40.964,3264.634,11.16,-4999.54,2500.0,4999.54,0.0,2.0,27900.0,11.107,-4998.737,1250.0,4998.737,0.0,3.999,13883.322,4.6,-4998.0,833.333,4998.0,0.0,5.998,3833.333
2020-04-07,27.04,-4995.62,121.951,4995.62,0.0,40.964,3297.561,11.49,-4999.54,2500.0,4999.54,0.0,2.0,28724.999,10.538,-4998.737,1250.0,4998.737,0.0,3.999,13172.461,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2020-04-08,26.41,-4995.62,121.951,4995.62,0.0,40.964,3220.732,11.79,-4999.54,2500.0,4999.54,0.0,2.0,29475.0,10.977,-4998.737,1250.0,4998.737,0.0,3.999,13721.763,5.1,-4998.0,833.333,4998.0,0.0,5.998,4250.0
2020-04-09,26.6,-4995.62,121.951,4995.62,0.0,40.964,3243.902,12.11,-4999.54,2500.0,4999.54,0.0,2.0,30274.999,11.477,-4998.737,1250.0,4998.737,0.0,3.999,14346.458,5.2,-4998.0,833.333,4998.0,0.0,5.998,4333.333
2020-04-13,26.8,-4995.62,121.951,4995.62,0.0,40.964,3268.293,12.12,-4999.54,2500.0,4999.54,0.0,2.0,30300.0,11.598,-4998.737,1250.0,4998.737,0.0,3.999,14497.247,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2020-04-14,27.08,-4995.62,121.951,4995.62,0.0,40.964,3302.439,11.66,-4999.54,2500.0,4999.54,0.0,2.0,29150.0,12.158,-4998.737,1250.0,4998.737,0.0,3.999,15197.337,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2020-04-15,26.11,-4995.62,121.951,4995.62,0.0,40.964,3184.146,11.74,-4999.54,2500.0,4999.54,0.0,2.0,29349.999,11.667,-4998.737,1250.0,4998.737,0.0,3.999,14583.412,5.02,-4998.0,833.333,4998.0,0.0,5.998,4183.333
2020-04-16,25.36,-4995.62,121.951,4995.62,0.0,40.964,3092.683,11.86,-4999.54,2500.0,4999.54,0.0,2.0,29649.999,11.598,-4998.737,1250.0,4998.737,0.0,3.999,14497.247,4.31,-4998.0,833.333,4998.0,0.0,5.998,3591.667
2020-04-17,26.4,-4995.62,121.951,4995.62,0.0,40.964,3219.512,10.93,-4999.54,2500.0,4999.54,0.0,2.0,27325.001,11.779,-4998.737,1250.0,4998.737,0.0,3.999,14723.43,5.07,-4998.0,833.333,4998.0,0.0,5.998,4225.0
2020-04-20,25.43,-4995.62,121.951,4995.62,0.0,40.964,3101.22,10.42,-4999.54,2500.0,4999.54,0.0,2.0,26050.0,11.219,-4998.737,1250.0,4998.737,0.0,3.999,14023.341,4.87,-4998.0,833.333,4998.0,0.0,5.998,4058.333
2020-04-21,24.87,-4995.62,121.951,4995.62,0.0,40.964,3032.927,11.43,-4999.54,2500.0,4999.54,0.0,2.0,28575.001,11.494,-4998.737,1250.0,4998.737,0.0,3.999,14368.0,4.56,-4998.0,833.333,4998.0,0.0,5.998,3800.0
2020-04-22,25.47,-4995.62,121.951,4995.62,0.0,40.964,3106.097,11.72,-4999.54,2500.0,4999.54,0.0,2.0,29300.001,11.425,-4998.737,1250.0,4998.737,0.0,3.999,14281.836,4.75,-4998.0,833.333,4998.0,0.0,5.998,3958.333
2020-04-23,24.66,-4995.62,121.951,4995.62,0.0,40.964,3007.317,12.33,-4999.54,2500.0,4999.54,0.0,2.0,30825.0,11.701,-4998.737,1250.0,4998.737,0.0,3.999,14626.495,4.83,-4998.0,833.333,4998.0,0.0,5.998,4025.0
2020-04-24,25.32,-4995.62,121.951,4995.62,0.0,40.964,3087.805,14.52,-4999.54,2500.0,4999.54,0.0,2.0,36300.001,11.805,-4998.737,1250.0,4998.737,0.0,3.999,14755.741,4.66,-4998.0,833.333,4998.0,0.0,5.998,3883.333
2020-04-27,28.0,-4995.62,121.951,4995.62,0.0,40.964,3414.634,15.18,-4999.54,2500.0,4999.54,0.0,2.0,37950.001,12.873,-4998.737,1250.0,4998.737,0.0,3.999,16091.298,4.76,-4998.0,833.333,4998.0,0.0,5.998,3966.667
2020-04-28,27.99,-4995.62,121.951,4995.62,0.0,40.964,3413.415,14.96,-4999.54,2500.0,4999.54,0.0,2.0,37400.0,12.175,-4998.737,1250.0,4998.737,0.0,3.999,15218.878,4.9,-4998.0,833.333,4998.0,0.0,5.998,4083.333
2020-04-29,28.87,-4995.62,121.951,4995.62,0.0,40.964,3520.732,16.43,-4999.54,2500.0,4999.54,0.0,2.0,41075.001,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416,5.07,-4998.0,833.333,4998.0,0.0,5.998,4225.0
2020-04-30,28.14,-4995.62,121.951,4995.62,0.0,40.964,3431.707,17.6,-4999.54,2500.0,4999.54,0.0,2.0,44000.001,13.631,-4998.737,1250.0,4998.737,0.0,3.999,17039.112,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2020-05-01,27.23,-4995.62,121.951,4995.62,0.0,40.964,3320.732,16.36,-4999.54,2500.0,4999.54,0.0,2.0,40900.002,13.493,-4998.737,1250.0,4998.737,0.0,3.999,16866.782,4.87,-4998.0,833.333,4998.0,0.0,5.998,4058.333
2020-05-04,26.61,-4995.62,121.951,4995.62,0.0,40.964,3245.122,13.8,-4999.54,2500.0,4999.54,0.0,2.0,34500.0,13.209,-4998.737,1250.0,4998.737,0.0,3.999,16511.352,4.96,-4998.0,833.333,4998.0,0.0,5.998,4133.333
2020-05-05,26.69,-4995.62,121.951,4995.62,0.0,40.964,3254.878,13.81,-4999.54,2500.0,4999.54,0.0,2.0,34525.001,12.925,-4998.737,1250.0,4998.737,0.0,3.999,16155.921,5.17,-4998.0,833.333,4998.0,0.0,5.998,4308.333
2020-05-06,26.3,-4995.62,121.951,4995.62,0.0,40.964,3207.317,12.54,-4999.54,2500.0,4999.54,0.0,2.0,31350.0,12.744,-4998.737,1250.0,4998.737,0.0,3.999,15929.738,5.25,-4998.0,833.333,4998.0,0.0,5.998,4375.0
2020-05-07,26.74,-4995.62,121.951,4995.62,0.0,40.964,3260.976,13.64,-4999.54,2500.0,4999.54,0.0,2.0,34100.001,12.666,-4998.737,1250.0,4998.737,0.0,3.999,15832.803,5.5,-4998.0,833.333,4998.0,0.0,5.998,4583.333
2020-05-08,26.92,-4995.62,121.951,4995.62,0.0,40.964,3282.927,14.59,-4999.54,2500.0,4999.54,0.0,2.0,36475.0,13.588,-4998.737,1250.0,4998.737,0.0,3.999,16985.259,5.6,-4998.0,833.333,4998.0,0.0,5.998,4666.667
2020-05-11,26.47,-4995.62,121.951,4995.62,0.0,40.964,3228.049,15.44,-4999.54,2500.0,4999.54,0.0,2.0,38599.999,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667
2020-05-12,25.61,-4995.62,121.951,4995.62,0.0,40.964,3123.171,15.75,-4999.54,2500.0,4999.54,0.0,2.0,39375.0,13.709,-4998.737,1250.0,4998.737,0.0,3.999,17136.047,4.8,-4998.0,833.333,4998.0,0.0,5.998,4000.0
2020-05-13,25.39,-4995.62,121.951,4995.62,0.0,40.964,3096.341,14.69,-4999.54,2500.0,4999.54,0.0,2.0,36724.999,12.821,-4998.737,1250.0,4998.737,0.0,3.999,16026.675,4.7,-4998.0,833.333,4998.0,0.0,5.998,3916.667
2020-05-14,25.33,-4995.62,121.951,4995.62,0.0,40.964,3089.024,15.41,-4999.54,2500.0,4999.54,0.0,2.0,38525.0,12.218,-4998.737,1250.0,4998.737,0.0,3.999,15272.732,4.3,-4998.0,833.333,4998.0,0.0,5.998,3583.333
2020-05-15,25.51,-4995.62,121.951,4995.62,0.0,40.964,3110.976,15.7,-4999.54,2500.0,4999.54,0.0,2.0,39250.0,12.322,-4998.737,1250.0,4998.737,0.0,3.999,15401.978,4.75,-4998.0,833.333,4998.0,0.0,5.998,3958.333
2020-05-18,26.48,-4995.62,121.951,4995.62,0.0,40.964,3229.268,15.27,-4999.54,2500.0,4999.54,0.0,2.0,38175.001,12.244,-4998.737,1250.0,4998.737,0.0,3.999,15305.043,5.3,-4998.0,833.333,4998.0,0.0,5.998,4416.667
2020-05-19,25.95,-4995.62,121.951,4995.62,0.0,40.964,3164.634,15.36,-4999.54,2500.0,4999.54,0.0,2.0,38399.999,11.77,-4998.737,1250.0,4998.737,0.0,3.999,14712.659,5.4,-4998.0,833.333,4998.0,0.0,5.998,4500.0
2020-05-20,26.32,-4995.62,121.951,4995.62,0.0,40.964,3209.756,14.47,-4999.54,2500.0,4999.54,0.0,2.0,36175.001,12.115,-4998.737,1250.0,4998.737,0.0,3.999,15143.484,5.4,-4998.0,833.333,4998.0,0.0,5.998,4500.0
2020-05-21,25.87,-4995.62,121.951,4995.62,0.0,40.964,3154.878,14.4,-4999.54,2500.0,4999.54,0.0,2.0,35999.999,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62,5.5,-4998.0,833.333,4998.0,0.0,5.998,4583.333
2020-05-22,24.97,-4995.62,121.951,4995.62,0.0,40.964,3045.122,13.99,-4999.54,2500.0,4999.54,0.0,2.0,34974.999,12.425,-4998.737,1250.0,4998.737,0.0,3.999,15531.226,7.1,-4998.0,833.333,4998.0,0.0,5.998,5916.667
2020-05-26,26.58,-4995.62,121.951,4995.62,0.0,40.964,3241.463,13.58,-4999.54,2500.0,4999.54,0.0,2.0,33950.0,12.727,-4998.737,1250.0,4998.737,0.0,3.999,15908.198,7.55,-4998.0,833.333,4998.0,0.0,5.998,6291.667
2020-05-27,27.23,-4995.62,121.951,4995.62,0.0,40.964,3320.732,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2020-05-28,27.4,-4995.62,121.951,4995.62,0.0,40.964,3341.463,12.08,-4999.54,2500.0,4999.54,0.0,2.0,30200.0,12.235,-4998.737,1250.0,4998.737,0.0,3.999,15294.273,8.25,-4998.0,833.333,4998.0,0.0,5.998,6875.0
2020-05-29,27.35,-4995.62,121.951,4995.62,0.0,40.964,3335.366,13.33,-4999.54,2500.0,4999.54,0.0,2.0,33325.0,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0
2020-06-01,28.23,-4995.62,121.951,4995.62,0.0,40.964,3442.683,13.99,-4999.54,2500.0,4999.54,0.0,2.0,34974.999,12.158,-4998.737,1250.0,4998.737,0.0,3.999,15197.337,8.7,-4998.0,833.333,4998.0,0.0,5.998,7250.0
2020-06-02,29.71,-4995.62,121.951,4995.62,0.0,40.964,3623.171,14.42,-4999.54,2500.0,4999.54,0.0,2.0,36050.0,11.899,-4998.737,1250.0,4998.737,0.0,3.999,14874.219,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333
2020-06-03,31.64,-4995.62,121.951,4995.62,0.0,40.964,3858.537,13.87,-4999.54,2500.0,4999.54,0.0,2.0,34675.0,11.977,-4998.737,1250.0,4998.737,0.0,3.999,14971.154,8.35,-4998.0,833.333,4998.0,0.0,5.998,6958.334
2020-06-04,30.08,-4995.62,121.951,4995.62,0.0,40.964,3668.293,13.69,-4999.54,2500.0,4999.54,0.0,2.0,34224.999,11.882,-4998.737,1250.0,4998.737,0.0,3.999,14852.678,8.75,-4998.0,833.333,4998.0,0.0,5.998,7291.667
2020-06-05,31.56,-4995.62,121.951,4995.62,0.0,40.964,3848.78,14.2,-4999.54,2500.0,4999.54,0.0,2.0,35500.0,12.477,-4998.737,1250.0,4998.737,0.0,3.999,15595.85,8.8,-4998.0,833.333,4998.0,0.0,5.998,7333.333
2020-06-08,31.65,-4995.62,121.951,4995.62,0.0,40.964,3859.756,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,12.744,-4998.737,1250.0,4998.737,0.0,3.999,15929.738,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2020-06-09,31.49,-4995.62,121.951,4995.62,0.0,40.964,3840.244,14.14,-4999.54,2500.0,4999.54,0.0,2.0,35350.001,12.468,-4998.737,1250.0,4998.737,0.0,3.999,15585.079,9.05,-4998.0,833.333,4998.0,0.0,5.998,7541.667
2020-06-10,30.79,-4995.62,121.951,4995.62,0.0,40.964,3754.878,13.9,-4999.54,2500.0,4999.54,0.0,2.0,34749.999,12.235,-4998.737,1250.0,4998.737,0.0,3.999,15294.273,9.15,-4998.0,833.333,4998.0,0.0,5.998,7625.0
2020-06-11,28.08,-4995.62,121.951,4995.62,0.0,40.964,3424.39,13.14,-4999.54,2500.0,4999.54,0.0,2.0,32850.001,11.469,-4998.737,1250.0,4998.737,0.0,3.999,14335.688,11.2,-4998.0,833.333,4998.0,0.0,5.998,9333.333
2020-06-12,28.81,-4995.62,121.951,4995.62,0.0,40.964,3513.415,12.92,-4999.54,2500.0,4999.54,0.0,2.0,32300.0,11.46,-4998.737,1250.0,4998.737,0.0,3.999,14324.918,11.35,-4998.0,833.333,4998.0,0.0,5.998,9458.334
2020-06-15,27.83,-4995.62,121.951,4995.62,0.0,40.964,3393.902,12.97,-4999.54,2500.0,4999.54,0.0,2.0,32425.001,11.667,-4998.737,1250.0,4998.737,0.0,3.999,14583.412,11.1,-4998.0,833.333,4998.0,0.0,5.998,9250.0
2020-06-16,28.83,-4995.62,121.951,4995.62,0.0,40.964,3515.854,13.97,-4999.54,2500.0,4999.54,0.0,2.0,34925.001,12.192,-4998.737,1250.0,4998.737,0.0,3.999,15240.419,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-17,28.21,-4995.62,121.951,4995.62,0.0,40.964,3440.244,14.29,-4999.54,2500.0,4999.54,0.0,2.0,35725.0,11.83,-4998.737,1250.0,4998.737,0.0,3.999,14788.053,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-18,28.73,-4995.62,121.951,4995.62,0.0,40.964,3503.658,13.99,-4999.54,2500.0,4999.54,0.0,2.0,34974.999,12.08,-4998.737,1250.0,4998.737,0.0,3.999,15100.402,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-19,29.04,-4995.62,121.951,4995.62,0.0,40.964,3541.464,13.64,-4999.54,2500.0,4999.54,0.0,2.0,34100.001,12.253,-4998.737,1250.0,4998.737,0.0,3.999,15315.814,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-22,28.45,-4995.62,121.951,4995.62,0.0,40.964,3469.512,15.04,-4999.54,2500.0,4999.54,0.0,2.0,37600.0,12.675,-4998.737,1250.0,4998.737,0.0,3.999,15843.574,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-23,28.6,-4995.62,121.951,4995.62,0.0,40.964,3487.805,15.02,-4999.54,2500.0,4999.54,0.0,2.0,37550.001,12.727,-4998.737,1250.0,4998.737,0.0,3.999,15908.198,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-24,28.14,-4995.62,121.951,4995.62,0.0,40.964,3431.707,16.78,-4999.54,2500.0,4999.54,0.0,2.0,41950.002,12.33,-4998.737,1250.0,4998.737,0.0,3.999,15412.75,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-25,28.05,-4995.62,121.951,4995.62,0.0,40.964,3420.732,15.89,-4999.54,2500.0,4999.54,0.0,2.0,39725.001,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968,11.7,-4998.0,833.333,4998.0,0.0,5.998,9750.0
2020-06-26,28.16,-4995.62,121.951,4995.62,0.0,40.964,3434.146,15.24,-4999.54,2500.0,4999.54,0.0,2.0,38099.999,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333
2020-06-29,28.08,-4995.62,121.951,4995.62,0.0,40.964,3424.39,15.73,-4999.54,2500.0,4999.54,0.0,2.0,39324.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-06-30,27.82,-4995.62,121.951,4995.62,0.0,40.964,3392.683,14.92,-4999.54,2500.0,4999.54,0.0,2.0,37300.0,11.813,-4998.737,1250.0,4998.737,0.0,3.999,14766.512,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-07-01,28.43,-4995.62,121.951,4995.62,0.0,40.964,3467.073,14.36,-4999.54,2500.0,4999.54,0.0,2.0,35899.999,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-02,28.77,-4995.62,121.951,4995.62,0.0,40.964,3508.537,13.53,-4999.54,2500.0,4999.54,0.0,2.0,33824.999,12.503,-4998.737,1250.0,4998.737,0.0,3.999,15628.161,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-07-06,29.7,-4995.62,121.951,4995.62,0.0,40.964,3621.951,14.13,-4999.54,2500.0,4999.54,0.0,2.0,35325.0,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-07,29.55,-4995.62,121.951,4995.62,0.0,40.964,3603.658,13.78,-4999.54,2500.0,4999.54,0.0,2.0,34449.999,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-08,29.46,-4995.62,121.951,4995.62,0.0,40.964,3592.683,14.0,-4999.54,2500.0,4999.54,0.0,2.0,35000.0,12.839,-4998.737,1250.0,4998.737,0.0,3.999,16048.216,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-09,28.74,-4995.62,121.951,4995.62,0.0,40.964,3504.878,14.54,-4999.54,2500.0,4999.54,0.0,2.0,36350.0,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,10.5,-4998.0,833.333,4998.0,0.0,5.998,8750.0
2020-07-10,28.24,-4995.62,121.951,4995.62,0.0,40.964,3443.902,14.3,-4999.54,2500.0,4999.54,0.0,2.0,35750.0,12.761,-4998.737,1250.0,4998.737,0.0,3.999,15951.281,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-13,29.04,-4995.62,121.951,4995.62,0.0,40.964,3541.464,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-14,29.14,-4995.62,121.951,4995.62,0.0,40.964,3553.658,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,13.045,-4998.737,1250.0,4998.737,0.0,3.999,16306.71,11.15,-4998.0,833.333,4998.0,0.0,5.998,9291.666
2020-07-15,29.53,-4995.62,121.951,4995.62,0.0,40.964,3601.22,13.83,-4999.54,2500.0,4999.54,0.0,2.0,34575.0,13.088,-4998.737,1250.0,4998.737,0.0,3.999,16360.563,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-07-16,29.73,-4995.62,121.951,4995.62,0.0,40.964,3625.61,14.4,-4999.54,2500.0,4999.54,0.0,2.0,35999.999,13.45,-4998.737,1250.0,4998.737,0.0,3.999,16812.929,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-17,29.35,-4995.62,121.951,4995.62,0.0,40.964,3579.268,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,13.063,-4998.737,1250.0,4998.737,0.0,3.999,16328.251,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-07-20,30.37,-4995.62,121.951,4995.62,0.0,40.964,3703.659,13.4,-4999.54,2500.0,4999.54,0.0,2.0,33499.999,13.175,-4998.737,1250.0,4998.737,0.0,3.999,16468.27,12.16,-4998.0,833.333,4998.0,0.0,5.998,10133.333
2020-07-21,30.77,-4995.62,121.951,4995.62,0.0,40.964,3752.439,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,13.855,-4998.737,1250.0,4998.737,0.0,3.999,17319.148,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-22,30.11,-4995.62,121.951,4995.62,0.0,40.964,3671.951,13.13,-4999.54,2500.0,4999.54,0.0,2.0,32825.0,15.113,-4998.737,1250.0,4998.737,0.0,3.999,18891.659,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2020-07-23,29.25,-4995.62,121.951,4995.62,0.0,40.964,3567.073,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2020-07-24,29.03,-4995.62,121.951,4995.62,0.0,40.964,3540.244,13.29,-4999.54,2500.0,4999.54,0.0,2.0,33225.0,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-27,29.42,-4995.62,121.951,4995.62,0.0,40.964,3587.805,13.26,-4999.54,2500.0,4999.54,0.0,2.0,33150.001,13.381,-4998.737,1250.0,4998.737,0.0,3.999,16726.764,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-28,29.49,-4995.62,121.951,4995.62,0.0,40.964,3596.341,12.84,-4999.54,2500.0,4999.54,0.0,2.0,32100.0,13.528,-4998.737,1250.0,4998.737,0.0,3.999,16909.864,12.55,-4998.0,833.333,4998.0,0.0,5.998,10458.333
2020-07-29,30.25,-4995.62,121.951,4995.62,0.0,40.964,3689.024,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.752,-4998.737,1250.0,4998.737,0.0,3.999,15940.51,12.6,-4998.0,833.333,4998.0,0.0,5.998,10500.0
