date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,YUM_adj_close,YUM_cashflow,YUM_cml_units,YUM_cml_cost,YUM_gain_loss,YUM_avg_price,YUM_mktvalue,CHTR_adj_close,CHTR_cashflow,CHTR_cml_units,CHTR_cml_cost,CHTR_gain_loss,CHTR_avg_price,CHTR_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,DPZ_adj_close,DPZ_cashflow,DPZ_cml_units,DPZ_cml_cost,DPZ_gain_loss,DPZ_avg_price,DPZ_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,GWRE_adj_close,GWRE_cashflow,GWRE_cml_units,GWRE_cml_cost,GWRE_gain_loss,GWRE_avg_price,GWRE_mktvalue,AMPE_adj_close,AMPE_cashflow,AMPE_cml_units,AMPE_cml_cost,AMPE_gain_loss,AMPE_avg_price,AMPE_mktvalue,TGTX_adj_close,TGTX_cashflow,TGTX_cml_units,TGTX_cml_cost,TGTX_gain_loss,TGTX_avg_price,TGTX_mktvalue,VIV_adj_close,VIV_cashflow,VIV_cml_units,VIV_cml_cost,VIV_gain_loss,VIV_avg_price,VIV_mktvalue,AM_adj_close,AM_cashflow,AM_cml_units,AM_cml_cost,AM_gain_loss,AM_avg_price,AM_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,PAM_adj_close,PAM_cashflow,PAM_cml_units,PAM_cml_cost,PAM_gain_loss,PAM_avg_price,PAM_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,JE_adj_close,JE_cashflow,JE_cml_units,JE_cml_cost,JE_gain_loss,JE_avg_price,JE_mktvalue,SKY_adj_close,SKY_cashflow,SKY_cml_units,SKY_cml_cost,SKY_gain_loss,SKY_avg_price,SKY_mktvalue,NYMX_adj_close,NYMX_cashflow,NYMX_cml_units,NYMX_cml_cost,NYMX_gain_loss,NYMX_avg_price,NYMX_mktvalue,MARK_adj_close,MARK_cashflow,MARK_cml_units,MARK_cml_cost,MARK_gain_loss,MARK_avg_price,MARK_mktvalue
2021-02-25,17.119,-4989.6,240.0,4989.6,1152.0,20.79,4108.553,27.245,-4971.65,170.0,4971.65,1150.9,29.245,4631.706,103.878,-4907.76,39.0,4907.76,343.59,125.84,4051.232,601.55,-4928.14,7.0,4928.14,1400.77,704.02,4210.85,29.343,-4985.82,126.0,4985.82,429.66,39.57,3697.254,336.789,-4975.55,10.0,4975.55,457.9,497.555,3367.886,12.569,-4997.71,337.0,4997.71,1374.96,14.83,4235.614,113.52,-4920.825,39.0,4920.825,1152.06,126.175,4427.28,1.69,-4999.325,3215.0,4999.325,610.85,1.555,5433.35,43.5,-4991.385,147.0,4991.385,1029.0,33.955,6394.5,7.741,-4992.225,555.0,4992.225,1326.45,8.995,4296.325,8.486,-4992.64,464.0,4992.64,-1665.76,10.76,3937.705,33.189,-4992.99,149.0,4992.99,2486.81,33.51,4945.136,13.42,-4987.71,261.0,4987.71,-4014.18,19.11,3502.62,3.25,-4998.098,980.0,4998.098,1793.4,5.1,3185.0,3.46,-4999.425,2865.0,4999.425,-4641.3,1.745,9912.9,43.34,-4966.0,65.0,4966.0,1105.65,76.4,2817.1,2.7,-4999.54,2747.0,4999.54,2444.83,1.82,7416.9,3.04,-4999.875,2985.0,4999.875,-2059.65,1.675,9074.4
2021-02-26,16.561,-4989.6,240.0,4989.6,1152.0,20.79,3974.553,27.535,-4971.65,170.0,4971.65,1150.9,29.245,4680.979,102.717,-4907.76,39.0,4907.76,343.59,125.84,4005.96,613.42,-4928.14,7.0,4928.14,1400.77,704.02,4293.94,28.678,-4985.82,126.0,4985.82,429.66,39.57,3613.414,344.25,-4975.55,10.0,4975.55,457.9,497.555,3442.496,12.162,-4997.71,337.0,4997.71,1374.96,14.83,4098.442,110.99,-4920.825,39.0,4920.825,1152.06,126.175,4328.61,1.71,-4999.325,3215.0,4999.325,610.85,1.555,5497.65,43.77,-4991.385,147.0,4991.385,1029.0,33.955,6434.19,7.521,-4992.225,555.0,4992.225,1326.45,8.995,4174.33,8.253,-4992.64,464.0,4992.64,-1665.76,10.76,3829.169,33.229,-4992.99,149.0,4992.99,2486.81,33.51,4951.057,13.33,-4987.71,261.0,4987.71,-4014.18,19.11,3479.13,3.31,-4998.098,980.0,4998.098,1793.4,5.1,3243.8,3.94,-4999.425,2865.0,4999.425,-4641.3,1.745,11288.1,44.25,-4966.0,65.0,4966.0,1105.65,76.4,2876.25,2.61,-4999.54,2747.0,4999.54,2444.83,1.82,7169.67,3.01,-4999.875,2985.0,4999.875,-2059.65,1.675,8984.85
2021-03-01,16.88,-4989.6,240.0,4989.6,1152.0,20.79,4051.124,27.893,-4971.65,170.0,4971.65,1150.9,29.245,4741.75,103.689,-4907.76,39.0,4907.76,343.59,125.84,4043.88,619.68,-4928.14,7.0,4928.14,1400.77,704.02,4337.76,29.437,-4985.82,126.0,4985.82,429.66,39.57,3709.063,342.809,-4975.55,10.0,4975.55,457.9,497.555,3428.091,12.34,-4997.71,337.0,4997.71,1374.96,14.83,4158.664,115.65,-4920.825,39.0,4920.825,1152.06,126.175,4510.35,1.72,-4999.325,3215.0,4999.325,610.85,1.555,5529.8,45.0,-4991.385,147.0,4991.385,1029.0,33.955,6615.0,7.431,-4992.225,555.0,4992.225,1326.45,8.995,4124.37,8.692,-4992.64,464.0,4992.64,-1665.76,10.76,4033.217,34.133,-4992.99,149.0,4992.99,2486.81,33.51,5085.75,13.38,-4987.71,261.0,4987.71,-4014.18,19.11,3492.18,3.45,-4998.098,980.0,4998.098,1793.4,5.1,3381.0,4.0,-4999.425,2865.0,4999.425,-4641.3,1.745,11460.0,46.92,-4966.0,65.0,4966.0,1105.65,76.4,3049.8,2.62,-4999.54,2747.0,4999.54,2444.83,1.82,7197.14,3.03,-4999.875,2985.0,4999.875,-2059.65,1.675,9044.55
2021-03-02,16.79,-4989.6,240.0,4989.6,1152.0,20.79,4029.589,27.516,-4971.65,170.0,4971.65,1150.9,29.245,4677.695,103.917,-4907.76,39.0,4907.76,343.59,125.84,4052.78,616.07,-4928.14,7.0,4928.14,1400.77,704.02,4312.49,29.578,-4985.82,126.0,4985.82,429.66,39.57,3726.775,340.772,-4975.55,10.0,4975.55,457.9,497.555,3407.725,12.251,-4997.71,337.0,4997.71,1374.96,14.83,4128.553,114.67,-4920.825,39.0,4920.825,1152.06,126.175,4472.13,1.65,-4999.325,3215.0,4999.325,610.85,1.555,5304.75,44.86,-4991.385,147.0,4991.385,1029.0,33.955,6594.42,7.383,-4992.225,555.0,4992.225,1326.45,8.995,4097.796,8.608,-4992.64,464.0,4992.64,-1665.76,10.76,3994.145,33.457,-4992.99,149.0,4992.99,2486.81,33.51,4985.1,13.27,-4987.71,261.0,4987.71,-4014.18,19.11,3463.47,3.41,-4998.098,980.0,4998.098,1793.4,5.1,3341.8,3.85,-4999.425,2865.0,4999.425,-4641.3,1.745,11030.25,45.82,-4966.0,65.0,4966.0,1105.65,76.4,2978.3,2.43,-4999.54,2747.0,4999.54,2444.83,1.82,6675.21,2.94,-4999.875,2985.0,4999.875,-2059.65,1.675,8775.9
2021-03-03,17.099,-4989.6,240.0,4989.6,1152.0,20.79,4103.768,28.202,-4971.65,170.0,4971.65,1150.9,29.245,4794.308,102.697,-4907.76,39.0,4907.76,343.59,125.84,4005.187,601.02,-4928.14,7.0,4928.14,1400.77,704.02,4207.14,29.465,-4985.82,126.0,4985.82,429.66,39.57,3712.605,330.56,-4975.55,10.0,4975.55,457.9,497.555,3305.595,12.251,-4997.71,337.0,4997.71,1374.96,14.83,4128.553,109.66,-4920.825,39.0,4920.825,1152.06,126.175,4276.74,1.43,-4999.325,3215.0,4999.325,610.85,1.555,4597.45,42.73,-4991.385,147.0,4991.385,1029.0,33.955,6281.31,7.546,-4992.225,555.0,4992.225,1326.45,8.995,4188.149,8.674,-4992.64,464.0,4992.64,-1665.76,10.76,4024.535,33.268,-4992.99,149.0,4992.99,2486.81,33.51,4956.978,13.27,-4987.71,261.0,4987.71,-4014.18,19.11,3463.47,3.43,-4998.098,980.0,4998.098,1793.4,5.1,3361.4,4.15,-4999.425,2865.0,4999.425,-4641.3,1.745,11889.75,43.66,-4966.0,65.0,4966.0,1105.65,76.4,2837.9,2.52,-4999.54,2747.0,4999.54,2444.83,1.82,6922.44,2.67,-4999.875,2985.0,4999.875,-2059.65,1.675,7969.95
2021-03-04,16.91,-4989.6,240.0,4989.6,1152.0,20.79,4058.303,27.68,-4971.65,170.0,4971.65,1150.9,29.245,4705.615,102.757,-4907.76,39.0,4907.76,343.59,125.84,4007.508,607.64,-4928.14,7.0,4928.14,1400.77,704.02,4253.48,29.578,-4985.82,126.0,4985.82,429.66,39.57,3726.775,328.374,-4975.55,10.0,4975.55,457.9,497.555,3283.738,12.43,-4997.71,337.0,4997.71,1374.96,14.83,4188.775,106.95,-4920.825,39.0,4920.825,1152.06,126.175,4171.05,1.56,-4999.325,3215.0,4999.325,610.85,1.555,5015.4,41.61,-4991.385,147.0,4991.385,1029.0,33.955,6116.67,7.441,-4992.225,555.0,4992.225,1326.45,8.995,4129.685,8.898,-4992.64,464.0,4992.64,-1665.76,10.76,4128.73,33.03,-4992.99,149.0,4992.99,2486.81,33.51,4921.454,13.51,-4987.71,261.0,4987.71,-4014.18,19.11,3526.11,3.25,-4998.098,980.0,4998.098,1793.4,5.1,3185.0,4.01,-4999.425,2865.0,4999.425,-4641.3,1.745,11488.651,43.2,-4966.0,65.0,4966.0,1105.65,76.4,2808.0,2.49,-4999.54,2747.0,4999.54,2444.83,1.82,6840.03,2.35,-4999.875,2985.0,4999.875,-2059.65,1.675,7014.75
2021-03-05,16.91,-4989.6,240.0,4989.6,1152.0,20.79,4058.303,28.231,-4971.65,170.0,4971.65,1150.9,29.245,4799.235,103.511,-4907.76,39.0,4907.76,343.59,125.84,4036.915,624.03,-4928.14,7.0,4928.14,1400.77,704.02,4368.21,29.418,-4985.82,126.0,4985.82,429.66,39.57,3706.701,328.086,-4975.55,10.0,4975.55,457.9,497.555,3280.857,13.224,-4997.71,337.0,4997.71,1374.96,14.83,4456.428,101.83,-4920.825,39.0,4920.825,1152.06,126.175,3971.37,1.48,-4999.325,3215.0,4999.325,610.85,1.555,4758.2,43.28,-4991.385,147.0,4991.385,1029.0,33.955,6362.16,7.642,-4992.225,555.0,4992.225,1326.45,8.995,4241.298,8.851,-4992.64,464.0,4992.64,-1665.76,10.76,4107.022,33.189,-4992.99,149.0,4992.99,2486.81,33.51,4945.136,13.67,-4987.71,261.0,4987.71,-4014.18,19.11,3567.87,3.16,-4998.098,980.0,4998.098,1793.4,5.1,3096.8,3.9,-4999.425,2865.0,4999.425,-4641.3,1.745,11173.5,44.87,-4966.0,65.0,4966.0,1105.65,76.4,2916.55,2.43,-4999.54,2747.0,4999.54,2444.83,1.82,6675.21,2.31,-4999.875,2985.0,4999.875,-2059.65,1.675,6895.35
2021-03-08,16.73,-4989.6,240.0,4989.6,1152.0,20.79,4015.231,27.574,-4971.65,170.0,4971.65,1150.9,29.245,4687.549,103.322,-4907.76,39.0,4907.76,343.59,125.84,4029.563,612.38,-4928.14,7.0,4928.14,1400.77,704.02,4286.66,29.606,-4985.82,126.0,4985.82,429.66,39.57,3730.318,331.334,-4975.55,10.0,4975.55,457.9,497.555,3313.344,12.936,-4997.71,337.0,4997.71,1374.96,14.83,4359.404,97.8,-4920.825,39.0,4920.825,1152.06,126.175,3814.2,1.47,-4999.325,3215.0,4999.325,610.85,1.555,4726.05,41.71,-4991.385,147.0,4991.385,1029.0,33.955,6131.37,7.278,-4992.225,555.0,4992.225,1326.45,8.995,4039.332,8.683,-4992.64,464.0,4992.64,-1665.76,10.76,4028.876,32.791,-4992.99,149.0,4992.99,2486.81,33.51,4885.931,13.28,-4987.71,261.0,4987.71,-4014.18,19.11,3466.08,2.95,-4998.098,980.0,4998.098,1793.4,5.1,2891.0,3.95,-4999.425,2865.0,4999.425,-4641.3,1.745,11316.75,43.95,-4966.0,65.0,4966.0,1105.65,76.4,2856.75,2.5,-4999.54,2747.0,4999.54,2444.83,1.82,6867.5,2.38,-4999.875,2985.0,4999.875,-2059.65,1.675,7104.3
2021-03-09,17.288,-4989.6,240.0,4989.6,1152.0,20.79,4149.232,27.767,-4971.65,170.0,4971.65,1150.9,29.245,4720.398,101.874,-4907.76,39.0,4907.76,343.59,125.84,3973.071,614.77,-4928.14,7.0,4928.14,1400.77,704.02,4303.39,29.381,-4985.82,126.0,4985.82,429.66,39.57,3701.977,351.77,-4975.55,10.0,4975.55,457.9,497.555,3517.702,12.876,-4997.71,337.0,4997.71,1374.96,14.83,4339.33,100.86,-4920.825,39.0,4920.825,1152.06,126.175,3933.54,1.6,-4999.325,3215.0,4999.325,610.85,1.555,5144.0,45.05,-4991.385,147.0,4991.385,1029.0,33.955,6622.35,7.288,-4992.225,555.0,4992.225,1326.45,8.995,4044.646,8.365,-4992.64,464.0,4992.64,-1665.76,10.76,3881.266,33.268,-4992.99,149.0,4992.99,2486.81,33.51,4956.978,13.3,-4987.71,261.0,4987.71,-4014.18,19.11,3471.3,3.25,-4998.098,980.0,4998.098,1793.4,5.1,3185.0,3.95,-4999.425,2865.0,4999.425,-4641.3,1.745,11316.75,44.09,-4966.0,65.0,4966.0,1105.65,76.4,2865.85,2.51,-4999.54,2747.0,4999.54,2444.83,1.82,6894.97,2.58,-4999.875,2985.0,4999.875,-2059.65,1.675,7701.3
2021-03-10,17.199,-4989.6,240.0,4989.6,1152.0,20.79,4127.696,27.796,-4971.65,170.0,4971.65,1150.9,29.245,4725.325,103.788,-4907.76,39.0,4907.76,343.59,125.84,4047.75,629.07,-4928.14,7.0,4928.14,1400.77,704.02,4403.49,29.812,-4985.82,126.0,4985.82,429.66,39.57,3756.297,355.595,-4975.55,10.0,4975.55,457.9,497.555,3555.951,13.273,-4997.71,337.0,4997.71,1374.96,14.83,4473.156,101.13,-4920.825,39.0,4920.825,1152.06,126.175,3944.07,1.59,-4999.325,3215.0,4999.325,610.85,1.555,5111.85,46.64,-4991.385,147.0,4991.385,1029.0,33.955,6856.08,7.412,-4992.225,555.0,4992.225,1326.45,8.995,4113.74,8.964,-4992.64,464.0,4992.64,-1665.76,10.76,4159.12,33.864,-4992.99,149.0,4992.99,2486.81,33.51,5045.786,13.88,-4987.71,261.0,4987.71,-4014.18,19.11,3622.68,3.52,-4998.098,980.0,4998.098,1793.4,5.1,3449.6,2.6,-4999.425,2865.0,4999.425,-4641.3,1.745,7449.0,45.57,-4966.0,65.0,4966.0,1105.65,76.4,2962.05,2.62,-4999.54,2747.0,4999.54,2444.83,1.82,7197.14,2.57,-4999.875,2985.0,4999.875,-2059.65,1.675,7671.45
2021-03-11,17.388,-4989.6,240.0,4989.6,1152.0,20.79,4173.161,27.593,-4971.65,170.0,4971.65,1150.9,29.245,4690.834,103.808,-4907.76,39.0,4907.76,343.59,125.84,4048.523,624.23,-4928.14,7.0,4928.14,1400.77,704.02,4369.61,30.046,-4985.82,126.0,4985.82,429.66,39.57,3785.819,356.032,-4975.55,10.0,4975.55,457.9,497.555,3560.322,13.323,-4997.71,337.0,4997.71,1374.96,14.83,4489.885,105.93,-4920.825,39.0,4920.825,1152.06,126.175,4131.27,1.76,-4999.325,3215.0,4999.325,610.85,1.555,5658.4,50.29,-4991.385,147.0,4991.385,1029.0,33.955,7392.63,7.69,-4992.225,555.0,4992.225,1326.45,8.995,4267.872,8.833,-4992.64,464.0,4992.64,-1665.76,10.76,4098.339,34.311,-4992.99,149.0,4992.99,2486.81,33.51,5112.393,13.97,-4987.71,261.0,4987.71,-4014.18,19.11,3646.17,3.18,-4998.098,980.0,4998.098,1793.4,5.1,3116.4,1.91,-4999.425,2865.0,4999.425,-4641.3,1.745,5472.15,45.0,-4966.0,65.0,4966.0,1105.65,76.4,2925.0,2.62,-4999.54,2747.0,4999.54,2444.83,1.82,7197.14,2.83,-4999.875,2985.0,4999.875,-2059.65,1.675,8447.55
2021-03-12,16.78,-4989.6,240.0,4989.6,1152.0,20.79,4027.196,27.554,-4971.65,170.0,4971.65,1150.9,29.245,4684.264,103.987,-4907.76,39.0,4907.76,343.59,125.84,4055.488,624.15,-4928.14,7.0,4928.14,1400.77,704.02,4369.05,30.299,-4985.82,126.0,4985.82,429.66,39.57,3817.701,359.698,-4975.55,10.0,4975.55,457.9,497.555,3596.978,13.174,-4997.71,337.0,4997.71,1374.96,14.83,4439.7,104.88,-4920.825,39.0,4920.825,1152.06,126.175,4090.32,1.86,-4999.325,3215.0,4999.325,610.85,1.555,5979.9,49.83,-4991.385,147.0,4991.385,1029.0,33.955,7325.01,7.862,-4992.225,555.0,4992.225,1326.45,8.995,4363.541,8.44,-4992.64,464.0,4992.64,-1665.76,10.76,3915.998,34.162,-4992.99,149.0,4992.99,2486.81,33.51,5090.19,14.29,-4987.71,261.0,4987.71,-4014.18,19.11,3729.69,3.05,-4998.098,980.0,4998.098,1793.4,5.1,2989.0,1.88,-4999.425,2865.0,4999.425,-4641.3,1.745,5386.2,43.86,-4966.0,65.0,4966.0,1105.65,76.4,2850.9,2.56,-4999.54,2747.0,4999.54,2444.83,1.82,7032.32,2.76,-4999.875,2985.0,4999.875,-2059.65,1.675,8238.6
2021-03-15,16.62,-4989.6,240.0,4989.6,1152.0,20.79,3988.91,27.883,-4971.65,170.0,4971.65,1150.9,29.245,4740.107,107.142,-4907.76,39.0,4907.76,343.59,125.84,4178.534,625.0,-4928.14,7.0,4928.14,1400.77,704.02,4375.0,30.468,-4985.82,126.0,4985.82,429.66,39.57,3838.957,361.551,-4975.55,10.0,4975.55,457.9,497.555,3615.506,13.929,-4997.71,337.0,4997.71,1374.96,14.83,4693.97,106.77,-4920.825,39.0,4920.825,1152.06,126.175,4164.03,1.81,-4999.325,3215.0,4999.325,610.85,1.555,5819.15,48.1,-4991.385,147.0,4991.385,1029.0,33.955,7070.7,7.757,-4992.225,555.0,4992.225,1326.45,8.995,4305.077,8.374,-4992.64,464.0,4992.64,-1665.76,10.76,3885.607,34.341,-4992.99,149.0,4992.99,2486.81,33.51,5116.832,14.69,-4987.71,261.0,4987.71,-4014.18,19.11,3834.09,3.13,-4998.098,980.0,4998.098,1793.4,5.1,3067.4,1.9,-4999.425,2865.0,4999.425,-4641.3,1.745,5443.5,44.66,-4966.0,65.0,4966.0,1105.65,76.4,2902.9,2.65,-4999.54,2747.0,4999.54,2444.83,1.82,7279.55,2.72,-4999.875,2985.0,4999.875,-2059.65,1.675,8119.2
2021-03-16,16.66,-4989.6,240.0,4989.6,1152.0,20.79,3998.481,27.158,-4971.65,170.0,4971.65,1150.9,29.245,4616.924,107.946,-4907.76,39.0,4907.76,343.59,125.84,4209.876,639.65,-4928.14,7.0,4928.14,1400.77,704.02,4477.55,30.131,-4985.82,126.0,4985.82,429.66,39.57,3796.446,364.579,-4975.55,10.0,4975.55,457.9,497.555,3645.787,13.72,-4997.71,337.0,4997.71,1374.96,14.83,4623.711,105.16,-4920.825,39.0,4920.825,1152.06,126.175,4101.24,1.8,-4999.325,3215.0,4999.325,610.85,1.555,5787.0,47.1,-4991.385,147.0,4991.385,1029.0,33.955,6923.7,7.834,-4992.225,555.0,4992.225,1326.45,8.995,4347.597,8.206,-4992.64,464.0,4992.64,-1665.76,10.76,3807.462,33.894,-4992.99,149.0,4992.99,2486.81,33.51,5050.227,14.58,-4987.71,261.0,4987.71,-4014.18,19.11,3805.38,2.92,-4998.098,980.0,4998.098,1793.4,5.1,2861.6,1.68,-4999.425,2865.0,4999.425,-4641.3,1.745,4813.2,44.59,-4966.0,65.0,4966.0,1105.65,76.4,2898.35,2.51,-4999.54,2747.0,4999.54,2444.83,1.82,6894.97,2.62,-4999.875,2985.0,4999.875,-2059.65,1.675,7820.7
2021-03-17,16.361,-4989.6,240.0,4989.6,1152.0,20.79,3926.695,28.009,-4971.65,170.0,4971.65,1150.9,29.245,4761.459,110.148,-4907.76,39.0,4907.76,343.59,125.84,4295.776,641.86,-4928.14,7.0,4928.14,1400.77,704.02,4493.02,30.131,-4985.82,126.0,4985.82,429.66,39.57,3796.446,361.829,-4975.55,10.0,4975.55,457.9,497.555,3618.295,13.77,-4997.71,337.0,4997.71,1374.96,14.83,4640.44,103.98,-4920.825,39.0,4920.825,1152.06,126.175,4055.22,1.82,-4999.325,3215.0,4999.325,610.85,1.555,5851.3,48.21,-4991.385,147.0,4991.385,1029.0,33.955,7086.87,8.063,-4992.225,555.0,4992.225,1326.45,8.995,4475.154,8.365,-4992.64,464.0,4992.64,-1665.76,10.76,3881.266,33.844,-4992.99,149.0,4992.99,2486.81,33.51,5042.826,14.69,-4987.71,261.0,4987.71,-4014.18,19.11,3834.09,2.79,-4998.098,980.0,4998.098,1793.4,5.1,2734.2,1.74,-4999.425,2865.0,4999.425,-4641.3,1.745,4985.1,45.89,-4966.0,65.0,4966.0,1105.65,76.4,2982.85,2.62,-4999.54,2747.0,4999.54,2444.83,1.82,7197.14,2.63,-4999.875,2985.0,4999.875,-2059.65,1.675,7850.55
2021-03-18,15.833,-4989.6,240.0,4989.6,1152.0,20.79,3799.873,27.042,-4971.65,170.0,4971.65,1150.9,29.245,4597.214,107.459,-4907.76,39.0,4907.76,343.59,125.84,4190.916,629.39,-4928.14,7.0,4928.14,1400.77,704.02,4405.73,29.315,-4985.82,126.0,4985.82,429.66,39.57,3693.712,362.397,-4975.55,10.0,4975.55,457.9,497.555,3623.972,12.995,-4997.71,337.0,4997.71,1374.96,14.83,4379.478,101.76,-4920.825,39.0,4920.825,1152.06,126.175,3968.64,1.82,-4999.325,3215.0,4999.325,610.85,1.555,5851.3,46.04,-4991.385,147.0,4991.385,1029.0,33.955,6767.88,8.063,-4992.225,555.0,4992.225,1326.45,8.995,4475.154,7.981,-4992.64,464.0,4992.64,-1665.76,10.76,3703.266,33.358,-4992.99,149.0,4992.99,2486.81,33.51,4970.3,14.48,-4987.71,261.0,4987.71,-4014.18,19.11,3779.28,2.82,-4998.098,980.0,4998.098,1793.4,5.1,2763.6,1.68,-4999.425,2865.0,4999.425,-4641.3,1.745,4813.2,43.28,-4966.0,65.0,4966.0,1105.65,76.4,2813.2,2.65,-4999.54,2747.0,4999.54,2444.83,1.82,7279.55,2.52,-4999.875,2985.0,4999.875,-2059.65,1.675,7522.2
2021-03-19,16.122,-4989.6,240.0,4989.6,1152.0,20.79,3869.267,27.081,-4971.65,170.0,4971.65,1150.9,29.245,4603.784,107.112,-4907.76,39.0,4907.76,343.59,125.84,4177.373,629.74,-4928.14,7.0,4928.14,1400.77,704.02,4408.18,29.4,-4985.82,126.0,4985.82,429.66,39.57,3704.339,362.278,-4975.55,10.0,4975.55,457.9,497.555,3622.777,13.273,-4997.71,337.0,4997.71,1374.96,14.83,4473.156,102.94,-4920.825,39.0,4920.825,1152.06,126.175,4014.66,1.76,-4999.325,3215.0,4999.325,610.85,1.555,5658.4,49.105,-4991.385,147.0,4991.385,1029.0,33.955,7218.435,8.178,-4992.225,555.0,4992.225,1326.45,8.995,4538.933,8.309,-4992.64,464.0,4992.64,-1665.76,10.76,3855.218,33.248,-4992.99,149.0,4992.99,2486.81,33.51,4954.018,14.59,-4987.71,261.0,4987.71,-4014.18,19.11,3807.99,2.74,-4998.098,980.0,4998.098,1793.4,5.1,2685.2,1.78,-4999.425,2865.0,4999.425,-4641.3,1.745,5099.7,45.42,-4966.0,65.0,4966.0,1105.65,76.4,2952.3,2.58,-4999.54,2747.0,4999.54,2444.83,1.82,7087.26,2.56,-4999.875,2985.0,4999.875,-2059.65,1.675,7641.6
2021-03-22,15.873,-4989.6,240.0,4989.6,1152.0,20.79,3809.445,27.245,-4971.65,170.0,4971.65,1150.9,29.245,4631.706,107.896,-4907.76,39.0,4907.76,343.59,125.84,4207.941,637.62,-4928.14,7.0,4928.14,1400.77,704.02,4463.34,29.137,-4985.82,126.0,4985.82,429.66,39.57,3671.276,367.876,-4975.55,10.0,4975.55,457.9,497.555,3678.758,13.264,-4997.71,337.0,4997.71,1374.96,14.83,4469.811,103.04,-4920.825,39.0,4920.825,1152.06,126.175,4018.56,1.81,-4999.325,3215.0,4999.325,610.85,1.555,5819.15,50.2,-4991.385,147.0,4991.385,1029.0,33.955,7379.4,8.015,-4992.225,555.0,4992.225,1326.45,8.995,4448.579,8.281,-4992.64,464.0,4992.64,-1665.76,10.76,3842.193,32.881,-4992.99,149.0,4992.99,2486.81,33.51,4899.252,14.87,-4987.71,261.0,4987.71,-4014.18,19.11,3881.07,2.61,-4998.098,980.0,4998.098,1793.4,5.1,2557.8,1.745,-4999.425,2865.0,4999.425,-4641.3,1.745,4999.425,44.78,-4966.0,65.0,4966.0,1105.65,76.4,2910.7,2.54,-4999.54,2747.0,4999.54,2444.83,1.82,6977.38,2.51,-4999.875,2985.0,4999.875,-2059.65,1.675,7492.35
2021-03-23,15.893,-4989.6,240.0,4989.6,1152.0,20.79,3814.23,26.907,-4971.65,170.0,4971.65,1150.9,29.245,4574.22,107.152,-4907.76,39.0,4907.76,343.59,125.84,4178.921,645.45,-4928.14,7.0,4928.14,1400.77,704.02,4518.15,29.137,-4985.82,126.0,4985.82,429.66,39.57,3671.276,372.956,-4975.55,10.0,4975.55,457.9,497.555,3729.558,12.569,-4997.71,337.0,4997.71,1374.96,14.83,4235.614,102.04,-4920.825,39.0,4920.825,1152.06,126.175,3979.56,1.71,-4999.325,3215.0,4999.325,610.85,1.555,5497.65,48.35,-4991.385,147.0,4991.385,1029.0,33.955,7107.45,7.948,-4992.225,555.0,4992.225,1326.45,8.995,4411.376,8.0,-4992.64,464.0,4992.64,-1665.76,10.76,3711.949,32.702,-4992.99,149.0,4992.99,2486.81,33.51,4872.61,14.58,-4987.71,261.0,4987.71,-4014.18,19.11,3805.38,2.27,-4998.098,980.0,4998.098,1793.4,5.1,2224.6,1.745,-4999.425,2865.0,4999.425,-4641.3,1.745,4999.425,42.66,-4966.0,65.0,4966.0,1105.65,76.4,2772.9,2.43,-4999.54,2747.0,4999.54,2444.83,1.82,6675.21,2.39,-4999.875,2985.0,4999.875,-2059.65,1.675,7134.15
