date,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,LOMA_adj_close,LOMA_cashflow,LOMA_cml_units,LOMA_cml_cost,LOMA_gain_loss,LOMA_avg_price,LOMA_mktvalue,MLFB_adj_close,MLFB_cashflow,MLFB_cml_units,MLFB_cml_cost,MLFB_gain_loss,MLFB_avg_price,MLFB_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,GURE_adj_close,GURE_cashflow,GURE_cml_units,GURE_cml_cost,GURE_gain_loss,GURE_avg_price,GURE_mktvalue,AIHS_adj_close,AIHS_cashflow,AIHS_cml_units,AIHS_cml_cost,AIHS_gain_loss,AIHS_avg_price,AIHS_mktvalue,HOTH_adj_close,HOTH_cashflow,HOTH_cml_units,HOTH_cml_cost,HOTH_gain_loss,HOTH_avg_price,HOTH_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,UAVS_adj_close,UAVS_cashflow,UAVS_cml_units,UAVS_cml_cost,UAVS_gain_loss,UAVS_avg_price,UAVS_mktvalue,ABQQ_adj_close,ABQQ_cashflow,ABQQ_cml_units,ABQQ_cml_cost,ABQQ_gain_loss,ABQQ_avg_price,ABQQ_mktvalue,AREB_adj_close,AREB_cashflow,AREB_cml_units,AREB_cml_cost,AREB_gain_loss,AREB_avg_price,AREB_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue,CHUC_adj_close,CHUC_cashflow,CHUC_cml_units,CHUC_cml_cost,CHUC_gain_loss,CHUC_avg_price,CHUC_mktvalue,PGTK_adj_close,PGTK_cashflow,PGTK_cml_units,PGTK_cml_cost,PGTK_gain_loss,PGTK_avg_price,PGTK_mktvalue
2020-05-06,0.748,-1135.85,3225.807,5000.0,-1134.315,1.55,2412.903,0.38,-0.4,15936.224,6374.49,-1374.89,0.4,6055.765,3.42,-2437.76,733.49,4606.32,228.48,6.28,2508.537,0.004,1943.739,1389511.739,15437.476,693.749,0.011,5766.474,19.326,164.2,303.943,5197.42,528.5,17.1,5873.883,3.98,-1830.6,2367.673,6155.95,-3108.45,2.6,9423.34,0.4,-4149.92,8723.272,5757.36,-5589.92,0.66,3489.309,3.595,-645.1,1275.117,6003.25,-492.1,4.708,4584.045,1.35,-3547.3,1369.829,1999.95,-308.45,1.46,1849.269,1.16,-2222.3,14197.133,4259.14,-1388.85,0.3,16468.674,21.0,12776.0,2777.5,22220.0,13332.0,8.0,58327.5,0.15,-1437.785,41444.053,11811.555,-1249.9,0.285,6216.608,0.005,-1923.08,2355766.701,18846.135,-769.23,0.008,11778.833,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,37999.999,1.45,1702.4,2194.983,6475.2,113.6,2.95,3182.725
2020-05-07,0.748,-1135.85,3225.807,5000.0,-1134.315,1.55,2412.903,0.4,-0.4,15936.224,6374.49,-1374.89,0.4,6372.896,3.48,-2437.76,733.49,4606.32,228.48,6.28,2552.547,0.004,1943.739,1389511.739,15437.476,693.749,0.011,5002.242,19.043,164.2,303.943,5197.42,528.5,17.1,5787.991,3.98,-1830.6,2367.673,6155.95,-3108.45,2.6,9423.34,0.39,-4149.92,8723.272,5757.36,-5589.92,0.66,3402.076,3.54,-645.1,1275.117,6003.25,-492.1,4.708,4513.913,1.321,-3547.3,1369.829,1999.95,-308.45,1.46,1809.544,1.06,-2222.3,14197.133,4259.14,-1388.85,0.3,15048.96,21.0,12776.0,2777.5,22220.0,13332.0,8.0,58327.5,0.15,-1437.785,41444.053,11811.555,-1249.9,0.285,6212.464,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,48555.556,1.44,1702.4,2194.983,6475.2,113.6,2.95,3160.776
2020-05-08,0.748,-1135.85,3225.807,5000.0,-1134.315,1.55,2412.903,0.4,-0.4,15936.224,6374.49,-1374.89,0.4,6374.49,3.53,-2437.76,733.49,4606.32,228.48,6.28,2589.221,0.004,1943.739,1389511.739,15437.476,693.749,0.011,5141.193,19.617,164.2,303.943,5197.42,528.5,17.1,5962.545,4.39,-1830.6,2367.673,6155.95,-3108.45,2.6,10394.085,0.405,-4149.92,8723.272,5757.36,-5589.92,0.66,3532.925,3.68,-645.1,1275.117,6003.25,-492.1,4.708,4692.43,1.35,-3547.3,1369.829,1999.95,-308.45,1.46,1849.269,1.06,-2222.3,14197.133,4259.14,-1388.85,0.3,15048.96,21.0,12776.0,2777.5,22220.0,13332.0,8.0,58327.5,0.13,-1437.785,41444.053,11811.555,-1249.9,0.285,5387.727,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,37999.999,1.7,1702.4,2194.983,6475.2,113.6,2.95,3731.471
2020-05-11,0.748,-1135.85,3225.807,5000.0,-1134.315,1.55,2412.903,0.42,-0.4,15936.224,6374.49,-1374.89,0.4,6693.214,3.84,-2437.76,733.49,4606.32,228.48,6.28,2816.603,0.004,1943.739,1389511.739,15437.476,693.749,0.011,6113.852,19.654,164.2,303.943,5197.42,528.5,17.1,5973.628,4.49,-1830.6,2367.673,6155.95,-3108.45,2.6,10630.852,0.381,-4149.92,8723.272,5757.36,-5589.92,0.66,3323.567,3.92,-645.1,1275.117,6003.25,-492.1,4.708,4998.458,1.42,-3547.3,1369.829,1999.95,-308.45,1.46,1945.157,1.48,-2222.3,14197.133,4259.14,-1388.85,0.3,21011.757,21.0,12776.0,2777.5,22220.0,13332.0,8.0,58327.5,0.15,-1437.785,41444.053,11811.555,-1249.9,0.285,6216.608,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,37999.999,1.7,1702.4,2194.983,6475.2,113.6,2.95,3731.471
2020-05-12,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.4,-0.4,15936.224,6374.49,-1374.89,0.4,6374.49,4.12,-2437.76,733.49,4606.32,228.48,6.28,3021.98,0.004,1943.739,1389511.739,15437.476,693.749,0.011,4863.291,19.435,164.2,303.943,5197.42,528.5,17.1,5907.131,4.5,-1830.6,2367.673,6155.95,-3108.45,2.6,10654.53,0.385,-4149.92,8723.272,5757.36,-5589.92,0.66,3358.46,3.95,-645.1,1275.117,6003.25,-492.1,4.708,5036.711,1.4,-3547.3,1369.829,1999.95,-308.45,1.46,1917.76,1.24,-2222.3,14197.133,4259.14,-1388.85,0.3,17604.445,16.0,12776.0,2777.5,22220.0,13332.0,8.0,44440.0,0.15,-1437.785,41444.053,11811.555,-1249.9,0.285,6216.608,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,37999.999,1.7,1702.4,2194.983,6475.2,113.6,2.95,3731.471
2020-05-13,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.415,-0.4,15936.224,6374.49,-1374.89,0.4,6613.533,3.67,-2437.76,733.49,4606.32,228.48,6.28,2691.91,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4307.487,19.289,164.2,303.943,5197.42,528.5,17.1,5862.8,4.37,-1830.6,2367.673,6155.95,-3108.45,2.6,10346.732,0.391,-4149.92,8723.272,5757.36,-5589.92,0.66,3410.799,3.9,-645.1,1275.117,6003.25,-492.1,4.708,4972.955,1.32,-3547.3,1369.829,1999.95,-308.45,1.46,1808.174,1.3,-2222.3,14197.133,4259.14,-1388.85,0.3,18456.272,15.0,12776.0,2777.5,22220.0,13332.0,8.0,41662.5,0.135,-1437.785,41444.053,11811.555,-1249.9,0.285,5594.947,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,37999.999,1.6,1702.4,2194.983,6475.2,113.6,2.95,3511.973
2020-05-14,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.4,-0.4,15936.224,6374.49,-1374.89,0.4,6374.49,3.74,-2437.76,733.49,4606.32,228.48,6.28,2743.254,0.004,1943.739,1389511.739,15437.476,693.749,0.011,4863.291,18.788,164.2,303.943,5197.42,528.5,17.1,5710.412,4.36,-1830.6,2367.673,6155.95,-3108.45,2.6,10323.056,0.38,-4149.92,8723.272,5757.36,-5589.92,0.66,3314.843,3.8,-645.1,1275.117,6003.25,-492.1,4.708,4845.444,1.41,-3547.3,1369.829,1999.95,-308.45,1.46,1931.458,1.27,-2222.3,14197.133,4259.14,-1388.85,0.3,18030.359,13.0,12776.0,2777.5,22220.0,13332.0,8.0,36107.5,0.12,-1437.785,41444.053,11811.555,-1249.9,0.285,4973.286,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,37999.999,1.6,1702.4,2194.983,6475.2,113.6,2.95,3511.973
2020-05-15,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.41,-0.4,15936.224,6374.49,-1374.89,0.4,6533.852,3.89,-2437.76,733.49,4606.32,228.48,6.28,2853.278,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4265.801,18.396,164.2,303.943,5197.42,528.5,17.1,5591.272,4.35,-1830.6,2367.673,6155.95,-3108.45,2.6,10299.378,0.365,-4149.92,8723.272,5757.36,-5589.92,0.66,3183.994,3.92,-645.1,1275.117,6003.25,-492.1,4.708,4998.458,1.37,-3547.3,1369.829,1999.95,-308.45,1.46,1876.665,1.34,-2222.3,14197.133,4259.14,-1388.85,0.3,19024.159,13.0,12776.0,2777.5,22220.0,13332.0,8.0,36107.5,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,40111.111,1.6,1702.4,2194.983,6475.2,113.6,2.95,3511.973
2020-05-18,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.41,-0.4,15936.224,6374.49,-1374.89,0.4,6533.852,4.12,-2437.76,733.49,4606.32,228.48,6.28,3021.98,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4099.06,18.46,164.2,303.943,5197.42,528.5,17.1,5610.666,4.58,-1830.6,2367.673,6155.95,-3108.45,2.6,10843.943,0.35,-4149.92,8723.272,5757.36,-5589.92,0.66,3053.145,3.86,-645.1,1275.117,6003.25,-492.1,4.708,4921.95,1.252,-3547.3,1369.829,1999.95,-308.45,1.46,1715.026,1.34,-2222.3,14197.133,4259.14,-1388.85,0.3,19024.159,13.0,12776.0,2777.5,22220.0,13332.0,8.0,36107.5,0.12,-1437.785,41444.053,11811.555,-1249.9,0.285,4973.286,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,40111.111,1.89,1702.4,2194.983,6475.2,113.6,2.95,4148.518
2020-05-19,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.4,-0.4,15936.224,6374.49,-1374.89,0.4,6374.49,4.55,-2437.76,733.49,4606.32,228.48,6.28,3337.382,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4099.06,18.186,164.2,303.943,5197.42,528.5,17.1,5527.545,4.97,-1830.6,2367.673,6155.95,-3108.45,2.6,11767.336,0.365,-4149.92,8723.272,5757.36,-5589.92,0.66,3183.994,3.35,-645.1,1275.117,6003.25,-492.1,4.708,4271.641,1.15,-3547.3,1369.829,1999.95,-308.45,1.46,1575.303,1.3,-2222.3,14197.133,4259.14,-1388.85,0.3,18456.272,7.0,12776.0,2777.5,22220.0,13332.0,8.0,19442.5,0.116,-1437.785,41444.053,11811.555,-1249.9,0.285,4817.871,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.64,1702.4,2194.983,6475.2,113.6,2.95,3599.772
2020-05-20,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.37,-0.4,15936.224,6374.49,-1374.89,0.4,5896.403,4.44,-2437.76,733.49,4606.32,228.48,6.28,3256.698,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4307.487,18.578,164.2,303.943,5197.42,528.5,17.1,5646.685,5.13,-1830.6,2367.673,6155.95,-3108.45,2.6,12146.164,0.38,-4149.92,8723.272,5757.36,-5589.92,0.66,3314.843,3.4,-645.1,1275.117,6003.25,-492.1,4.708,4335.397,1.2,-3547.3,1369.829,1999.95,-308.45,1.46,1643.795,1.33,-2222.3,14197.133,4259.14,-1388.85,0.3,18882.188,7.0,12776.0,2777.5,22220.0,13332.0,8.0,19442.5,0.125,-1437.785,41444.053,11811.555,-1249.9,0.285,5180.507,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,44333.331,1.7,1702.4,2194.983,6475.2,113.6,2.95,3731.471
2020-05-21,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.3,-0.4,15936.224,6374.49,-1374.89,0.4,4780.868,4.5,-2437.76,733.49,4606.32,228.48,6.28,3300.707,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3890.633,18.961,164.2,303.943,5197.42,528.5,17.1,5763.055,5.37,-1830.6,2367.673,6155.95,-3108.45,2.6,12714.405,0.372,-4149.92,8723.272,5757.36,-5589.92,0.66,3245.057,3.17,-645.1,1275.117,6003.25,-492.1,4.708,4042.12,1.15,-3547.3,1369.829,1999.95,-308.45,1.46,1575.303,1.31,-2222.3,14197.133,4259.14,-1388.85,0.3,18598.243,7.0,12776.0,2777.5,22220.0,13332.0,8.0,19442.5,0.102,-1437.785,41444.053,11811.555,-1249.9,0.285,4227.293,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.75,1702.4,2194.983,6475.2,113.6,2.95,3841.22
2020-05-22,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.3,-0.4,15936.224,6374.49,-1374.89,0.4,4780.868,4.67,-2437.76,733.49,4606.32,228.48,6.28,3425.4,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4446.437,18.551,164.2,303.943,5197.42,528.5,17.1,5638.373,4.37,-1830.6,2367.673,6155.95,-3108.45,2.6,10346.732,0.38,-4149.92,8723.272,5757.36,-5589.92,0.66,3314.843,2.8,-645.1,1275.117,6003.25,-492.1,4.708,3570.327,1.155,-3547.3,1369.829,1999.95,-308.45,1.46,1582.152,1.3,-2222.3,14197.133,4259.14,-1388.85,0.3,18456.272,7.0,12776.0,2777.5,22220.0,13332.0,8.0,19442.5,0.123,-1437.785,41444.053,11811.555,-1249.9,0.285,5076.897,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.82,1702.4,2194.983,6475.2,113.6,2.95,3994.869
2020-05-26,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.3,-0.4,15936.224,6374.49,-1374.89,0.4,4780.868,4.8,-2437.76,733.49,4606.32,228.48,6.28,3520.754,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4446.437,18.46,164.2,303.943,5197.42,528.5,17.1,5610.666,4.41,-1830.6,2367.673,6155.95,-3108.45,2.6,10441.439,0.39,-4149.92,8723.272,5757.36,-5589.92,0.66,3402.076,2.87,-645.1,1275.117,6003.25,-492.1,4.708,3659.585,1.17,-3547.3,1369.829,1999.95,-308.45,1.46,1602.7,1.27,-2222.3,14197.133,4259.14,-1388.85,0.3,18030.359,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.003,-1923.08,2355766.701,18846.135,-769.23,0.008,7067.3,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,46444.443,1.8,1702.4,2194.983,6475.2,113.6,2.95,3950.969
2020-05-27,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.354,-0.4,15936.224,6374.49,-1374.89,0.4,5641.423,4.59,-2437.76,733.49,4606.32,228.48,6.28,3366.721,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3682.206,18.934,164.2,303.943,5197.42,528.5,17.1,5754.743,4.77,-1830.6,2367.673,6155.95,-3108.45,2.6,11293.801,0.37,-4149.92,8723.272,5757.36,-5589.92,0.66,3227.611,2.94,-645.1,1275.117,6003.25,-492.1,4.708,3748.843,1.17,-3547.3,1369.829,1999.95,-308.45,1.46,1602.7,1.25,-2222.3,14197.133,4259.14,-1388.85,0.3,17746.416,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.003,-1923.08,2355766.701,18846.135,-769.23,0.008,7067.3,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,48555.556,1.8,1702.4,2194.983,6475.2,113.6,2.95,3950.969
2020-05-28,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.353,-0.4,15936.224,6374.49,-1374.89,0.4,5623.894,4.67,-2437.76,733.49,4606.32,228.48,6.28,3425.4,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4168.535,18.478,164.2,303.943,5197.42,528.5,17.1,5616.208,4.45,-1830.6,2367.673,6155.95,-3108.45,2.6,10536.146,0.458,-4149.92,8723.272,5757.36,-5589.92,0.66,3995.259,2.84,-645.1,1275.117,6003.25,-492.1,4.708,3621.331,1.15,-3547.3,1369.829,1999.95,-308.45,1.46,1575.303,1.2,-2222.3,14197.133,4259.14,-1388.85,0.3,17036.56,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.003,-1923.08,2355766.701,18846.135,-769.23,0.008,7067.3,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,48555.556,1.79,1702.4,2194.983,6475.2,113.6,2.95,3929.019
2020-05-29,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.28,-0.4,15936.224,6374.49,-1374.89,0.4,4462.143,4.62,-2437.76,733.49,4606.32,228.48,6.28,3388.726,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4001.794,18.56,164.2,303.943,5197.42,528.5,17.1,5641.144,4.32,-1830.6,2367.673,6155.95,-3108.45,2.6,10228.349,0.409,-4149.92,8723.272,5757.36,-5589.92,0.66,3567.818,2.89,-645.1,1275.117,6003.25,-492.1,4.708,3685.087,1.167,-3547.3,1369.829,1999.95,-308.45,1.46,1598.59,1.19,-2222.3,14197.133,4259.14,-1388.85,0.3,16894.589,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.105,-1437.785,41444.053,11811.555,-1249.9,0.285,4351.625,0.005,-1923.08,2355766.701,18846.135,-769.23,0.008,11778.833,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,37999.999,1.68,1702.4,2194.983,6475.2,113.6,2.95,3687.571
2020-06-01,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.395,-0.4,15936.224,6374.49,-1374.89,0.4,6294.809,4.73,-2437.76,733.49,4606.32,228.48,6.28,3469.41,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3404.304,19.043,164.2,303.943,5197.42,528.5,17.1,5787.991,4.48,-1830.6,2367.673,6155.95,-3108.45,2.6,10607.176,0.384,-4149.92,8723.272,5757.36,-5589.92,0.66,3349.736,2.86,-645.1,1275.117,6003.25,-492.1,4.708,3646.834,1.18,-3547.3,1369.829,1999.95,-308.45,1.46,1616.398,1.44,-2222.3,14197.133,4259.14,-1388.85,0.3,20443.872,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.115,-1437.785,41444.053,11811.555,-1249.9,0.285,4766.066,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,44333.331,1.79,1702.4,2194.983,6475.2,113.6,2.95,3929.019
2020-06-02,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.39,-0.4,15936.224,6374.49,-1374.89,0.4,6215.127,4.94,-2437.76,733.49,4606.32,228.48,6.28,3623.443,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3543.255,20.465,164.2,303.943,5197.42,528.5,17.1,6220.22,4.83,-1830.6,2367.673,6155.95,-3108.45,2.6,11435.862,0.376,-4149.92,8723.272,5757.36,-5589.92,0.66,3279.95,2.9,-645.1,1275.117,6003.25,-492.1,4.708,3697.839,1.19,-3547.3,1369.829,1999.95,-308.45,1.46,1630.096,1.36,-2222.3,14197.133,4259.14,-1388.85,0.3,19308.101,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.115,-1437.785,41444.053,11811.555,-1249.9,0.285,4766.066,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.74,1702.4,2194.983,6475.2,113.6,2.95,3819.27
2020-06-03,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.37,-0.4,15936.224,6374.49,-1374.89,0.4,5896.403,5.18,-2437.76,733.49,4606.32,228.48,6.28,3799.48,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3543.255,20.246,164.2,303.943,5197.42,528.5,17.1,6153.724,4.99,-1830.6,2367.673,6155.95,-3108.45,2.6,11814.689,0.398,-4149.92,8723.272,5757.36,-5589.92,0.66,3471.862,2.87,-645.1,1275.117,6003.25,-492.1,4.708,3659.585,1.17,-3547.3,1369.829,1999.95,-308.45,1.46,1602.7,1.33,-2222.3,14197.133,4259.14,-1388.85,0.3,18882.188,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.125,-1437.785,41444.053,11811.555,-1249.9,0.285,5180.507,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,35888.889,1.9,1702.4,2194.983,6475.2,113.6,2.95,4170.468
2020-06-04,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.27,-0.4,15936.224,6374.49,-1374.89,0.4,4302.781,4.95,-2437.76,733.49,4606.32,228.48,6.28,3630.777,0.002,1943.739,1389511.739,15437.476,693.749,0.011,2779.024,19.38,164.2,303.943,5197.42,528.5,17.1,5890.507,5.29,-1830.6,2367.673,6155.95,-3108.45,2.6,12524.991,0.426,-4149.92,8723.272,5757.36,-5589.92,0.66,3716.114,2.8,-645.1,1275.117,6003.25,-492.1,4.708,3570.327,1.21,-3547.3,1369.829,1999.95,-308.45,1.46,1657.493,1.56,-2222.3,14197.133,4259.14,-1388.85,0.3,22147.527,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.116,-1437.785,41444.053,11811.555,-1249.9,0.285,4817.871,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.9,1702.4,2194.983,6475.2,113.6,2.95,4170.468
2020-06-05,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.27,-0.4,15936.224,6374.49,-1374.89,0.4,4302.781,5.14,-2437.76,733.49,4606.32,228.48,6.28,3770.141,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3043.031,20.274,164.2,303.943,5197.42,528.5,17.1,6162.036,5.35,-1830.6,2367.673,6155.95,-3108.45,2.6,12667.052,0.416,-4149.92,8723.272,5757.36,-5589.92,0.66,3628.881,2.8,-645.1,1275.117,6003.25,-492.1,4.708,3570.327,1.27,-3547.3,1369.829,1999.95,-308.45,1.46,1739.682,1.45,-2222.3,14197.133,4259.14,-1388.85,0.3,20585.844,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.79,1702.4,2194.983,6475.2,113.6,2.95,3929.019
2020-06-08,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.27,-0.4,15936.224,6374.49,-1374.89,0.4,4302.781,5.31,-2437.76,733.49,4606.32,228.48,6.28,3894.834,0.002,1943.739,1389511.739,15437.476,693.749,0.011,2640.072,19.991,164.2,303.943,5197.42,528.5,17.1,6076.144,5.36,-1830.6,2367.673,6155.95,-3108.45,2.6,12690.729,0.46,-4149.92,8723.272,5757.36,-5589.92,0.66,4012.705,2.9,-645.1,1275.117,6003.25,-492.1,4.708,3697.839,1.29,-3547.3,1369.829,1999.95,-308.45,1.46,1767.079,1.41,-2222.3,14197.133,4259.14,-1388.85,0.3,20017.957,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.112,-1437.785,41444.053,11811.555,-1249.9,0.285,4662.456,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.74,1702.4,2194.983,6475.2,113.6,2.95,3819.27
2020-06-09,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.27,-0.4,15936.224,6374.49,-1374.89,0.4,4302.781,5.01,-2437.76,733.49,4606.32,228.48,6.28,3674.787,0.002,1943.739,1389511.739,15437.476,693.749,0.011,2570.597,19.699,164.2,303.943,5197.42,528.5,17.1,5987.482,5.33,-1830.6,2367.673,6155.95,-3108.45,2.6,12619.698,0.502,-4149.92,8723.272,5757.36,-5589.92,0.66,4379.082,2.82,-645.1,1275.117,6003.25,-492.1,4.708,3595.829,1.27,-3547.3,1369.829,1999.95,-308.45,1.46,1739.682,1.83,-2222.3,14197.133,4259.14,-1388.85,0.3,25980.754,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.1,-1437.785,41444.053,11811.555,-1249.9,0.285,4144.405,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.6,1702.4,2194.983,6475.2,113.6,2.95,3511.973
2020-06-10,0.56,-1135.85,3225.807,5000.0,-1134.315,1.55,1806.452,0.395,-0.4,15936.224,6374.49,-1374.89,0.4,6294.809,4.95,-2437.76,733.49,4606.32,228.48,6.28,3630.777,0.002,1943.739,1389511.739,15437.476,693.749,0.011,2223.219,19.964,164.2,303.943,5197.42,528.5,17.1,6067.832,5.29,-1830.6,2367.673,6155.95,-3108.45,2.6,12524.991,0.58,-4149.92,8723.272,5757.36,-5589.92,0.66,5059.498,2.84,-645.1,1275.117,6003.25,-492.1,4.708,3621.331,1.18,-3547.3,1369.829,1999.95,-308.45,1.46,1616.398,1.62,-2222.3,14197.133,4259.14,-1388.85,0.3,22999.356,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.1,-1437.785,41444.053,11811.555,-1249.9,0.285,4144.405,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,46444.443,1.74,1702.4,2194.983,6475.2,113.6,2.95,3819.27
