date,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,AIHS_adj_close,AIHS_cashflow,AIHS_cml_units,AIHS_cml_cost,AIHS_gain_loss,AIHS_avg_price,AIHS_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,CHUC_adj_close,CHUC_cashflow,CHUC_cml_units,CHUC_cml_cost,CHUC_gain_loss,CHUC_avg_price,CHUC_mktvalue,MLFB_adj_close,MLFB_cashflow,MLFB_cml_units,MLFB_cml_cost,MLFB_gain_loss,MLFB_avg_price,MLFB_mktvalue,LOMA_adj_close,LOMA_cashflow,LOMA_cml_units,LOMA_cml_cost,LOMA_gain_loss,LOMA_avg_price,LOMA_mktvalue,GURE_adj_close,GURE_cashflow,GURE_cml_units,GURE_cml_cost,GURE_gain_loss,GURE_avg_price,GURE_mktvalue,UAVS_adj_close,UAVS_cashflow,UAVS_cml_units,UAVS_cml_cost,UAVS_gain_loss,UAVS_avg_price,UAVS_mktvalue,AREB_adj_close,AREB_cashflow,AREB_cml_units,AREB_cml_cost,AREB_gain_loss,AREB_avg_price,AREB_mktvalue,LCHD_adj_close,LCHD_cashflow,LCHD_cml_units,LCHD_cml_cost,LCHD_gain_loss,LCHD_avg_price,LCHD_mktvalue,PGTK_adj_close,PGTK_cashflow,PGTK_cml_units,PGTK_cml_cost,PGTK_gain_loss,PGTK_avg_price,PGTK_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue
2020-07-27,0.23,-761.9,2273.029,3864.15,-1134.315,1.7,522.797,0.22,-1666.8,11874.525,4749.81,-833.3,0.4,2612.395,20.722,2277.4,215.839,5050.64,1169.36,23.4,4472.724,0.805,-3686.24,6717.804,6852.16,-3954.16,1.02,5407.832,1.07,-3537.35,1346.973,1980.05,-388.05,1.47,1441.261,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3195.877,5.61,-2394.04,900.091,5166.52,-118.04,5.74,5049.509,5.72,-1830.6,1711.289,4449.35,-426.65,2.6,9788.57,3.21,-648.27,5713.0,2685.11,185.18,0.47,18338.73,0.08,-1437.785,41444.053,11811.555,-1249.9,0.285,3315.524,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.27,1193.05,2203.498,6279.97,-1325.53,2.85,2798.443,0.009,-1923.08,192307.5,1538.46,1923.075,0.008,1730.767
2020-07-28,0.25,-761.9,2273.029,3864.15,-1134.315,1.7,568.257,0.218,-1666.8,11874.525,4749.81,-833.3,0.4,2588.646,19.798,2277.4,215.839,5050.64,1169.36,23.4,4273.198,0.761,-3686.24,6717.804,6852.16,-3954.16,1.02,5112.249,1.07,-3537.35,1346.973,1980.05,-388.05,1.47,1441.261,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,44333.334,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3056.926,5.41,-2394.04,900.091,5166.52,-118.04,5.74,4869.49,5.99,-1830.6,1711.289,4449.35,-426.65,2.6,10250.618,3.1,-648.27,5713.0,2685.11,185.18,0.47,17710.299,0.08,-1437.785,41444.053,11811.555,-1249.9,0.285,3315.524,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.27,1193.05,2203.498,6279.97,-1325.53,2.85,2798.443,0.009,-1923.08,192307.5,1538.46,1923.075,0.008,1730.767
2020-07-29,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.2,-1666.8,11874.525,4749.81,-833.3,0.4,2374.905,20.568,2277.4,215.839,5050.64,1169.36,23.4,4439.47,0.688,-3686.24,6717.804,6852.16,-3954.16,1.02,4621.849,1.06,-3537.35,1346.973,1980.05,-388.05,1.47,1427.791,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,41999.999,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,2917.975,5.56,-2394.04,900.091,5166.52,-118.04,5.74,5004.504,5.97,-1830.6,1711.289,4449.35,-426.65,2.6,10216.392,2.86,-648.27,5713.0,2685.11,185.18,0.47,16339.179,0.12,-1437.785,41444.053,11811.555,-1249.9,0.285,4973.286,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.32,1193.05,2203.498,6279.97,-1325.53,2.85,2908.618,0.011,-1923.08,192307.5,1538.46,1923.075,0.008,2115.382
2020-07-30,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.22,-1666.8,11874.525,4749.81,-833.3,0.4,2612.395,21.069,2277.4,215.839,5050.64,1169.36,23.4,4547.547,0.695,-3686.24,6717.804,6852.16,-3954.16,1.02,4668.874,1.04,-3537.35,1346.973,1980.05,-388.05,1.47,1400.852,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3334.828,5.26,-2394.04,900.091,5166.52,-118.04,5.74,4734.477,6.14,-1830.6,1711.289,4449.35,-426.65,2.6,10507.312,2.92,-648.27,5713.0,2685.11,185.18,0.47,16681.96,0.096,-1437.785,41444.053,11811.555,-1249.9,0.285,3978.629,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.4,1193.05,2203.498,6279.97,-1325.53,2.85,3084.898,0.011,-1923.08,192307.5,1538.46,1923.075,0.008,2115.382
2020-07-31,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.2,-1666.8,11874.525,4749.81,-833.3,0.4,2374.905,20.982,2277.4,215.839,5050.64,1169.36,23.4,4528.841,0.682,-3686.24,6717.804,6852.16,-3954.16,1.02,4581.542,1.02,-3537.35,1346.973,1980.05,-388.05,1.47,1373.912,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,44333.334,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3473.779,5.08,-2394.04,900.091,5166.52,-118.04,5.74,4572.46,6.14,-1830.6,1711.289,4449.35,-426.65,2.6,10507.312,2.77,-648.27,5713.0,2685.11,185.18,0.47,15825.009,0.096,-1437.785,41444.053,11811.555,-1249.9,0.285,3978.629,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.35,1193.05,2203.498,6279.97,-1325.53,2.85,2974.723,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-08-03,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.2,-1666.8,11874.525,4749.81,-833.3,0.4,2374.905,21.108,2277.4,215.839,5050.64,1169.36,23.4,4555.861,0.814,-3686.24,6717.804,6852.16,-3954.16,1.02,5468.293,1.18,-3537.35,1346.973,1980.05,-388.05,1.47,1589.428,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3195.877,5.51,-2394.04,900.091,5166.52,-118.04,5.74,4959.5,6.37,-1830.6,1711.289,4449.35,-426.65,2.6,10900.908,2.8,-648.27,5713.0,2685.11,185.18,0.47,15996.399,0.09,-1437.785,41444.053,11811.555,-1249.9,0.285,3729.965,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.3,1193.05,2203.498,6279.97,-1325.53,2.85,2864.548,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-08-04,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.2,-1666.8,11874.525,4749.81,-833.3,0.4,2374.905,21.06,2277.4,215.839,5050.64,1169.36,23.4,4545.469,0.51,-3686.24,6717.804,6852.16,-3954.16,1.02,3426.08,1.19,-3537.35,1346.973,1980.05,-388.05,1.47,1602.898,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,44333.334,0.004,1943.739,1389511.739,15437.476,-556.249,0.011,5141.193,5.73,-2394.04,900.091,5166.52,-118.04,5.74,5157.519,6.3,-1830.6,1711.289,4449.35,-426.65,2.6,10781.118,2.98,-648.27,5713.0,2685.11,185.18,0.47,17024.74,0.09,-1437.785,41444.053,11811.555,-1249.9,0.285,3729.965,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.32,1193.05,2203.498,6279.97,-1325.53,2.85,2908.618,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-08-05,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.2,-1666.8,11874.525,4749.81,-833.3,0.4,2374.905,21.348,2277.4,215.839,5050.64,1169.36,23.4,4607.821,0.523,-3686.24,6717.804,6852.16,-3954.16,1.02,3513.412,1.23,-3537.35,1346.973,1980.05,-388.05,1.47,1656.777,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4585.389,5.47,-2394.04,900.091,5166.52,-118.04,5.74,4923.496,5.94,-1830.6,1711.289,4449.35,-426.65,2.6,10165.054,3.1,-648.27,5713.0,2685.11,185.18,0.47,17710.299,0.09,-1437.785,41444.053,11811.555,-1249.9,0.285,3729.965,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.32,1193.05,2203.498,6279.97,-1325.53,2.85,2908.618,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-08-06,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.21,-1666.8,11874.525,4749.81,-833.3,0.4,2493.65,21.04,2277.4,215.839,5050.64,1169.36,23.4,4541.312,0.505,-3686.24,6717.804,6852.16,-3954.16,1.02,3392.491,1.22,-3537.35,1346.973,1980.05,-388.05,1.47,1643.307,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3751.682,5.8,-2394.04,900.091,5166.52,-118.04,5.74,5220.526,5.79,-1830.6,1711.289,4449.35,-426.65,2.6,9908.361,2.98,-648.27,5713.0,2685.11,185.18,0.47,17024.74,0.09,-1437.785,41444.053,11811.555,-1249.9,0.285,3729.965,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.25,1193.05,2203.498,6279.97,-1325.53,2.85,2754.373,0.005,-1923.08,192307.5,1538.46,1923.075,0.008,961.537
2020-08-07,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.2,-1666.8,11874.525,4749.81,-833.3,0.4,2374.905,20.925,2277.4,215.839,5050.64,1169.36,23.4,4516.371,0.51,-3686.24,6717.804,6852.16,-3954.16,1.02,3426.08,1.29,-3537.35,1346.973,1980.05,-388.05,1.47,1737.595,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4307.487,5.71,-2394.04,900.091,5166.52,-118.04,5.74,5139.518,5.96,-1830.6,1711.289,4449.35,-426.65,2.6,10199.28,3.26,-648.27,5713.0,2685.11,185.18,0.47,18624.379,0.09,-1437.785,41444.053,11811.555,-1249.9,0.285,3729.965,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.3,1193.05,2203.498,6279.97,-1325.53,2.85,2864.548,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-08-10,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.2,-1666.8,11874.525,4749.81,-833.3,0.4,2374.905,21.406,2277.4,215.839,5050.64,1169.36,23.4,4620.291,0.516,-3686.24,6717.804,6852.16,-3954.16,1.02,3466.387,1.31,-3537.35,1346.973,1980.05,-388.05,1.47,1764.534,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3612.731,5.52,-2394.04,900.091,5166.52,-118.04,5.74,4968.5,6.05,-1830.6,1711.289,4449.35,-426.65,2.6,10353.296,3.19,-648.27,5713.0,2685.11,185.18,0.47,18224.47,0.07,-1437.785,41444.053,11811.555,-1249.9,0.285,2901.084,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.25,1193.05,2203.498,6279.97,-1325.53,2.85,2754.373,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-08-11,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.2,-1666.8,11874.525,4749.81,-833.3,0.4,2374.905,20.366,2277.4,215.839,5050.64,1169.36,23.4,4395.824,0.522,-3686.24,6717.804,6852.16,-3954.16,1.02,3506.694,1.22,-3537.35,1346.973,1980.05,-388.05,1.47,1643.307,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3543.255,5.44,-2394.04,900.091,5166.52,-118.04,5.74,4896.493,6.0,-1830.6,1711.289,4449.35,-426.65,2.6,10267.731,3.07,-648.27,5713.0,2685.11,185.18,0.47,17538.909,0.1,-1437.785,41444.053,11811.555,-1249.9,0.285,4144.405,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.15,1193.05,2203.498,6279.97,-1325.53,2.85,2534.023,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-08-12,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.126,-1666.8,11874.525,4749.81,-833.3,0.4,1496.784,21.146,2277.4,215.839,5050.64,1169.36,23.4,4564.174,0.509,-3686.24,6717.804,6852.16,-3954.16,1.02,3419.362,1.29,-3537.35,1346.973,1980.05,-388.05,1.47,1737.595,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3334.828,5.21,-2394.04,900.091,5166.52,-118.04,5.74,4689.472,6.05,-1830.6,1711.289,4449.35,-426.65,2.6,10353.296,3.08,-648.27,5713.0,2685.11,185.18,0.47,17596.039,0.1,-1437.785,41444.053,11811.555,-1249.9,0.285,4144.405,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.2,1193.05,2203.498,6279.97,-1325.53,2.85,2644.198,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-08-13,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.126,-1666.8,11874.525,4749.81,-833.3,0.4,1496.784,20.886,2277.4,215.839,5050.64,1169.36,23.4,4508.057,0.498,-3686.24,6717.804,6852.16,-3954.16,1.02,3345.466,1.26,-3537.35,1346.973,1980.05,-388.05,1.47,1697.186,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,56000.003,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3612.731,5.09,-2394.04,900.091,5166.52,-118.04,5.74,4581.461,5.97,-1830.6,1711.289,4449.35,-426.65,2.6,10216.392,3.21,-648.27,5713.0,2685.11,185.18,0.47,18338.73,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.2,1193.05,2203.498,6279.97,-1325.53,2.85,2644.198,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-08-14,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.2,-1666.8,11874.525,4749.81,-833.3,0.4,2373.717,20.877,2277.4,215.839,5050.64,1169.36,23.4,4505.979,0.514,-3686.24,6717.804,6852.16,-3954.16,1.02,3452.951,1.33,-3537.35,1346.973,1980.05,-388.05,1.47,1791.474,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3265.353,5.11,-2394.04,900.091,5166.52,-118.04,5.74,4599.463,6.0,-1830.6,1711.289,4449.35,-426.65,2.6,10267.731,3.23,-648.27,5713.0,2685.11,185.18,0.47,18452.99,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.25,1193.05,2203.498,6279.97,-1325.53,2.85,2754.373,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-08-17,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.18,-1666.8,11874.525,4749.81,-833.3,0.4,2137.415,21.117,2277.4,215.839,5050.64,1169.36,23.4,4557.939,0.497,-3686.24,6717.804,6852.16,-3954.16,1.02,3338.749,1.53,-3537.35,1346.973,1980.05,-388.05,1.47,2060.868,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,48999.998,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3195.877,4.96,-2394.04,900.091,5166.52,-118.04,5.74,4464.45,5.58,-1830.6,1711.289,4449.35,-426.65,2.6,9548.99,3.16,-648.27,5713.0,2685.11,185.18,0.47,18053.08,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.24,1193.05,2203.498,6279.97,-1325.53,2.85,2732.338,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-08-18,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.18,-1666.8,11874.525,4749.81,-833.3,0.4,2137.415,20.559,2277.4,215.839,5050.64,1169.36,23.4,4437.392,0.482,-3686.24,6717.804,6852.16,-3954.16,1.02,3237.982,1.3,-3537.35,1346.973,1980.05,-388.05,1.47,1751.065,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3195.877,5.08,-2394.04,900.091,5166.52,-118.04,5.74,4572.46,5.49,-1830.6,1711.289,4449.35,-426.65,2.6,9394.974,2.83,-648.27,5713.0,2685.11,185.18,0.47,16167.789,0.095,-1437.785,41444.053,11811.555,-1249.9,0.285,3942.573,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.15,1193.05,2203.498,6279.97,-1325.53,2.85,2534.023,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-08-19,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.19,-1666.8,11874.525,4749.81,-833.3,0.4,2256.16,19.76,2277.4,215.839,5050.64,1169.36,23.4,4264.884,0.47,-3686.24,6717.804,6852.16,-3954.16,1.02,3157.368,1.32,-3537.35,1346.973,1980.05,-388.05,1.47,1778.004,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,51333.333,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3056.926,5.0,-2394.04,900.091,5166.52,-118.04,5.74,4500.453,5.45,-1830.6,1711.289,4449.35,-426.65,2.6,9326.522,2.7,-648.27,5713.0,2685.11,185.18,0.47,15425.1,0.095,-1437.785,41444.053,11811.555,-1249.9,0.285,3942.573,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.05,1193.05,2203.498,6279.97,-1325.53,2.85,2313.673,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-08-20,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.19,-1666.8,11874.525,4749.81,-833.3,0.4,2256.16,19.018,2277.4,215.839,5050.64,1169.36,23.4,4104.847,0.405,-3686.24,6717.804,6852.16,-3954.16,1.02,2720.711,1.26,-3537.35,1346.973,1980.05,-388.05,1.47,1697.186,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,51333.333,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3265.353,4.99,-2394.04,900.091,5166.52,-118.04,5.74,4491.452,5.63,-1830.6,1711.289,4449.35,-426.65,2.6,9634.555,2.29,-648.27,5713.0,2685.11,185.18,0.47,13082.769,0.1,-1437.785,41444.053,11811.555,-1249.9,0.285,4144.405,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.01,1193.05,2203.498,6279.97,-1325.53,2.85,2225.533,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-08-21,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.19,-1666.8,11874.525,4749.81,-833.3,0.4,2256.16,19.018,2277.4,215.839,5050.64,1169.36,23.4,4104.847,0.432,-3686.24,6717.804,6852.16,-3954.16,1.02,2902.092,1.26,-3537.35,1346.973,1980.05,-388.05,1.47,1697.186,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,51333.333,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3126.401,4.93,-2394.04,900.091,5166.52,-118.04,5.74,4437.447,5.56,-1830.6,1711.289,4449.35,-426.65,2.6,9514.764,2.49,-648.27,5713.0,2685.11,185.18,0.47,14225.37,0.108,-1437.785,41444.053,11811.555,-1249.9,0.285,4475.958,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.05,1193.05,2203.498,6279.97,-1325.53,2.85,2313.673,0.006,-1923.08,192307.5,1538.46,1923.075,0.008,1153.845
2020-08-24,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.17,-1666.8,11874.525,4749.81,-833.3,0.4,2018.669,19.018,2277.4,215.839,5050.64,1169.36,23.4,4104.847,0.42,-3686.24,6717.804,6852.16,-3954.16,1.02,2821.478,1.23,-3537.35,1346.973,1980.05,-388.05,1.47,1656.777,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3334.828,4.9,-2394.04,900.091,5166.52,-118.04,5.74,4410.444,5.43,-1830.6,1711.289,4449.35,-426.65,2.6,9292.297,2.43,-648.27,5713.0,2685.11,185.18,0.47,13882.59,0.108,-1437.785,41444.053,11811.555,-1249.9,0.285,4475.958,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.1,1193.05,2203.498,6279.97,-1325.53,2.85,2423.848,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-08-25,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.17,-1666.8,11874.525,4749.81,-833.3,0.4,2018.669,19.211,2277.4,215.839,5050.64,1169.36,23.4,4146.415,0.408,-3686.24,6717.804,6852.16,-3954.16,1.02,2740.864,1.22,-3537.35,1346.973,1980.05,-388.05,1.47,1643.307,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,53666.668,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3195.877,4.93,-2394.04,900.091,5166.52,-118.04,5.74,4437.447,5.45,-1830.6,1711.289,4449.35,-426.65,2.6,9326.522,2.41,-648.27,5713.0,2685.11,185.18,0.47,13768.33,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.0,1193.05,2203.498,6279.97,-1325.53,2.85,2203.498,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-08-26,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.172,-1666.8,11874.525,4749.81,-833.3,0.4,2042.418,19.317,2277.4,215.839,5050.64,1169.36,23.4,4169.277,0.401,-3686.24,6717.804,6852.16,-3954.16,1.02,2693.839,1.22,-3537.35,1346.973,1980.05,-388.05,1.47,1643.307,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3056.926,4.75,-2394.04,900.091,5166.52,-118.04,5.74,4275.431,5.57,-1830.6,1711.289,4449.35,-426.65,2.6,9531.878,2.43,-648.27,5713.0,2685.11,185.18,0.47,13882.59,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.0,1193.05,2203.498,6279.97,-1325.53,2.85,2203.498,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-08-27,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.172,-1666.8,11874.525,4749.81,-833.3,0.4,2042.418,19.153,2277.4,215.839,5050.64,1169.36,23.4,4133.944,0.42,-3686.24,6717.804,6852.16,-3954.16,1.02,2821.478,1.2,-3537.35,1346.973,1980.05,-388.05,1.47,1616.367,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,53666.668,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3056.926,4.81,-2394.04,900.091,5166.52,-118.04,5.74,4329.436,5.37,-1830.6,1711.289,4449.35,-426.65,2.6,9189.619,2.5,-648.27,5713.0,2685.11,185.18,0.47,14282.5,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,0.9,1193.05,2203.498,6279.97,-1325.53,2.85,1983.149,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-08-28,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.136,-1666.8,11874.525,4749.81,-833.3,0.4,1616.123,18.98,2277.4,215.839,5050.64,1169.36,23.4,4096.533,0.427,-3686.24,6717.804,6852.16,-3954.16,1.02,2868.502,1.21,-3537.35,1346.973,1980.05,-388.05,1.47,1629.837,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,51333.333,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3473.779,5.1,-2394.04,900.091,5166.52,-118.04,5.74,4590.462,5.31,-1830.6,1711.289,4449.35,-426.65,2.6,9086.942,2.52,-648.27,5713.0,2685.11,185.18,0.47,14396.76,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,0.8,1193.05,2203.498,6279.97,-1325.53,2.85,1762.799,0.005,-1923.08,192307.5,1538.46,1923.075,0.008,961.537
2020-08-31,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.136,-1666.8,11874.525,4749.81,-833.3,0.4,1616.123,18.623,2277.4,215.839,5050.64,1169.36,23.4,4019.633,0.461,-3686.24,6717.804,6852.16,-3954.16,1.02,3096.908,1.17,-3537.35,1346.973,1980.05,-388.05,1.47,1575.958,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,63000.002,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3612.731,4.83,-2394.04,900.091,5166.52,-118.04,5.74,4347.438,5.21,-1830.6,1711.289,4449.35,-426.65,2.6,8915.814,3.1,-648.27,5713.0,2685.11,185.18,0.47,17710.299,0.099,-1437.785,41444.053,11811.555,-1249.9,0.285,4102.961,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,0.8,1193.05,2203.498,6279.97,-1325.53,2.85,1762.799,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-09-01,0.348,-761.9,2273.029,3864.15,-1134.315,1.7,791.014,0.15,-1666.8,11874.525,4749.81,-833.3,0.4,1781.179,18.854,2277.4,215.839,5050.64,1169.36,23.4,4069.514,0.505,-3686.24,6717.804,6852.16,-3954.16,1.02,3392.491,1.17,-3537.35,1346.973,1980.05,-388.05,1.47,1575.958,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,65333.331,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3334.828,4.89,-2394.04,900.091,5166.52,-118.04,5.74,4401.443,4.8,-1830.6,1711.289,4449.35,-426.65,2.6,8214.185,3.03,-648.27,5713.0,2685.11,185.18,0.47,17310.389,0.099,-1437.785,41444.053,11811.555,-1249.9,0.285,4102.961,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,0.76,1193.05,2203.498,6279.97,-1325.53,2.85,1674.659,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
