date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,MSFT_adj_close,MSFT_cashflow,MSFT_cml_units,MSFT_cml_cost,MSFT_gain_loss,MSFT_avg_price,MSFT_mktvalue,TSM_adj_close,TSM_cashflow,TSM_cml_units,TSM_cml_cost,TSM_gain_loss,TSM_avg_price,TSM_mktvalue
2021-04-01,122.429,-4992.24,33.0,4992.24,1121.257,151.28,4040.159,241.33,-4704.84,14.0,4704.84,785.82,336.06,3378.616,123.815,-4947.6,42.0,4947.6,889.98,117.8,5200.211
2021-04-05,125.316,-4992.24,33.0,4992.24,1121.257,151.28,4135.415,248.021,-4704.84,14.0,4704.84,785.82,336.06,3472.299,123.517,-4947.6,42.0,4947.6,889.98,117.8,5187.71
2021-04-06,125.624,-4992.24,33.0,4992.24,1121.257,151.28,4145.597,246.816,-4704.84,14.0,4704.84,785.82,336.06,3455.431,121.473,-4947.6,42.0,4947.6,889.98,117.8,5101.874
2021-04-07,127.306,-4992.24,33.0,4992.24,1121.257,151.28,4201.108,248.848,-4704.84,14.0,4704.84,785.82,336.06,3483.87,118.943,-4947.6,42.0,4947.6,889.98,117.8,4995.619
2021-04-08,129.755,-4992.24,33.0,4992.24,1121.257,151.28,4281.911,252.184,-4704.84,14.0,4704.84,785.82,336.06,3530.573,122.455,-4947.6,42.0,4947.6,889.98,117.8,5143.125
2021-04-09,132.383,-4992.24,33.0,4992.24,1121.257,151.28,4368.627,254.773,-4704.84,14.0,4704.84,785.82,336.06,3566.82,121.83,-4947.6,42.0,4947.6,889.98,117.8,5116.874
2021-04-12,130.631,-4992.24,33.0,4992.24,1121.257,151.28,4310.817,254.833,-4704.84,14.0,4704.84,785.82,336.06,3567.656,119.945,-4947.6,42.0,4947.6,889.98,117.8,5037.704
2021-04-13,133.806,-4992.24,33.0,4992.24,1121.257,151.28,4415.597,257.402,-4704.84,14.0,4704.84,785.82,336.06,3603.624,120.312,-4947.6,42.0,4947.6,889.98,117.8,5053.121
2021-04-14,131.417,-4992.24,33.0,4992.24,1121.257,151.28,4336.765,254.514,-4704.84,14.0,4704.84,785.82,336.06,3563.195,119.886,-4947.6,42.0,4947.6,889.98,117.8,5035.204
2021-04-15,133.876,-4992.24,33.0,4992.24,1121.257,151.28,4417.897,258.407,-4704.84,14.0,4704.84,785.82,336.06,3617.705,117.415,-4947.6,42.0,4947.6,889.98,117.8,4931.45
2021-04-16,133.537,-4992.24,33.0,4992.24,1121.257,151.28,4406.73,259.642,-4704.84,14.0,4704.84,785.82,336.06,3634.991,117.902,-4947.6,42.0,4947.6,889.98,117.8,4951.867
2021-04-19,134.214,-4992.24,33.0,4992.24,1121.257,151.28,4429.065,257.651,-4704.84,14.0,4704.84,785.82,336.06,3607.109,114.489,-4947.6,42.0,4947.6,889.98,117.8,4808.528
2021-04-20,132.492,-4992.24,33.0,4992.24,1121.257,151.28,4372.24,257.173,-4704.84,14.0,4704.84,785.82,336.06,3600.418,114.042,-4947.6,42.0,4947.6,889.98,117.8,4789.777
2021-04-21,132.88,-4992.24,33.0,4992.24,1121.257,151.28,4385.05,259.483,-4704.84,14.0,4704.84,785.82,336.06,3632.761,116.473,-4947.6,42.0,4947.6,889.98,117.8,4891.865
2021-04-22,131.328,-4992.24,33.0,4992.24,1121.257,151.28,4333.809,256.087,-4704.84,14.0,4704.84,785.82,336.06,3585.222,114.409,-4947.6,42.0,4947.6,889.98,117.8,4805.195
2021-04-23,133.697,-4992.24,33.0,4992.24,1121.257,151.28,4411.985,260.051,-4704.84,14.0,4704.84,785.82,336.06,3640.708,117.703,-4947.6,42.0,4947.6,889.98,117.8,4943.533
2021-04-26,134.095,-4992.24,33.0,4992.24,1121.257,151.28,4425.123,260.449,-4704.84,14.0,4704.84,785.82,336.06,3646.284,120.56,-4947.6,42.0,4947.6,889.98,117.8,5063.538
2021-04-27,133.766,-4992.24,33.0,4992.24,1121.257,151.28,4414.284,260.867,-4704.84,14.0,4704.84,785.82,336.06,3652.139,120.312,-4947.6,42.0,4947.6,889.98,117.8,5053.121
2021-04-28,132.96,-4992.24,33.0,4992.24,1121.257,151.28,4387.678,253.488,-4704.84,14.0,4704.84,785.82,336.06,3548.836,118.715,-4947.6,42.0,4947.6,889.98,117.8,4986.036
2021-04-29,132.86,-4992.24,33.0,4992.24,1121.257,151.28,4384.393,251.447,-4704.84,14.0,4704.84,785.82,336.06,3520.257,118.16,-4947.6,42.0,4947.6,889.98,117.8,4962.701
2021-04-30,130.85,-4992.24,33.0,4992.24,1121.257,151.28,4318.043,251.118,-4704.84,14.0,4704.84,785.82,336.06,3515.656,115.818,-4947.6,42.0,4947.6,889.98,117.8,4864.364
2021-05-03,131.925,-4992.24,33.0,4992.24,1121.257,151.28,4353.517,250.8,-4704.84,14.0,4704.84,785.82,336.06,3511.195,115.025,-4947.6,42.0,4947.6,889.98,117.8,4831.029
2021-05-04,127.257,-4992.24,33.0,4992.24,1121.257,151.28,4199.466,246.747,-4704.84,14.0,4704.84,785.82,336.06,3454.455,114.449,-4947.6,42.0,4947.6,889.98,117.8,4806.861
2021-05-05,127.505,-4992.24,33.0,4992.24,1121.257,151.28,4207.678,245.432,-4704.84,14.0,4704.84,785.82,336.06,3436.053,114.469,-4947.6,42.0,4947.6,889.98,117.8,4807.695
2021-05-06,129.138,-4992.24,33.0,4992.24,1121.257,151.28,4261.546,248.679,-4704.84,14.0,4704.84,785.82,336.06,3481.5,116.076,-4947.6,42.0,4947.6,889.98,117.8,4875.198
2021-05-07,129.826,-4992.24,33.0,4992.24,1121.257,151.28,4284.25,251.397,-4704.84,14.0,4704.84,785.82,336.06,3519.56,115.907,-4947.6,42.0,4947.6,889.98,117.8,4868.114
2021-05-10,126.476,-4992.24,33.0,4992.24,1121.257,151.28,4173.696,246.139,-4704.84,14.0,4704.84,785.82,336.06,3445.951,111.423,-4947.6,42.0,4947.6,889.98,117.8,4679.773
2021-05-11,125.538,-4992.24,33.0,4992.24,1121.257,151.28,4142.768,245.193,-4704.84,14.0,4704.84,785.82,336.06,3432.707,111.959,-4947.6,42.0,4947.6,889.98,117.8,4702.274
2021-05-12,122.408,-4992.24,33.0,4992.24,1121.257,151.28,4039.454,237.994,-4704.84,14.0,4704.84,785.82,336.06,3331.913,107.356,-4947.6,42.0,4947.6,889.98,117.8,4508.933
2021-05-13,124.601,-4992.24,33.0,4992.24,1121.257,151.28,4111.839,242.007,-4704.84,14.0,4704.84,785.82,336.06,3388.095,107.891,-4947.6,42.0,4947.6,889.98,117.8,4531.434
2021-05-14,127.074,-4992.24,33.0,4992.24,1121.257,151.28,4193.438,247.105,-4704.84,14.0,4704.84,785.82,336.06,3459.474,111.572,-4947.6,42.0,4947.6,889.98,117.8,4686.023
2021-05-17,125.897,-4992.24,33.0,4992.24,1121.257,151.28,4154.613,244.148,-4704.84,14.0,4704.84,785.82,336.06,3418.069,108.933,-4947.6,42.0,4947.6,889.98,117.8,4575.186
2021-05-18,124.482,-4992.24,33.0,4992.24,1121.257,151.28,4107.891,242.057,-4704.84,14.0,4704.84,785.82,336.06,3388.793,109.965,-4947.6,42.0,4947.6,889.98,117.8,4618.52
2021-05-19,124.322,-4992.24,33.0,4992.24,1121.257,151.28,4102.627,242.655,-4704.84,14.0,4704.84,785.82,336.06,3397.176,111.512,-4947.6,42.0,4947.6,889.98,117.8,4683.523
2021-05-20,126.934,-4992.24,33.0,4992.24,1121.257,151.28,4188.831,246.009,-4704.84,14.0,4704.84,785.82,336.06,3444.126,112.386,-4947.6,42.0,4947.6,889.98,117.8,4720.191
2021-05-21,125.06,-4992.24,33.0,4992.24,1121.257,151.28,4126.975,244.702,-4704.84,14.0,4704.84,785.82,336.06,3425.822,110.967,-4947.6,42.0,4947.6,889.98,117.8,4660.605
2021-05-24,126.725,-4992.24,33.0,4992.24,1121.257,151.28,4181.922,250.301,-4704.84,14.0,4704.84,785.82,336.06,3504.212,112.733,-4947.6,42.0,4947.6,889.98,117.8,4734.775
2021-05-25,126.525,-4992.24,33.0,4992.24,1121.257,151.28,4175.341,251.239,-4704.84,14.0,4704.84,785.82,336.06,3517.346,113.378,-4947.6,42.0,4947.6,889.98,117.8,4761.86
2021-05-26,126.476,-4992.24,33.0,4992.24,1121.257,151.28,4173.696,251.009,-4704.84,14.0,4704.84,785.82,336.06,3514.133,115.084,-4947.6,42.0,4947.6,889.98,117.8,4833.529
2021-05-27,124.91,-4992.24,33.0,4992.24,1121.257,151.28,4122.039,248.834,-4704.84,14.0,4704.84,785.82,336.06,3483.671,114.856,-4947.6,42.0,4947.6,889.98,117.8,4823.945
2021-05-28,124.242,-4992.24,33.0,4992.24,1121.257,151.28,4099.994,249.203,-4704.84,14.0,4704.84,785.82,336.06,3488.841,116.433,-4947.6,42.0,4947.6,889.98,117.8,4890.198
2021-06-01,123.913,-4992.24,33.0,4992.24,1121.257,151.28,4089.136,246.927,-4704.84,14.0,4704.84,785.82,336.06,3456.982,117.574,-4947.6,42.0,4947.6,889.98,117.8,4938.117
2021-06-02,124.691,-4992.24,33.0,4992.24,1121.257,151.28,4114.8,246.827,-4704.84,14.0,4704.84,785.82,336.06,3455.585,118.011,-4947.6,42.0,4947.6,889.98,117.8,4956.451
2021-06-03,123.175,-4992.24,33.0,4992.24,1121.257,151.28,4064.789,245.241,-4704.84,14.0,4704.84,785.82,336.06,3433.367,115.898,-4947.6,42.0,4947.6,889.98,117.8,4867.697
2021-06-04,125.518,-4992.24,33.0,4992.24,1121.257,151.28,4142.11,250.311,-4704.84,14.0,4704.84,785.82,336.06,3504.351,118.566,-4947.6,42.0,4947.6,889.98,117.8,4979.785
2021-06-07,125.528,-4992.24,33.0,4992.24,1121.257,151.28,4142.439,253.325,-4704.84,14.0,4704.84,785.82,336.06,3546.55,117.287,-4947.6,42.0,4947.6,889.98,117.8,4926.033
2021-06-08,126.366,-4992.24,33.0,4992.24,1121.257,151.28,4170.077,252.087,-4704.84,14.0,4704.84,785.82,336.06,3529.224,115.005,-4947.6,42.0,4947.6,889.98,117.8,4830.196
2021-06-09,126.755,-4992.24,33.0,4992.24,1121.257,151.28,4182.909,253.105,-4704.84,14.0,4704.84,785.82,336.06,3543.476,116.205,-4947.6,42.0,4947.6,889.98,117.8,4880.614
2021-06-10,125.738,-4992.24,33.0,4992.24,1121.257,151.28,4149.348,256.748,-4704.84,14.0,4704.84,785.82,336.06,3594.479,117.306,-4947.6,42.0,4947.6,889.98,117.8,4926.866
2021-06-11,126.974,-4992.24,33.0,4992.24,1121.257,151.28,4190.148,257.397,-4704.84,14.0,4704.84,785.82,336.06,3603.561,117.316,-4947.6,42.0,4947.6,889.98,117.8,4927.283
2021-06-14,130.095,-4992.24,33.0,4992.24,1121.257,151.28,4293.133,259.393,-4704.84,14.0,4704.84,785.82,336.06,3631.508,120.035,-4947.6,42.0,4947.6,889.98,117.8,5041.454
2021-06-15,129.257,-4992.24,33.0,4992.24,1121.257,151.28,4265.495,257.866,-4704.84,14.0,4704.84,785.82,336.06,3610.129,118.507,-4947.6,42.0,4947.6,889.98,117.8,4977.285
2021-06-16,129.766,-4992.24,33.0,4992.24,1121.257,151.28,4282.275,256.888,-4704.84,14.0,4704.84,785.82,336.06,3596.435,117.088,-4947.6,42.0,4947.6,889.98,117.8,4917.699
2021-06-17,131.401,-4992.24,33.0,4992.24,1121.257,151.28,4336.235,260.401,-4704.84,14.0,4704.84,785.82,336.06,3645.621,118.633,-4947.6,42.0,4947.6,889.98,117.8,4982.575
2021-06-18,130.075,-4992.24,33.0,4992.24,1121.257,151.28,4292.475,258.934,-4704.84,14.0,4704.84,785.82,336.06,3625.08,115.316,-4947.6,42.0,4947.6,889.98,117.8,4843.287
2021-06-21,131.91,-4992.24,33.0,4992.24,1121.257,151.28,4353.016,262.128,-4704.84,14.0,4704.84,785.82,336.06,3669.794,113.673,-4947.6,42.0,4947.6,889.98,117.8,4774.27
2021-06-22,133.585,-4992.24,33.0,4992.24,1121.257,151.28,4408.292,265.003,-4704.84,14.0,4704.84,785.82,336.06,3710.038,113.862,-4947.6,42.0,4947.6,889.98,117.8,4782.218
2021-06-23,133.305,-4992.24,33.0,4992.24,1121.257,151.28,4399.079,264.763,-4704.84,14.0,4704.84,785.82,336.06,3706.684,115.575,-4947.6,42.0,4947.6,889.98,117.8,4854.162
2021-06-24,133.016,-4992.24,33.0,4992.24,1121.257,151.28,4389.537,266.18,-4704.84,14.0,4704.84,785.82,336.06,3726.526,116.76,-4947.6,42.0,4947.6,889.98,117.8,4903.938
2021-06-25,132.717,-4992.24,33.0,4992.24,1121.257,151.28,4379.667,264.514,-4704.84,14.0,4704.84,785.82,336.06,3703.191,116.053,-4947.6,42.0,4947.6,889.98,117.8,4874.24
2021-06-28,134.382,-4992.24,33.0,4992.24,1121.257,151.28,4434.614,268.207,-4704.84,14.0,4704.84,785.82,336.06,3754.892,119.121,-4947.6,42.0,4947.6,889.98,117.8,5003.071
2021-06-29,135.928,-4992.24,33.0,4992.24,1121.257,151.28,4485.613,270.881,-4704.84,14.0,4704.84,785.82,336.06,3792.34,119.738,-4947.6,42.0,4947.6,889.98,117.8,5029.004
2021-06-30,136.556,-4992.24,33.0,4992.24,1121.257,151.28,4506.342,270.382,-4704.84,14.0,4704.84,785.82,336.06,3785.353,119.668,-4947.6,42.0,4947.6,889.98,117.8,5026.076
2021-07-01,136.865,-4992.24,33.0,4992.24,1121.257,151.28,4516.542,271.081,-4704.84,14.0,4704.84,785.82,336.06,3795.135,117.936,-4947.6,42.0,4947.6,889.98,117.8,4953.295
2021-07-02,139.547,-4992.24,33.0,4992.24,1121.257,151.28,4605.05,277.119,-4704.84,14.0,4704.84,785.82,336.06,3879.673,118.424,-4947.6,42.0,4947.6,889.98,117.8,4973.791
2021-07-06,141.601,-4992.24,33.0,4992.24,1121.257,151.28,4672.829,277.129,-4704.84,14.0,4704.84,785.82,336.06,3879.812,119.559,-4947.6,42.0,4947.6,889.98,117.8,5021.475
2021-07-07,144.143,-4992.24,33.0,4992.24,1121.257,151.28,4756.731,279.395,-4704.84,14.0,4704.84,785.82,336.06,3911.532,117.766,-4947.6,42.0,4947.6,889.98,117.8,4946.184
2021-07-08,142.817,-4992.24,33.0,4992.24,1121.257,151.28,4712.97,276.89,-4704.84,14.0,4704.84,785.82,336.06,3876.459,117.388,-4947.6,42.0,4947.6,889.98,117.8,4930.29
2021-07-09,144.682,-4992.24,33.0,4992.24,1121.257,151.28,4774.498,277.409,-4704.84,14.0,4704.84,785.82,336.06,3883.725,120.067,-4947.6,42.0,4947.6,889.98,117.8,5042.807
2021-07-12,144.074,-4992.24,33.0,4992.24,1121.257,151.28,4754.428,276.79,-4704.84,14.0,4704.84,785.82,336.06,3875.062,122.128,-4947.6,42.0,4947.6,889.98,117.8,5129.392
2021-07-13,145.21,-4992.24,33.0,4992.24,1121.257,151.28,4791.936,280.443,-4704.84,14.0,4704.84,785.82,336.06,3926.204,123.393,-4947.6,42.0,4947.6,889.98,117.8,5182.514
2021-07-14,148.71,-4992.24,33.0,4992.24,1121.257,151.28,4907.424,281.97,-4704.84,14.0,4704.84,785.82,336.06,3947.583,123.881,-4947.6,42.0,4947.6,889.98,117.8,5203.01
2021-07-15,148.042,-4992.24,33.0,4992.24,1121.257,151.28,4885.38,280.493,-4704.84,14.0,4704.84,785.82,336.06,3926.902,117.049,-4947.6,42.0,4947.6,889.98,117.8,4916.068
2021-07-16,145.958,-4992.24,33.0,4992.24,1121.257,151.28,4816.613,280.214,-4704.84,14.0,4704.84,785.82,336.06,3922.99,115.267,-4947.6,42.0,4947.6,889.98,117.8,4841.195
2021-07-19,142.03,-4992.24,33.0,4992.24,1121.257,151.28,4686.977,276.481,-4704.84,14.0,4704.84,785.82,336.06,3870.73,114.878,-4947.6,42.0,4947.6,889.98,117.8,4824.882
2021-07-20,145.719,-4992.24,33.0,4992.24,1121.257,151.28,4808.716,278.786,-4704.84,14.0,4704.84,785.82,336.06,3903.008,115.924,-4947.6,42.0,4947.6,889.98,117.8,4868.802
2021-07-21,144.971,-4992.24,33.0,4992.24,1121.257,151.28,4784.04,280.862,-4704.84,14.0,4704.84,785.82,336.06,3932.072,117.388,-4947.6,42.0,4947.6,889.98,117.8,4930.29
2021-07-22,146.367,-4992.24,33.0,4992.24,1121.257,151.28,4830.103,285.593,-4704.84,14.0,4704.84,785.82,336.06,3998.306,116.083,-4947.6,42.0,4947.6,889.98,117.8,4875.495
2021-07-23,148.122,-4992.24,33.0,4992.24,1121.257,151.28,4888.012,289.117,-4704.84,14.0,4704.84,785.82,336.06,4047.631,116.312,-4947.6,42.0,4947.6,889.98,117.8,4885.115
2021-07-26,148.55,-4992.24,33.0,4992.24,1121.257,151.28,4902.161,288.498,-4704.84,14.0,4704.84,785.82,336.06,4038.968,115.177,-4947.6,42.0,4947.6,889.98,117.8,4837.431
2021-07-27,146.337,-4992.24,33.0,4992.24,1121.257,151.28,4829.116,285.992,-4704.84,14.0,4704.84,785.82,336.06,4003.895,113.076,-4947.6,42.0,4947.6,889.98,117.8,4749.174
2021-07-28,144.552,-4992.24,33.0,4992.24,1121.257,151.28,4770.221,285.673,-4704.84,14.0,4704.84,785.82,336.06,3999.423,114.599,-4947.6,42.0,4947.6,889.98,117.8,4813.171
2021-07-29,145.21,-4992.24,33.0,4992.24,1121.257,151.28,4791.936,285.953,-4704.84,14.0,4704.84,785.82,336.06,4003.336,115.675,-4947.6,42.0,4947.6,889.98,117.8,4858.345
2021-07-30,145.43,-4992.24,33.0,4992.24,1121.257,151.28,4799.175,284.366,-4704.84,14.0,4704.84,785.82,336.06,3981.118,116.163,-4947.6,42.0,4947.6,889.98,117.8,4878.841
2021-08-02,145.091,-4992.24,33.0,4992.24,1121.257,151.28,4787.988,284.276,-4704.84,14.0,4704.84,785.82,336.06,3979.861,116.382,-4947.6,42.0,4947.6,889.98,117.8,4888.043
2021-08-03,146.925,-4992.24,33.0,4992.24,1121.257,151.28,4848.529,286.571,-4704.84,14.0,4704.84,785.82,336.06,4011.999,117.926,-4947.6,42.0,4947.6,889.98,117.8,4952.877
2021-08-04,146.516,-4992.24,33.0,4992.24,1121.257,151.28,4835.039,285.963,-4704.84,14.0,4704.84,785.82,336.06,4003.476,118.254,-4947.6,42.0,4947.6,889.98,117.8,4966.68
2021-08-05,146.626,-4992.24,33.0,4992.24,1121.257,151.28,4838.658,288.967,-4704.84,14.0,4704.84,785.82,336.06,4045.535,118.732,-4947.6,42.0,4947.6,889.98,117.8,4986.758
2021-08-06,145.927,-4992.24,33.0,4992.24,1121.257,151.28,4815.592,288.907,-4704.84,14.0,4704.84,785.82,336.06,4044.697,117.726,-4947.6,42.0,4947.6,889.98,117.8,4944.511
2021-08-09,145.877,-4992.24,33.0,4992.24,1121.257,151.28,4813.944,287.779,-4704.84,14.0,4704.84,785.82,336.06,4028.907,117.736,-4947.6,42.0,4947.6,889.98,117.8,4944.93
2021-08-10,145.388,-4992.24,33.0,4992.24,1121.257,151.28,4797.798,285.893,-4704.84,14.0,4704.84,785.82,336.06,4002.498,115.884,-4947.6,42.0,4947.6,889.98,117.8,4867.129
2021-08-11,145.647,-4992.24,33.0,4992.24,1121.257,151.28,4806.365,286.402,-4704.84,14.0,4704.84,785.82,336.06,4009.624,115.516,-4947.6,42.0,4947.6,889.98,117.8,4851.652
2021-08-12,148.673,-4992.24,33.0,4992.24,1121.257,151.28,4906.21,289.256,-4704.84,14.0,4704.84,785.82,336.06,4049.588,115.227,-4947.6,42.0,4947.6,889.98,117.8,4839.522
2021-08-13,148.883,-4992.24,33.0,4992.24,1121.257,151.28,4913.13,292.29,-4704.84,14.0,4704.84,785.82,336.06,4092.066,115.028,-4947.6,42.0,4947.6,889.98,117.8,4831.157
2021-08-16,150.9,-4992.24,33.0,4992.24,1121.257,151.28,4979.692,294.037,-4704.84,14.0,4704.84,785.82,336.06,4116.52,114.161,-4947.6,42.0,4947.6,889.98,117.8,4794.766
2021-08-17,149.971,-4992.24,33.0,4992.24,1121.257,151.28,4949.047,292.52,-4704.84,14.0,4704.84,785.82,336.06,4095.28,110.656,-4947.6,42.0,4947.6,889.98,117.8,4647.531
2021-08-18,146.147,-4992.24,33.0,4992.24,1121.257,151.28,4822.841,290.73,-4704.84,14.0,4704.84,785.82,336.06,4070.22,109.998,-4947.6,42.0,4947.6,889.98,117.8,4619.924
2021-08-19,146.486,-4992.24,33.0,4992.24,1121.257,151.28,4834.045,296.77,-4704.84,14.0,4704.84,785.82,336.06,4154.78,110.068,-4947.6,42.0,4947.6,889.98,117.8,4622.852
2021-08-20,147.974,-4992.24,33.0,4992.24,1121.257,151.28,4883.143,304.36,-4704.84,14.0,4704.84,785.82,336.06,4261.04,107.678,-4947.6,42.0,4947.6,889.98,117.8,4522.465
2021-08-23,149.492,-4992.24,33.0,4992.24,1121.257,151.28,4933.231,304.65,-4704.84,14.0,4704.84,785.82,336.06,4265.1,110.506,-4947.6,42.0,4947.6,889.98,117.8,4641.257
2021-08-24,149.402,-4992.24,33.0,4992.24,1121.257,151.28,4930.264,302.62,-4704.84,14.0,4704.84,785.82,336.06,4236.68,111.651,-4947.6,42.0,4947.6,889.98,117.8,4689.359
2021-08-25,148.144,-4992.24,33.0,4992.24,1121.257,151.28,4888.745,302.01,-4704.84,14.0,4704.84,785.82,336.06,4228.14,116.551,-4947.6,42.0,4947.6,889.98,117.8,4895.154
2021-08-26,147.325,-4992.24,33.0,4992.24,1121.257,151.28,4861.724,299.09,-4704.84,14.0,4704.84,785.82,336.06,4187.26,117.617,-4947.6,42.0,4947.6,889.98,117.8,4939.91
2021-08-27,148.383,-4992.24,33.0,4992.24,1121.257,151.28,4896.654,299.72,-4704.84,14.0,4704.84,785.82,336.06,4196.08,118.005,-4947.6,42.0,4947.6,889.98,117.8,4956.223
2021-08-30,152.897,-4992.24,33.0,4992.24,1121.257,151.28,5045.596,303.59,-4704.84,14.0,4704.84,785.82,336.06,4250.26,118.503,-4947.6,42.0,4947.6,889.98,117.8,4977.137
2021-08-31,151.609,-4992.24,33.0,4992.24,1121.257,151.28,5003.088,301.88,-4704.84,14.0,4704.84,785.82,336.06,4226.32,118.523,-4947.6,42.0,4947.6,889.98,117.8,4977.974
2021-09-01,152.288,-4992.24,33.0,4992.24,1121.257,151.28,5025.495,301.83,-4704.84,14.0,4704.84,785.82,336.06,4225.62,119.967,-4947.6,42.0,4947.6,889.98,117.8,5038.625
2021-09-02,153.426,-4992.24,33.0,4992.24,1121.257,151.28,5063.06,301.15,-4704.84,14.0,4704.84,785.82,336.06,4216.1,120.296,-4947.6,42.0,4947.6,889.98,117.8,5052.428
2021-09-03,154.075,-4992.24,33.0,4992.24,1121.257,151.28,5084.479,301.14,-4704.84,14.0,4704.84,785.82,336.06,4215.96,123.463,-4947.6,42.0,4947.6,889.98,117.8,5185.442
2021-09-07,156.462,-4992.24,33.0,4992.24,1121.257,151.28,5163.235,300.18,-4704.84,14.0,4704.84,785.82,336.06,4202.52,124.19,-4947.6,42.0,4947.6,889.98,117.8,5215.976
2021-09-08,154.884,-4992.24,33.0,4992.24,1121.257,151.28,5111.171,300.21,-4704.84,14.0,4704.84,785.82,336.06,4202.94,121.391,-4947.6,42.0,4947.6,889.98,117.8,5098.439
2021-09-09,153.845,-4992.24,33.0,4992.24,1121.257,151.28,5076.901,297.25,-4704.84,14.0,4704.84,785.82,336.06,4161.5,122.178,-4947.6,42.0,4947.6,889.98,117.8,5131.483
2021-09-10,148.753,-4992.24,33.0,4992.24,1121.257,151.28,4908.846,295.71,-4704.84,14.0,4704.84,785.82,336.06,4139.94,122.467,-4947.6,42.0,4947.6,889.98,117.8,5143.613
2021-09-13,149.332,-4992.24,33.0,4992.24,1121.257,151.28,4927.958,296.99,-4704.84,14.0,4704.84,785.82,336.06,4157.86,123.114,-4947.6,42.0,4947.6,889.98,117.8,5170.802
2021-09-14,147.904,-4992.24,33.0,4992.24,1121.257,151.28,4880.836,299.79,-4704.84,14.0,4704.84,785.82,336.06,4197.06,122.586,-4947.6,42.0,4947.6,889.98,117.8,5148.633
2021-09-15,148.813,-4992.24,33.0,4992.24,1121.257,151.28,4910.823,304.82,-4704.84,14.0,4704.84,785.82,336.06,4267.48,121.003,-4947.6,42.0,4947.6,889.98,117.8,5082.126
2021-09-16,148.573,-4992.24,33.0,4992.24,1121.257,151.28,4902.914,305.22,-4704.84,14.0,4704.84,785.82,336.06,4273.08,120.79,-4947.6,42.0,4947.6,889.98,117.8,5073.18
2021-09-17,145.847,-4992.24,33.0,4992.24,1121.257,151.28,4812.956,299.87,-4704.84,14.0,4704.84,785.82,336.06,4198.18,117.75,-4947.6,42.0,4947.6,889.98,117.8,4945.5
2021-09-20,142.732,-4992.24,33.0,4992.24,1121.257,151.28,4710.146,294.3,-4704.84,14.0,4704.84,785.82,336.06,4120.2,114.7,-4947.6,42.0,4947.6,889.98,117.8,4817.4
2021-09-21,143.221,-4992.24,33.0,4992.24,1121.257,151.28,4726.292,294.8,-4704.84,14.0,4704.84,785.82,336.06,4127.2,114.96,-4947.6,42.0,4947.6,889.98,117.8,4828.32
2021-09-22,145.637,-4992.24,33.0,4992.24,1121.257,151.28,4806.036,298.58,-4704.84,14.0,4704.84,785.82,336.06,4180.12,115.87,-4947.6,42.0,4947.6,889.98,117.8,4866.54
2021-09-23,146.616,-4992.24,33.0,4992.24,1121.257,151.28,4838.329,299.56,-4704.84,14.0,4704.84,785.82,336.06,4193.84,116.19,-4947.6,42.0,4947.6,889.98,117.8,4879.98
2021-09-24,146.706,-4992.24,33.0,4992.24,1121.257,151.28,4841.294,299.35,-4704.84,14.0,4704.84,785.82,336.06,4190.9,115.64,-4947.6,42.0,4947.6,889.98,117.8,4856.88
2021-09-27,145.158,-4992.24,33.0,4992.24,1121.257,151.28,4790.219,294.17,-4704.84,14.0,4704.84,785.82,336.06,4118.38,116.15,-4947.6,42.0,4947.6,889.98,117.8,4878.3
2021-09-28,141.703,-4992.24,33.0,4992.24,1121.257,151.28,4676.205,283.52,-4704.84,14.0,4704.84,785.82,336.06,3969.28,111.9,-4947.6,42.0,4947.6,889.98,117.8,4699.8
2021-09-29,142.622,-4992.24,33.0,4992.24,1121.257,151.28,4706.521,284.0,-4704.84,14.0,4704.84,785.82,336.06,3976.0,111.62,-4947.6,42.0,4947.6,889.98,117.8,4688.04
2021-09-30,141.294,-4992.24,33.0,4992.24,1121.257,151.28,4662.695,281.92,-4704.84,14.0,4704.84,785.82,336.06,3946.88,111.65,-4947.6,42.0,4947.6,889.98,117.8,4689.3
2021-10-01,142.442,-4992.24,33.0,4992.24,1121.257,151.28,4700.59,289.1,-4704.84,14.0,4704.84,785.82,336.06,4047.4,111.56,-4947.6,42.0,4947.6,889.98,117.8,4685.52
2021-10-04,138.937,-4992.24,33.0,4992.24,1121.257,151.28,4584.928,283.11,-4704.84,14.0,4704.84,785.82,336.06,3963.54,109.02,-4947.6,42.0,4947.6,889.98,117.8,4578.84
2021-10-05,140.904,-4992.24,33.0,4992.24,1121.257,151.28,4649.844,288.76,-4704.84,14.0,4704.84,785.82,336.06,4042.64,109.26,-4947.6,42.0,4947.6,889.98,117.8,4588.92
2021-10-06,141.793,-4992.24,33.0,4992.24,1121.257,151.28,4679.171,293.11,-4704.84,14.0,4704.84,785.82,336.06,4103.54,109.34,-4947.6,42.0,4947.6,889.98,117.8,4592.28
2021-10-07,143.081,-4992.24,33.0,4992.24,1121.257,151.28,4721.679,294.85,-4704.84,14.0,4704.84,785.82,336.06,4127.9,110.83,-4947.6,42.0,4947.6,889.98,117.8,4654.86
