date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,AMZN_adj_close,AMZN_cashflow,AMZN_cml_units,AMZN_cml_cost,AMZN_gain_loss,AMZN_avg_price,AMZN_mktvalue,KMB_adj_close,KMB_cashflow,KMB_cml_units,KMB_cml_cost,KMB_gain_loss,KMB_avg_price,KMB_mktvalue,YNDX_adj_close,YNDX_cashflow,YNDX_cml_units,YNDX_cml_cost,YNDX_gain_loss,YNDX_avg_price,YNDX_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue,GOOG_adj_close,GOOG_cashflow,GOOG_cml_units,GOOG_cml_cost,GOOG_gain_loss,GOOG_avg_price,GOOG_mktvalue,FEDU_adj_close,FEDU_cashflow,FEDU_cml_units,FEDU_cml_cost,FEDU_gain_loss,FEDU_avg_price,FEDU_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,HDB_adj_close,HDB_cashflow,HDB_cml_units,HDB_cml_cost,HDB_gain_loss,HDB_avg_price,HDB_mktvalue,SKM_adj_close,SKM_cashflow,SKM_cml_units,SKM_cml_cost,SKM_gain_loss,SKM_avg_price,SKM_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,SPWR_adj_close,SPWR_cashflow,SPWR_cml_units,SPWR_cml_cost,SPWR_gain_loss,SPWR_avg_price,SPWR_mktvalue,ENR_adj_close,ENR_cashflow,ENR_cml_units,ENR_cml_cost,ENR_gain_loss,ENR_avg_price,ENR_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,MFG_adj_close,MFG_cashflow,MFG_cml_units,MFG_cml_cost,MFG_gain_loss,MFG_avg_price,MFG_mktvalue,QTNT_adj_close,QTNT_cashflow,QTNT_cml_units,QTNT_cml_cost,QTNT_gain_loss,QTNT_avg_price,QTNT_mktvalue,NMR_adj_close,NMR_cashflow,NMR_cml_units,NMR_cml_cost,NMR_gain_loss,NMR_avg_price,NMR_mktvalue,BSAC_adj_close,BSAC_cashflow,BSAC_cml_units,BSAC_cml_cost,BSAC_gain_loss,BSAC_avg_price,BSAC_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,NSP_adj_close,NSP_cashflow,NSP_cml_units,NSP_cml_cost,NSP_gain_loss,NSP_avg_price,NSP_mktvalue,JAKK_adj_close,JAKK_cashflow,JAKK_cml_units,JAKK_cml_cost,JAKK_gain_loss,JAKK_avg_price,JAKK_mktvalue,HZN_adj_close,HZN_cashflow,HZN_cml_units,HZN_cml_cost,HZN_gain_loss,HZN_avg_price,HZN_mktvalue,SHG_adj_close,SHG_cashflow,SHG_cml_units,SHG_cml_cost,SHG_gain_loss,SHG_avg_price,SHG_mktvalue,WF_adj_close,WF_cashflow,WF_cml_units,WF_cml_cost,WF_gain_loss,WF_avg_price,WF_mktvalue,BCH_adj_close,BCH_cashflow,BCH_cml_units,BCH_cml_cost,BCH_gain_loss,BCH_avg_price,BCH_mktvalue,COHN_adj_close,COHN_cashflow,COHN_cml_units,COHN_cml_cost,COHN_gain_loss,COHN_avg_price,COHN_mktvalue,ITCB_adj_close,ITCB_cashflow,ITCB_cml_units,ITCB_cml_cost,ITCB_gain_loss,ITCB_avg_price,ITCB_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,HNGR_adj_close,HNGR_cashflow,HNGR_cml_units,HNGR_cml_cost,HNGR_gain_loss,HNGR_avg_price,HNGR_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue,HOTH_adj_close,HOTH_cashflow,HOTH_cml_units,HOTH_cml_cost,HOTH_gain_loss,HOTH_avg_price,HOTH_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,GBCS_adj_close,GBCS_cashflow,GBCS_cml_units,GBCS_cml_cost,GBCS_gain_loss,GBCS_avg_price,GBCS_mktvalue
2021-07-09,205.94,-4878.3,23.585,4878.3,0.0,206.84,4857.076,3719.34,-3695.68,2.707,3695.68,0.0,1365.184,10068.598,133.932,-4946.837,38.462,4946.837,0.0,128.618,5151.236,70.44,-4957.86,116.279,4957.86,0.0,42.638,8190.698,2510.37,-4018.17,3.734,4018.17,0.0,1076.066,9374.048,2591.49,-4011.06,3.74,4011.06,0.0,1072.557,9691.436,0.888,-4999.376,5000.0,4999.376,0.0,1.0,4440.0,6.89,-4994.34,714.286,4994.34,0.0,6.992,4921.428,73.53,-4988.651,79.365,4988.651,0.0,62.857,5835.714,51.4,-4987.496,131.579,4987.496,0.0,37.905,6763.201,45.09,-4964.4,121.951,4964.4,0.0,40.708,5498.781,27.92,-4995.678,1000.0,4995.678,0.0,4.996,27920.0,42.131,-4992.51,106.383,4992.51,0.0,46.93,4481.988,30.246,-4954.851,96.154,4954.851,0.0,51.53,2908.236,2.88,-4999.62,1666.667,4999.62,0.0,3.0,4800.0,3.59,-4992.75,555.556,4992.75,0.0,8.987,1994.444,5.05,-4994.88,1000.0,4994.88,0.0,4.995,5050.0,18.81,-4988.032,238.095,4988.032,0.0,20.95,4478.571,5.542,-4998.685,625.0,4998.685,0.0,7.998,3464.039,92.626,-4973.362,60.976,4973.362,0.0,81.563,5647.915,11.32,-4995.5,500.0,4995.5,0.0,9.991,5660.0,8.76,-4997.68,1666.667,4997.68,0.0,2.999,14600.0,33.84,-4987.17,131.579,4987.17,0.0,37.902,4452.632,29.53,-4992.9,166.667,4992.9,0.0,29.957,4921.667,18.74,-4989.552,250.0,4989.552,0.0,19.958,4685.0,24.18,-4996.814,1666.667,4996.814,0.0,2.998,40300.681,4.09,-4999.152,714.286,4999.152,0.0,6.999,2921.429,21.724,-4986.314,294.118,4986.314,0.0,16.953,6389.475,24.38,-4997.41,185.185,4997.41,0.0,26.986,4514.815,5.48,-4995.6,1000.0,4995.6,0.0,4.996,5480.0,16.74,-4991.69,263.158,4991.69,0.0,18.968,4405.263,36.58,-4997.2,416.667,4997.2,0.0,11.993,15241.667,1.46,-4995.33,833.333,4995.33,0.0,5.994,1216.667,1.21,-4998.0,1666.667,4998.0,0.0,2.999,2016.667,6.1,-4997.9,2500.0,4997.9,0.0,1.999,15250.0
2021-07-12,205.48,-4878.3,23.585,4878.3,0.0,206.84,4846.226,3718.55,-3695.68,2.707,3695.68,0.0,1365.184,10066.459,133.615,-4946.837,38.462,4946.837,0.0,128.618,5139.027,70.88,-4957.86,116.279,4957.86,0.0,42.638,8241.86,2539.51,-4018.17,3.734,4018.17,0.0,1076.066,9482.86,2611.28,-4011.06,3.74,4011.06,0.0,1072.557,9765.445,0.85,-4999.376,5000.0,4999.376,0.0,1.0,4250.0,6.9,-4994.34,714.286,4994.34,0.0,6.992,4928.571,73.25,-4988.651,79.365,4988.651,0.0,62.857,5813.492,51.96,-4987.496,131.579,4987.496,0.0,37.905,6836.903,45.72,-4964.4,121.951,4964.4,0.0,40.708,5575.61,29.04,-4995.678,1000.0,4995.678,0.0,4.996,29040.001,42.278,-4992.51,106.383,4992.51,0.0,46.93,4497.704,30.136,-4954.851,96.154,4954.851,0.0,51.53,2897.678,2.88,-4999.62,1666.667,4999.62,0.0,3.0,4800.0,3.72,-4992.75,555.556,4992.75,0.0,8.987,2066.667,5.0,-4994.88,1000.0,4994.88,0.0,4.995,5000.0,18.53,-4988.032,238.095,4988.032,0.0,20.95,4411.905,5.65,-4998.685,625.0,4998.685,0.0,7.998,3531.362,93.024,-4973.362,60.976,4973.362,0.0,81.563,5672.207,11.24,-4995.5,500.0,4995.5,0.0,9.991,5620.0,8.81,-4997.68,1666.667,4997.68,0.0,2.999,14683.334,34.38,-4987.17,131.579,4987.17,0.0,37.902,4523.684,29.83,-4992.9,166.667,4992.9,0.0,29.957,4971.667,18.63,-4989.552,250.0,4989.552,0.0,19.958,4657.5,21.132,-4996.814,1666.667,4996.814,0.0,2.998,35220.49,4.04,-4999.152,714.286,4999.152,0.0,6.999,2885.714,22.139,-4986.314,294.118,4986.314,0.0,16.953,6511.566,24.16,-4997.41,185.185,4997.41,0.0,26.986,4474.074,5.44,-4995.6,1000.0,4995.6,0.0,4.996,5440.0,16.69,-4991.69,263.158,4991.69,0.0,18.968,4392.105,36.67,-4997.2,416.667,4997.2,0.0,11.993,15279.166,1.49,-4995.33,833.333,4995.33,0.0,5.994,1241.667,1.24,-4998.0,1666.667,4998.0,0.0,2.999,2066.667,6.2,-4997.9,2500.0,4997.9,0.0,1.999,15500.0
2021-07-13,209.51,-4878.3,23.585,4878.3,0.0,206.84,4941.273,3677.36,-3695.68,2.707,3695.68,0.0,1365.184,9954.954,133.258,-4946.837,38.462,4946.837,0.0,128.618,5125.292,70.69,-4957.86,116.279,4957.86,0.0,42.638,8219.768,2546.83,-4018.17,3.734,4018.17,0.0,1076.066,9510.194,2619.89,-4011.06,3.74,4011.06,0.0,1072.557,9797.644,0.84,-4999.376,5000.0,4999.376,0.0,1.0,4200.0,6.85,-4994.34,714.286,4994.34,0.0,6.992,4892.857,73.1,-4988.651,79.365,4988.651,0.0,62.857,5801.587,51.631,-4987.496,131.579,4987.496,0.0,37.905,6793.549,45.6,-4964.4,121.951,4964.4,0.0,40.708,5560.975,28.05,-4995.678,1000.0,4995.678,0.0,4.996,28049.999,41.028,-4992.51,106.383,4992.51,0.0,46.93,4364.648,29.826,-4954.851,96.154,4954.851,0.0,51.53,2867.924,2.89,-4999.62,1666.667,4999.62,0.0,3.0,4816.667,3.38,-4992.75,555.556,4992.75,0.0,8.987,1877.778,5.02,-4994.88,1000.0,4994.88,0.0,4.995,5020.0,18.21,-4988.032,238.095,4988.032,0.0,20.95,4335.714,5.631,-4998.685,625.0,4998.685,0.0,7.998,3519.121,93.841,-4973.362,60.976,4973.362,0.0,81.563,5722.006,11.15,-4995.5,500.0,4995.5,0.0,9.991,5575.0,8.8,-4997.68,1666.667,4997.68,0.0,2.999,14666.667,34.26,-4987.17,131.579,4987.17,0.0,37.902,4507.895,29.66,-4992.9,166.667,4992.9,0.0,29.957,4943.333,18.27,-4989.552,250.0,4989.552,0.0,19.958,4567.5,20.48,-4996.814,1666.667,4996.814,0.0,2.998,34133.037,4.04,-4999.152,714.286,4999.152,0.0,6.999,2885.714,21.892,-4986.314,294.118,4986.314,0.0,16.953,6438.893,23.98,-4997.41,185.185,4997.41,0.0,26.986,4440.741,5.45,-4995.6,1000.0,4995.6,0.0,4.996,5450.0,16.76,-4991.69,263.158,4991.69,0.0,18.968,4410.526,35.27,-4997.2,416.667,4997.2,0.0,11.993,14695.834,1.45,-4995.33,833.333,4995.33,0.0,5.994,1208.333,1.22,-4998.0,1666.667,4998.0,0.0,2.999,2033.333,6.2,-4997.9,2500.0,4997.9,0.0,1.999,15500.0
2021-07-14,211.5,-4878.3,23.585,4878.3,0.0,206.84,4988.208,3681.68,-3695.68,2.707,3695.68,0.0,1365.184,9966.648,134.15,-4946.837,38.462,4946.837,0.0,128.618,5159.629,69.8,-4957.86,116.279,4957.86,0.0,42.638,8116.279,2564.74,-4018.17,3.734,4018.17,0.0,1076.066,9577.072,2641.65,-4011.06,3.74,4011.06,0.0,1072.557,9879.02,0.86,-4999.376,5000.0,4999.376,0.0,1.0,4300.0,6.8,-4994.34,714.286,4994.34,0.0,6.992,4857.143,74.02,-4988.651,79.365,4988.651,0.0,62.857,5874.603,51.318,-4987.496,131.579,4987.496,0.0,37.905,6752.363,45.21,-4964.4,121.951,4964.4,0.0,40.708,5513.415,23.94,-4995.678,1000.0,4995.678,0.0,4.996,23940.001,40.841,-4992.51,106.383,4992.51,0.0,46.93,4344.742,30.276,-4954.851,96.154,4954.851,0.0,51.53,2911.115,2.86,-4999.62,1666.667,4999.62,0.0,3.0,4766.666,3.24,-4992.75,555.556,4992.75,0.0,8.987,1800.0,5.0,-4994.88,1000.0,4994.88,0.0,4.995,5000.0,18.24,-4988.032,238.095,4988.032,0.0,20.95,4342.857,5.611,-4998.685,625.0,4998.685,0.0,7.998,3506.881,94.0,-4973.362,60.976,4973.362,0.0,81.563,5731.723,10.88,-4995.5,500.0,4995.5,0.0,9.991,5440.0,8.65,-4997.68,1666.667,4997.68,0.0,2.999,14416.666,33.75,-4987.17,131.579,4987.17,0.0,37.902,4440.789,29.68,-4992.9,166.667,4992.9,0.0,29.957,4946.667,18.23,-4989.552,250.0,4989.552,0.0,19.958,4557.5,19.204,-4996.814,1666.667,4996.814,0.0,2.998,32006.823,3.92,-4999.152,714.286,4999.152,0.0,6.999,2800.0,21.744,-4986.314,294.118,4986.314,0.0,16.953,6395.288,24.11,-4997.41,185.185,4997.41,0.0,26.986,4464.815,5.38,-4995.6,1000.0,4995.6,0.0,4.996,5380.0,17.26,-4991.69,263.158,4991.69,0.0,18.968,4542.105,34.37,-4997.2,416.667,4997.2,0.0,11.993,14320.833,1.38,-4995.33,833.333,4995.33,0.0,5.994,1150.0,1.2,-4998.0,1666.667,4998.0,0.0,2.999,2000.0,6.7,-4997.9,2500.0,4997.9,0.0,1.999,16750.0
2021-07-15,214.76,-4878.3,23.585,4878.3,0.0,206.84,5065.094,3631.2,-3695.68,2.707,3695.68,0.0,1365.184,9829.994,135.043,-4946.837,38.462,4946.837,0.0,128.618,5193.966,69.69,-4957.86,116.279,4957.86,0.0,42.638,8103.489,2540.1,-4018.17,3.734,4018.17,0.0,1076.066,9485.064,2625.33,-4011.06,3.74,4011.06,0.0,1072.557,9817.988,0.861,-4999.376,5000.0,4999.376,0.0,1.0,4305.0,6.74,-4994.34,714.286,4994.34,0.0,6.992,4814.286,74.99,-4988.651,79.365,4988.651,0.0,62.857,5951.587,51.021,-4987.496,131.579,4987.496,0.0,37.905,6713.344,45.55,-4964.4,121.951,4964.4,0.0,40.708,5554.878,23.5,-4995.678,1000.0,4995.678,0.0,4.996,23500.0,40.447,-4992.51,106.383,4992.51,0.0,46.93,4302.835,30.246,-4954.851,96.154,4954.851,0.0,51.53,2908.236,2.84,-4999.62,1666.667,4999.62,0.0,3.0,4733.333,3.25,-4992.75,555.556,4992.75,0.0,8.987,1805.556,4.93,-4994.88,1000.0,4994.88,0.0,4.995,4930.0,17.82,-4988.032,238.095,4988.032,0.0,20.95,4242.857,5.494,-4998.685,625.0,4998.685,0.0,7.998,3433.438,93.423,-4973.362,60.976,4973.362,0.0,81.563,5696.499,10.16,-4995.5,500.0,4995.5,0.0,9.991,5080.0,8.81,-4997.68,1666.667,4997.68,0.0,2.999,14683.334,33.99,-4987.17,131.579,4987.17,0.0,37.902,4472.369,30.57,-4992.9,166.667,4992.9,0.0,29.957,5095.0,17.78,-4989.552,250.0,4989.552,0.0,19.958,4445.0,19.827,-4996.814,1666.667,4996.814,0.0,2.998,33045.584,3.51,-4999.152,714.286,4999.152,0.0,6.999,2507.143,21.51,-4986.314,294.118,4986.314,0.0,16.953,6326.585,24.06,-4997.41,185.185,4997.41,0.0,26.986,4455.555,5.36,-4995.6,1000.0,4995.6,0.0,4.996,5360.0,17.02,-4991.69,263.158,4991.69,0.0,18.968,4478.947,33.89,-4997.2,416.667,4997.2,0.0,11.993,14120.833,1.41,-4995.33,833.333,4995.33,0.0,5.994,1175.0,1.19,-4998.0,1666.667,4998.0,0.0,2.999,1983.333,6.6,-4997.9,2500.0,4997.9,0.0,1.999,16500.0
2021-07-16,212.1,-4878.3,23.585,4878.3,0.0,206.84,5002.359,3573.63,-3695.68,2.707,3695.68,0.0,1365.184,9674.147,137.404,-4946.837,38.462,4946.837,0.0,128.618,5284.767,69.64,-4957.86,116.279,4957.86,0.0,42.638,8097.674,2539.4,-4018.17,3.734,4018.17,0.0,1076.066,9482.449,2636.91,-4011.06,3.74,4011.06,0.0,1072.557,9861.294,0.852,-4999.376,5000.0,4999.376,0.0,1.0,4260.0,6.69,-4994.34,714.286,4994.34,0.0,6.992,4778.571,74.59,-4988.651,79.365,4988.651,0.0,62.857,5919.841,51.565,-4987.496,131.579,4987.496,0.0,37.905,6784.878,45.3,-4964.4,121.951,4964.4,0.0,40.708,5524.39,22.65,-4995.678,1000.0,4995.678,0.0,4.996,22650.0,40.388,-4992.51,106.383,4992.51,0.0,46.93,4296.549,30.086,-4954.851,96.154,4954.851,0.0,51.53,2892.879,2.83,-4999.62,1666.667,4999.62,0.0,3.0,4716.667,3.38,-4992.75,555.556,4992.75,0.0,8.987,1877.778,4.95,-4994.88,1000.0,4994.88,0.0,4.995,4950.0,17.83,-4988.032,238.095,4988.032,0.0,20.95,4245.238,5.445,-4998.685,625.0,4998.685,0.0,7.998,3402.837,92.427,-4973.362,60.976,4973.362,0.0,81.563,5635.769,9.49,-4995.5,500.0,4995.5,0.0,9.991,4745.0,8.66,-4997.68,1666.667,4997.68,0.0,2.999,14433.333,33.66,-4987.17,131.579,4987.17,0.0,37.902,4428.947,29.96,-4992.9,166.667,4992.9,0.0,29.957,4993.333,17.66,-4989.552,250.0,4989.552,0.0,19.958,4415.0,19.282,-4996.814,1666.667,4996.814,0.0,2.998,32136.666,3.65,-4999.152,714.286,4999.152,0.0,6.999,2607.143,20.755,-4986.314,294.118,4986.314,0.0,16.953,6104.394,23.6,-4997.41,185.185,4997.41,0.0,26.986,4370.37,5.28,-4995.6,1000.0,4995.6,0.0,4.996,5280.0,17.01,-4991.69,263.158,4991.69,0.0,18.968,4476.316,33.41,-4997.2,416.667,4997.2,0.0,11.993,13920.833,1.38,-4995.33,833.333,4995.33,0.0,5.994,1150.0,1.16,-4998.0,1666.667,4998.0,0.0,2.999,1933.333,6.5,-4997.9,2500.0,4997.9,0.0,1.999,16250.0
2021-07-19,208.91,-4878.3,23.585,4878.3,0.0,206.84,4927.123,3549.59,-3695.68,2.707,3695.68,0.0,1365.184,9609.069,137.92,-4946.837,38.462,4946.837,0.0,128.618,5304.605,68.35,-4957.86,116.279,4957.86,0.0,42.638,7947.674,2491.56,-4018.17,3.734,4018.17,0.0,1076.066,9303.809,2585.08,-4011.06,3.74,4011.06,0.0,1072.557,9667.465,0.775,-4999.376,5000.0,4999.376,0.0,1.0,3875.0,6.6,-4994.34,714.286,4994.34,0.0,6.992,4714.286,69.22,-4988.651,79.365,4988.651,0.0,62.857,5493.651,51.236,-4987.496,131.579,4987.496,0.0,37.905,6741.524,43.6,-4964.4,121.951,4964.4,0.0,40.708,5317.073,23.34,-4995.678,1000.0,4995.678,0.0,4.996,23340.0,40.299,-4992.51,106.383,4992.51,0.0,46.93,4287.12,29.128,-4954.851,96.154,4954.851,0.0,51.53,2800.737,2.79,-4999.62,1666.667,4999.62,0.0,3.0,4650.0,3.32,-4992.75,555.556,4992.75,0.0,8.987,1844.444,4.93,-4994.88,1000.0,4994.88,0.0,4.995,4930.0,17.98,-4988.032,238.095,4988.032,0.0,20.95,4280.952,5.317,-4998.685,625.0,4998.685,0.0,7.998,3323.274,91.162,-4973.362,60.976,4973.362,0.0,81.563,5558.641,9.64,-4995.5,500.0,4995.5,0.0,9.991,4820.0,8.68,-4997.68,1666.667,4997.68,0.0,2.999,14466.667,32.59,-4987.17,131.579,4987.17,0.0,37.902,4288.158,29.32,-4992.9,166.667,4992.9,0.0,29.957,4886.667,18.35,-4989.552,250.0,4989.552,0.0,19.958,4587.5,18.464,-4996.814,1666.667,4996.814,0.0,2.998,30773.293,3.88,-4999.152,714.286,4999.152,0.0,6.999,2771.429,20.079,-4986.314,294.118,4986.314,0.0,16.953,5905.592,23.26,-4997.41,185.185,4997.41,0.0,26.986,4307.407,5.17,-4995.6,1000.0,4995.6,0.0,4.996,5170.0,16.88,-4991.69,263.158,4991.69,0.0,18.968,4442.105,35.43,-4997.2,416.667,4997.2,0.0,11.993,14762.5,1.37,-4995.33,833.333,4995.33,0.0,5.994,1141.667,1.15,-4998.0,1666.667,4998.0,0.0,2.999,1916.667,6.5,-4997.9,2500.0,4997.9,0.0,1.999,16250.0
2021-07-20,210.59,-4878.3,23.585,4878.3,0.0,206.84,4966.745,3573.19,-3695.68,2.707,3695.68,0.0,1365.184,9672.956,136.62,-4946.837,38.462,4946.837,0.0,128.618,5254.626,68.57,-4957.86,116.279,4957.86,0.0,42.638,7973.256,2524.19,-4018.17,3.734,4018.17,0.0,1076.066,9425.653,2622.03,-4011.06,3.74,4011.06,0.0,1072.557,9805.647,0.78,-4999.376,5000.0,4999.376,0.0,1.0,3900.0,6.76,-4994.34,714.286,4994.34,0.0,6.992,4828.572,69.34,-4988.651,79.365,4988.651,0.0,62.857,5503.174,51.911,-4987.496,131.579,4987.496,0.0,37.905,6830.4,44.55,-4964.4,121.951,4964.4,0.0,40.708,5432.927,24.14,-4995.678,1000.0,4995.678,0.0,4.996,24139.999,40.082,-4992.51,106.383,4992.51,0.0,46.93,4264.071,29.966,-4954.851,96.154,4954.851,0.0,51.53,2881.361,2.85,-4999.62,1666.667,4999.62,0.0,3.0,4750.0,3.43,-4992.75,555.556,4992.75,0.0,8.987,1905.556,5.0,-4994.88,1000.0,4994.88,0.0,4.995,5000.0,19.03,-4988.032,238.095,4988.032,0.0,20.95,4530.953,5.376,-4998.685,625.0,4998.685,0.0,7.998,3359.996,93.662,-4973.362,60.976,4973.362,0.0,81.563,5711.074,9.66,-4995.5,500.0,4995.5,0.0,9.991,4830.0,9.01,-4997.68,1666.667,4997.68,0.0,2.999,15016.667,33.09,-4987.17,131.579,4987.17,0.0,37.902,4353.947,29.76,-4992.9,166.667,4992.9,0.0,29.957,4960.0,18.49,-4989.552,250.0,4989.552,0.0,19.958,4622.5,19.915,-4996.814,1666.667,4996.814,0.0,2.998,33191.662,3.95,-4999.152,714.286,4999.152,0.0,6.999,2821.429,20.596,-4986.314,294.118,4986.314,0.0,16.953,6057.617,23.94,-4997.41,185.185,4997.41,0.0,26.986,4433.333,5.26,-4995.6,1000.0,4995.6,0.0,4.996,5260.0,17.01,-4991.69,263.158,4991.69,0.0,18.968,4476.316,34.55,-4997.2,416.667,4997.2,0.0,11.993,14395.833,1.39,-4995.33,833.333,4995.33,0.0,5.994,1158.333,1.2,-4998.0,1666.667,4998.0,0.0,2.999,2000.0,6.7,-4997.9,2500.0,4997.9,0.0,1.999,16750.0
2021-07-21,211.08,-4878.3,23.585,4878.3,0.0,206.84,4978.302,3585.2,-3695.68,2.707,3695.68,0.0,1365.184,9705.468,134.349,-4946.837,38.462,4946.837,0.0,128.618,5167.259,69.8,-4957.86,116.279,4957.86,0.0,42.638,8116.279,2550.98,-4018.17,3.734,4018.17,0.0,1076.066,9525.691,2652.01,-4011.06,3.74,4011.06,0.0,1072.557,9917.764,0.799,-4999.376,5000.0,4999.376,0.0,1.0,3995.0,6.82,-4994.34,714.286,4994.34,0.0,6.992,4871.429,70.27,-4988.651,79.365,4988.651,0.0,62.857,5576.984,50.329,-4987.496,131.579,4987.496,0.0,37.905,6622.301,44.57,-4964.4,121.951,4964.4,0.0,40.708,5435.366,25.43,-4995.678,1000.0,4995.678,0.0,4.996,25430.0,40.525,-4992.51,106.383,4992.51,0.0,46.93,4311.216,29.437,-4954.851,96.154,4954.851,0.0,51.53,2830.491,2.88,-4999.62,1666.667,4999.62,0.0,3.0,4800.0,3.49,-4992.75,555.556,4992.75,0.0,8.987,1938.889,5.06,-4994.88,1000.0,4994.88,0.0,4.995,5060.0,19.18,-4988.032,238.095,4988.032,0.0,20.95,4566.667,5.376,-4998.685,625.0,4998.685,0.0,7.998,3359.996,93.542,-4973.362,60.976,4973.362,0.0,81.563,5703.787,10.35,-4995.5,500.0,4995.5,0.0,9.991,5175.0,9.27,-4997.68,1666.667,4997.68,0.0,2.999,15450.001,33.09,-4987.17,131.579,4987.17,0.0,37.902,4353.947,29.88,-4992.9,166.667,4992.9,0.0,29.957,4980.0,18.74,-4989.552,250.0,4989.552,0.0,19.958,4685.0,20.09,-4996.814,1666.667,4996.814,0.0,2.998,33483.81,4.02,-4999.152,714.286,4999.152,0.0,6.999,2871.429,20.755,-4986.314,294.118,4986.314,0.0,16.953,6104.394,24.13,-4997.41,185.185,4997.41,0.0,26.986,4468.518,5.35,-4995.6,1000.0,4995.6,0.0,4.996,5350.0,16.85,-4991.69,263.158,4991.69,0.0,18.968,4434.211,36.39,-4997.2,416.667,4997.2,0.0,11.993,15162.5,1.39,-4995.33,833.333,4995.33,0.0,5.994,1158.333,1.19,-4998.0,1666.667,4998.0,0.0,2.999,1983.333,6.7,-4997.9,2500.0,4997.9,0.0,1.999,16750.0
2021-07-22,214.04,-4878.3,23.585,4878.3,0.0,206.84,5048.113,3638.03,-3695.68,2.707,3695.68,0.0,1365.184,9848.484,133.863,-4946.837,38.462,4946.837,0.0,128.618,5148.565,69.93,-4957.86,116.279,4957.86,0.0,42.638,8131.395,2568.43,-4018.17,3.734,4018.17,0.0,1076.066,9590.851,2666.57,-4011.06,3.74,4011.06,0.0,1072.557,9972.214,0.763,-4999.376,5000.0,4999.376,0.0,1.0,3815.0,6.73,-4994.34,714.286,4994.34,0.0,6.992,4807.143,69.59,-4988.651,79.365,4988.651,0.0,62.857,5523.016,49.292,-4987.496,131.579,4987.496,0.0,37.905,6485.737,44.8,-4964.4,121.951,4964.4,0.0,40.708,5463.415,24.55,-4995.678,1000.0,4995.678,0.0,4.996,24549.999,39.935,-4992.51,106.383,4992.51,0.0,46.93,4248.355,28.948,-4954.851,96.154,4954.851,0.0,51.53,2783.46,2.8,-4999.62,1666.667,4999.62,0.0,3.0,4666.667,3.35,-4992.75,555.556,4992.75,0.0,8.987,1861.111,5.0,-4994.88,1000.0,4994.88,0.0,4.995,5000.0,19.1,-4988.032,238.095,4988.032,0.0,20.95,4547.619,5.2,-4998.685,625.0,4998.685,0.0,7.998,3249.832,92.237,-4973.362,60.976,4973.362,0.0,81.563,5624.23,10.36,-4995.5,500.0,4995.5,0.0,9.991,5180.0,9.2,-4997.68,1666.667,4997.68,0.0,2.999,15333.333,33.2,-4987.17,131.579,4987.17,0.0,37.902,4368.421,29.76,-4992.9,166.667,4992.9,0.0,29.957,4960.0,18.47,-4989.552,250.0,4989.552,0.0,19.958,4617.5,18.951,-4996.814,1666.667,4996.814,0.0,2.998,31584.826,3.9,-4999.152,714.286,4999.152,0.0,6.999,2785.714,19.681,-4986.314,294.118,4986.314,0.0,16.953,5788.649,24.01,-4997.41,185.185,4997.41,0.0,26.986,4446.296,5.26,-4995.6,1000.0,4995.6,0.0,4.996,5260.0,16.81,-4991.69,263.158,4991.69,0.0,18.968,4423.684,36.17,-4997.2,416.667,4997.2,0.0,11.993,15070.833,1.39,-4995.33,833.333,4995.33,0.0,5.994,1158.333,1.16,-4998.0,1666.667,4998.0,0.0,2.999,1933.333,7.0,-4997.9,2500.0,4997.9,0.0,1.999,17500.0
